#m_1	m_2	CGcoefficient
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	0.0
-7	0	0.0
-7	1	0.0
-7	2	0.0
-7	3	0.0
-7	4	0.2268713032
-7	5	0.4344254714
-7	6	0.4758892605
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.0
-6	3	-0.3321055821
-6	4	-0.3960590172
-6	5	-0.0734313071
-6	6	0.4405878426
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.3907875793
-5	3	0.2658972686
-5	4	-0.1780783972
-5	5	-0.349207247
-5	6	0.2993204974
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	-0.4119262773
-4	2	-0.1063589075
-4	3	0.3027027573
-4	4	0.1701742519
-4	5	-0.3744276678
-4	6	0.1577557537
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.4024554417
-3	1	-0.0507046196
-3	2	-0.3245095657
-3	3	0.0175645955
-3	4	0.3536309476
-3	5	-0.2608866423
-3	6	0.0582551728
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	-0.3688565051
-2	0	0.1858862061
-2	1	0.2675743841
-2	2	-0.173880624
-2	3	-0.2653164949
-2	4	0.3312011886
-2	5	-0.1189128735
-2	6	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	0.3174611336
-1	-1	-0.2868883928
-1	0	-0.1559857391
-1	1	0.2757883879
-1	2	0.1346618987
-1	3	-0.3610368313
-1	4	0.1863006686
-1	5	0.0
-1	6	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.0
0	-3	-0.2545351705
0	-2	0.3463784941
0	-1	0.0138551398
0	0	-0.3110471162
0	1	0.0138551398
0	2	0.3463784941
0	3	-0.2545351705
0	4	0.0
0	5	0.0
0	6	0.0
1	-6	0.0
1	-5	0.0
1	-4	0.1863006686
1	-3	-0.3610368313
1	-2	0.1346618987
1	-1	0.2757883879
1	0	-0.1559857391
1	1	-0.2868883928
1	2	0.3174611336
1	3	0.0
1	4	0.0
1	5	0.0
1	6	0.0
2	-6	0.0
2	-5	-0.1189128735
2	-4	0.3312011886
2	-3	-0.2653164949
2	-2	-0.173880624
2	-1	0.2675743841
2	0	0.1858862061
2	1	-0.3688565051
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
3	-6	0.0582551728
3	-5	-0.2608866423
3	-4	0.3536309476
3	-3	0.0175645955
3	-2	-0.3245095657
3	-1	-0.0507046196
3	0	0.4024554417
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.1577557537
4	-5	-0.3744276678
4	-4	0.1701742519
4	-3	0.3027027573
4	-2	-0.1063589075
4	-1	-0.4119262773
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
5	-6	0.2993204974
5	-5	-0.349207247
5	-4	-0.1780783972
5	-3	0.2658972686
5	-2	0.3907875793
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
6	-6	0.4405878426
6	-5	-0.0734313071
6	-4	-0.3960590172
6	-3	-0.3321055821
6	-2	0.0
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
7	-6	0.4758892605
7	-5	0.4344254714
7	-4	0.2268713032
7	-3	0.0
7	-2	0.0
7	-1	0.0
7	0	0.0
7	1	0.0
7	2	0.0
7	3	0.0
7	4	0.0
7	5	0.0
7	6	0.0
