#m_1	m_2	CGcoefficient
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0
-4	2	0.0
-4	3	0.5773502692
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	0.0
-3	2	-0.5
-3	3	0.2886751346
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	0.0
-2	1	0.4225771274
-2	2	-0.377964473
-2	3	0.1091089451
-1	-3	0.0
-1	-2	0.0
-1	-1	0.0
-1	0	-0.3450327797
-1	1	0.4225771274
-1	2	-0.1889822365
-1	3	0.0
0	-3	0.0
0	-2	0.0
0	-1	0.2672612419
0	0	-0.4364357805
0	1	0.2672612419
0	2	0.0
0	3	0.0
1	-3	0.0
1	-2	-0.1889822365
1	-1	0.4225771274
1	0	-0.3450327797
1	1	0.0
1	2	0.0
1	3	0.0
2	-3	0.1091089451
2	-2	-0.377964473
2	-1	0.4225771274
2	0	0.0
2	1	0.0
2	2	0.0
2	3	0.0
3	-3	0.2886751346
3	-2	-0.5
3	-1	0.0
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
4	-3	0.5773502692
4	-2	0.0
4	-1	0.0
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
