#m_1	m_2	CGcoefficient
-8	-8	0.0
-8	-7	0.0
-8	-6	0.0
-8	-5	0.0
-8	-4	0.2768182662
-8	-3	0.4376881095
-8	-2	0.5242733721
-8	-1	0.53992676
-8	0	0.4998750469
-8	1	0.4241580425
-8	2	0.3323719005
-8	3	0.2405531208
-8	4	0.1597780684
-8	5	0.0960146697
-8	6	0.0508061877
-8	7	0.0224241957
-8	8	0.0071814901
-7	-8	0.0
-7	-7	0.0
-7	-6	0.0
-7	-5	-0.4990412263
-7	-4	-0.5085476277
-7	-3	-0.3226679553
-7	-2	-0.0645335911
-7	-1	0.1767325177
-7	0	0.3499125328
-7	1	0.4369864449
-7	2	0.4441506345
-7	3	0.3919179388
-7	4	0.3062412978
-7	5	0.2116682538
-7	6	0.1269164575
-7	7	0.0628380385
-7	8	0.0224241957
-6	-8	0.0
-6	-7	0.0
-6	-6	0.590473542
-6	-5	0.2231780211
-6	-4	-0.1734021314
-6	-3	-0.3828751363
-6	-2	-0.377948732
-6	-1	-0.2194142096
-6	0	0.0051286098
-6	1	0.2171044163
-6	2	0.3643606703
-6	3	0.4255585864
-6	4	0.406102154
-6	5	0.3294042348
-6	6	0.2265760132
-6	7	0.1269164575
-6	8	0.0508061877
-5	-8	0.0
-5	-7	-0.4990412263
-5	-6	0.2231780211
-5	-5	0.4265079665
-5	-4	0.2402522413
-5	-3	-0.0676834013
-5	-2	-0.2999250281
-5	-1	-0.3682017987
-5	0	-0.2753733934
-5	1	-0.0797145403
-5	2	0.1411989442
-5	3	0.3188452213
-5	4	0.4110992253
-5	5	0.4082677132
-5	6	0.3294042348
-5	7	0.2116682538
-5	8	0.0960146697
-4	-8	0.2768182662
-4	-7	-0.5085476277
-4	-6	-0.1734021314
-4	-5	0.2402522413
-4	-4	0.3780589051
-4	-3	0.2440359739
-4	-2	-0.0168803213
-4	-1	-0.2491206028
-4	0	-0.3515381591
-4	1	-0.2964774933
-4	2	-0.1193969978
-4	3	0.107113195
-4	4	0.303777032
-4	5	0.4110992253
-4	6	0.406102154
-4	7	0.3062412978
-4	8	0.1597780684
-3	-8	0.4376881095
-3	-7	-0.3226679553
-3	-6	-0.3828751363
-3	-5	-0.0676834013
-3	-4	0.2440359739
-3	-3	0.3540846065
-3	-2	0.2446190953
-3	-1	0.0100284052
-3	0	-0.2198257527
-3	1	-0.3398085797
-3	2	-0.3036250451
-3	3	-0.1310621946
-3	4	0.107113195
-3	5	0.3188452213
-3	6	0.4255585864
-3	7	0.3919179388
-3	8	0.2405531208
-2	-8	0.5242733721
-2	-7	-0.0645335911
-2	-6	-0.377948732
-2	-5	-0.2999250281
-2	-4	-0.0168803213
-2	-3	0.2446190953
-2	-2	0.3408182679
-2	-1	0.2444134466
-2	0	0.0235186949
-2	1	-0.2063757099
-2	2	-0.335734663
-2	3	-0.3036250451
-2	4	-0.1193969978
-2	5	0.1411989442
-2	6	0.3643606703
-2	7	0.4441506345
-2	8	0.3323719005
-1	-8	0.53992676
-1	-7	0.1767325177
-1	-6	-0.2194142096
-1	-5	-0.3682017987
-1	-4	-0.2491206028
-1	-3	0.0100284052
-1	-2	0.2444134466
-1	-1	0.3339323405
-1	0	0.244187033
-1	1	0.027648737
-1	2	-0.2063757099
-1	3	-0.3398085797
-1	4	-0.2964774933
-1	5	-0.0797145403
-1	6	0.2171044163
-1	7	0.4369864449
-1	8	0.4241580425
0	-8	0.4998750469
0	-7	0.3499125328
0	-6	0.0051286098
0	-5	-0.2753733934
0	-4	-0.3515381591
0	-3	-0.2198257527
0	-2	0.0235186949
0	-1	0.244187033
0	0	0.3317848434
0	1	0.244187033
0	2	0.0235186949
0	3	-0.2198257527
0	4	-0.3515381591
0	5	-0.2753733934
0	6	0.0051286098
0	7	0.3499125328
0	8	0.4998750469
1	-8	0.4241580425
1	-7	0.4369864449
1	-6	0.2171044163
1	-5	-0.0797145403
1	-4	-0.2964774933
1	-3	-0.3398085797
1	-2	-0.2063757099
1	-1	0.027648737
1	0	0.244187033
1	1	0.3339323405
1	2	0.2444134466
1	3	0.0100284052
1	4	-0.2491206028
1	5	-0.3682017987
1	6	-0.2194142096
1	7	0.1767325177
1	8	0.53992676
2	-8	0.3323719005
2	-7	0.4441506345
2	-6	0.3643606703
2	-5	0.1411989442
2	-4	-0.1193969978
2	-3	-0.3036250451
2	-2	-0.335734663
2	-1	-0.2063757099
2	0	0.0235186949
2	1	0.2444134466
2	2	0.3408182679
2	3	0.2446190953
2	4	-0.0168803213
2	5	-0.2999250281
2	6	-0.377948732
2	7	-0.0645335911
2	8	0.5242733721
3	-8	0.2405531208
3	-7	0.3919179388
3	-6	0.4255585864
3	-5	0.3188452213
3	-4	0.107113195
3	-3	-0.1310621946
3	-2	-0.3036250451
3	-1	-0.3398085797
3	0	-0.2198257527
3	1	0.0100284052
3	2	0.2446190953
3	3	0.3540846065
3	4	0.2440359739
3	5	-0.0676834013
3	6	-0.3828751363
3	7	-0.3226679553
3	8	0.4376881095
4	-8	0.1597780684
4	-7	0.3062412978
4	-6	0.406102154
4	-5	0.4110992253
4	-4	0.303777032
4	-3	0.107113195
