#m_1	m_2	CGcoefficient
-8	-8	0.0
-8	-7	0.0
-8	-6	0.0
-8	-5	0.0
-8	-4	0.0
-8	-3	0.0
-8	-2	0.1644783879
-8	-1	0.3077108876
-8	0	0.4235623146
-8	1	0.4890876327
-8	2	0.4962279758
-8	3	0.450721442
-8	4	0.3680125163
-8	5	0.2680718574
-8	6	0.1703566923
-8	7	0.0897858604
-8	8	0.0342429836
-7	-8	0.0
-7	-7	0.0
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	-0.3340571851
-7	-2	-0.4597310703
-7	-1	-0.4242970286
-7	0	-0.2593778862
-7	1	-0.0296552937
-7	2	0.1941799101
-7	3	0.3563265867
-7	4	0.4275110968
-7	5	0.4074424288
-7	6	0.319655317
-7	7	0.2011775285
-7	8	0.0897858604
-6	-8	0.0
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.4724282017
-6	-3	0.4091348242
-6	-2	0.1307141681
-6	-1	-0.1674277056
-6	0	-0.3445633756
-6	1	-0.3450416039
-6	2	-0.1921882686
-6	3	0.0394299125
-6	4	0.2595594599
-6	5	0.3948463826
-6	6	0.4109158028
-6	7	0.319655317
-6	8	0.1703566923
-5	-8	0.0
-5	-7	0.0
-5	-6	0.0
-5	-5	-0.5256695753
-5	-4	-0.1630032156
-5	-3	0.225305962
-5	-2	0.3643641735
-5	-1	0.2381013274
-5	0	-0.0237771318
-5	1	-0.2569752018
-5	2	-0.3430004406
-5	3	-0.2481863138
-5	4	-0.0231233945
-5	5	0.2280827298
-5	6	0.3948463826
-5	7	0.4074424288
-5	8	0.2680718574
-4	-8	0.0
-4	-7	0.0
-4	-6	0.4724282017
-4	-5	-0.1630032156
-4	-4	-0.3813607923
-4	-3	-0.1808953071
-4	-2	0.1404119982
-4	-1	0.3233068247
-4	0	0.2711010141
-4	1	0.0451835024
-4	2	-0.2054688204
-4	3	-0.3328360359
-4	4	-0.2617142316
-4	5	-0.0231233945
-4	6	0.2595594599
-4	7	0.4275110968
-4	8	0.3680125163
-3	-8	0.0
-3	-7	-0.3340571851
-3	-6	0.4091348242
-3	-5	0.225305962
-3	-4	-0.1808953071
-3	-3	-0.3398431063
-3	-2	-0.187077473
-3	-1	0.0989920939
-3	0	0.2969762816
-3	1	0.2814185362
-3	2	0.0734160296
-3	3	-0.1889478915
-3	4	-0.3328360359
-3	5	-0.2481863138
-3	6	0.0394299125
-3	7	0.3563265867
-3	8	0.450721442
-2	-8	0.1644783879
-2	-7	-0.4597310703
-2	-6	0.1307141681
-2	-5	0.3643641735
-2	-4	0.1404119982
-2	-3	-0.187077473
-2	-2	-0.3204071534
-2	-1	-0.1895554282
-2	0	0.0788598249
-2	1	0.284383767
-2	2	0.2837275781
-2	3	0.0734160296
-2	4	-0.2054688204
-2	5	-0.3430004406
-2	6	-0.1921882686
-2	7	0.1941799101
-2	8	0.4962279758
-1	-8	0.3077108876
-1	-7	-0.4242970286
-1	-6	-0.1674277056
-1	-5	0.2381013274
-1	-4	0.3233068247
-1	-3	0.0989920939
-1	-2	-0.1895554282
-1	-1	-0.311027344
-1	0	-0.1904645722
-1	1	0.0727663401
-1	2	0.284383767
-1	3	0.2814185362
-1	4	0.0451835024
-1	5	-0.2569752018
-1	6	-0.3450416039
-1	7	-0.0296552937
-1	8	0.4890876327
0	-8	0.4235623146
0	-7	-0.2593778862
0	-6	-0.3445633756
0	-5	-0.0237771318
0	-4	0.2711010141
0	-3	0.2969762816
0	-2	0.0788598249
0	-1	-0.1904645722
0	0	-0.3081868521
0	1	-0.1904645722
0	2	0.0788598249
0	3	0.2969762816
0	4	0.2711010141
0	5	-0.0237771318
0	6	-0.3445633756
0	7	-0.2593778862
0	8	0.4235623146
1	-8	0.4890876327
1	-7	-0.0296552937
1	-6	-0.3450416039
1	-5	-0.2569752018
1	-4	0.0451835024
1	-3	0.2814185362
1	-2	0.284383767
1	-1	0.0727663401
1	0	-0.1904645722
1	1	-0.311027344
1	2	-0.1895554282
1	3	0.0989920939
1	4	0.3233068247
1	5	0.2381013274
1	6	-0.1674277056
1	7	-0.4242970286
1	8	0.3077108876
2	-8	0.4962279758
2	-7	0.1941799101
2	-6	-0.1921882686
2	-5	-0.3430004406
2	-4	-0.2054688204
2	-3	0.0734160296
2	-2	0.2837275781
2	-1	0.284383767
2	0	0.0788598249
2	1	-0.1895554282
2	2	-0.3204071534
2	3	-0.187077473
2	4	0.1404119982
2	5	0.3643641735
2	6	0.1307141681
2	7	-0.4597310703
2	8	0.1644783879
3	-8	0.450721442
3	-7	0.3563265867
3	-6	0.0394299125
3	-5	-0.2481863138
3	-4	-0.3328360359
3	-3	-0.1889478915
3	-2	0.0734160296
3	-1	0.2814185362
3	0	0.2969762816
3	1	0.0989920939
3	2	-0.187077473
3	3	-0.3398431063
3	4	-0.1808953071
3	5	0.225305962
3	6	0.4091348242
3	7	-0.3340571851
3	8	0.0
4	-8	0.3680125163
4	-7	0.4275110968
4	-6	0.2595594599
4	-5	-0.0231233945
4	-4	-0.2617142316
4	-3	-0.3328360359
4	-2	-0.2054688204
