#m_1	m_2	CGcoefficient
-6	-8	0.0
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.049320908
-6	1	0.1208110583
-6	2	0.215498558
-6	3	0.3196360159
-6	4	0.4126483221
-6	5	0.4704914761
-6	6	0.4704914761
-6	7	0.3976378729
-6	8	0.2514882724
-5	-8	0.0
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	-0.1208110583
-5	0	-0.2466045401
-5	1	-0.356899519
-5	2	-0.4088797654
-5	3	-0.3690838796
-5	4	-0.2260167944
-5	5	0.0
-5	6	0.2514882724
-5	7	0.4355904654
-5	8	0.4355904654
-4	-8	0.0
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.215498558
-4	-1	0.356899519
-4	0	0.3990509831
-4	1	0.3125766361
-4	2	0.1162312785
-4	3	-0.1244181504
-4	4	-0.3122870792
-4	5	-0.3474809837
-4	6	-0.1695533587
-4	7	0.1857363985
-4	8	0.5086600761
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	-0.3196360159
-3	-2	-0.4088797654
-3	-1	-0.3125766361
-3	0	-0.0851906593
-3	1	0.1648643384
-3	2	0.3187542597
-3	3	0.2944270818
-3	4	0.0879769179
-3	5	-0.2006182395
-3	6	-0.371472797
-3	7	-0.1857363985
-3	8	0.4355904654
-2	-8	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.4126483221
-2	-3	0.3690838796
-2	-2	0.1162312785
-2	-1	-0.1648643384
-2	0	-0.3183440427
-2	1	-0.2706993075
-2	2	-0.0543622027
-2	3	0.2044398827
-2	4	0.3338489304
-2	5	0.2006182395
-2	6	-0.1695533587
-2	7	-0.4355904654
-2	8	0.2514882724
-1	-8	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	-0.4704914761
-1	-4	-0.2260167944
-1	-3	0.1244181504
-1	-2	0.3187542597
-1	-1	0.2706993075
-1	0	0.0448371891
-1	1	-0.2054698131
-1	2	-0.3183124656
-1	3	-0.2044398827
-1	4	0.0879769179
-1	5	0.3474809837
-1	6	0.2514882724
-1	7	-0.3976378729
-1	8	0.0
0	-8	0.0
0	-7	0.0
0	-6	0.4704914761
0	-5	0.0
0	-4	-0.3122870792
0	-3	-0.2944270818
0	-2	-0.0543622027
0	-1	0.2054698131
0	0	0.3138603238
0	1	0.2054698131
0	2	-0.0543622027
0	3	-0.2944270818
0	4	-0.3122870792
0	5	0.0
0	6	0.4704914761
0	7	0.0
0	8	0.0
1	-8	0.0
1	-7	-0.3976378729
1	-6	0.2514882724
1	-5	0.3474809837
1	-4	0.0879769179
1	-3	-0.2044398827
1	-2	-0.3183124656
1	-1	-0.2054698131
1	0	0.0448371891
1	1	0.2706993075
1	2	0.3187542597
1	3	0.1244181504
1	4	-0.2260167944
1	5	-0.4704914761
1	6	0.0
1	7	0.0
1	8	0.0
2	-8	0.2514882724
2	-7	-0.4355904654
2	-6	-0.1695533587
2	-5	0.2006182395
2	-4	0.3338489304
2	-3	0.2044398827
2	-2	-0.0543622027
2	-1	-0.2706993075
2	0	-0.3183440427
2	1	-0.1648643384
2	2	0.1162312785
2	3	0.3690838796
2	4	0.4126483221
2	5	0.0
2	6	0.0
2	7	0.0
2	8	0.0
3	-8	0.4355904654
3	-7	-0.1857363985
3	-6	-0.371472797
3	-5	-0.2006182395
3	-4	0.0879769179
3	-3	0.2944270818
3	-2	0.3187542597
3	-1	0.1648643384
3	0	-0.0851906593
3	1	-0.3125766361
3	2	-0.4088797654
3	3	-0.3196360159
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
4	-8	0.5086600761
4	-7	0.1857363985
4	-6	-0.1695533587
4	-5	-0.3474809837
4	-4	-0.3122870792
4	-3	-0.1244181504
4	-2	0.1162312785
4	-1	0.3125766361
4	0	0.3990509831
4	1	0.356899519
4	2	0.215498558
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
4	8	0.0
5	-8	0.4355904654
5	-7	0.4355904654
5	-6	0.2514882724
5	-5	0.0
5	-4	-0.2260167944
5	-3	-0.3690838796
5	-2	-0.4088797654
5	-1	-0.356899519
5	0	-0.2466045401
5	1	-0.1208110583
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
5	8	0.0
6	-8	0.2514882724
6	-7	0.3976378729
6	-6	0.4704914761
6	-5	0.4704914761
6	-4	0.4126483221
6	-3	0.3196360159
6	-2	0.215498558
6	-1	0.1208110583
6	0	0.049320908
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
6	8	0.0
