#m_1	m_2	CGcoefficient
-5	-8	0.0
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.0071707161
-5	3	0.0237825747
-5	4	0.0582551728
-5	5	0.1212678125
-5	6	0.2268713032
-5	7	0.392952624
-5	8	0.6416889479
-4	-8	0.0
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	-0.0189719315
-4	2	-0.0555441279
-4	3	-0.1189128735
-4	4	-0.2127178149
-4	5	-0.3321055821
-4	6	-0.4537426065
-4	7	-0.5072996562
-4	8	0.0
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0379438629
-3	1	0.0985810476
-3	2	0.1863006686
-3	3	0.291275864
-3	4	0.3907875793
-3	5	0.4455663943
-3	6	0.392952624
-3	7	0.0
-3	8	0.0
-2	-8	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	-0.0657206984
-2	0	-0.1517754517
-2	1	-0.2545351705
-2	2	-0.3512919096
-2	3	-0.4119262773
-2	4	-0.4036036764
-2	5	-0.2970442629
-2	6	0.0
-2	7	0.0
-2	8	0.0
-1	-8	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	0.1039135482
-1	-1	0.2129594025
-1	0	0.3174611336
-1	1	0.3888088953
-1	2	0.4024554417
-1	3	0.3446422501
-1	4	0.2179708976
-1	5	0.0
-1	6	0.0
-1	7	0.0
-1	8	0.0
0	-8	0.0
0	-7	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.0
0	-3	-0.1541286998
0	-2	-0.2788293091
0	-1	-0.3688565051
0	0	-0.4015601003
0	1	-0.3688565051
0	2	-0.2788293091
0	3	-0.1541286998
0	4	0.0
0	5	0.0
0	6	0.0
0	7	0.0
0	8	0.0
1	-8	0.0
1	-7	0.0
1	-6	0.0
1	-5	0.0
1	-4	0.2179708976
1	-3	0.3446422501
1	-2	0.4024554417
1	-1	0.3888088953
1	0	0.3174611336
1	1	0.2129594025
1	2	0.1039135482
1	3	0.0
1	4	0.0
1	5	0.0
1	6	0.0
1	7	0.0
1	8	0.0
2	-8	0.0
2	-7	0.0
2	-6	0.0
2	-5	-0.2970442629
2	-4	-0.4036036764
2	-3	-0.4119262773
2	-2	-0.3512919096
2	-1	-0.2545351705
2	0	-0.1517754517
2	1	-0.0657206984
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
2	8	0.0
3	-8	0.0
3	-7	0.0
3	-6	0.392952624
3	-5	0.4455663943
3	-4	0.3907875793
3	-3	0.291275864
3	-2	0.1863006686
3	-1	0.0985810476
3	0	0.0379438629
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
4	-8	0.0
4	-7	-0.5072996562
4	-6	-0.4537426065
4	-5	-0.3321055821
4	-4	-0.2127178149
4	-3	-0.1189128735
4	-2	-0.0555441279
4	-1	-0.0189719315
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
4	8	0.0
5	-8	0.6416889479
5	-7	0.392952624
5	-6	0.2268713032
5	-5	0.1212678125
5	-4	0.0582551728
5	-3	0.0237825747
5	-2	0.0071707161
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
5	8	0.0
