#m_1	m_2	CGcoefficient
-3	-6	1.0
-3	-5	0.8164965809
-3	-4	0.6567895774
-3	-3	0.519237752
-3	-2	0.4021998333
-3	-1	0.3040344961
-3	0	0.2231003264
-3	1	0.1577557537
-3	2	0.1063589075
-3	3	0.0672672794
-3	4	0.0388367819
-3	5	0.0194183909
-3	6	0.0073394619
-2	-6	0.5773502692
-2	-5	0.6859943406
-2	-4	0.696630546
-2	-3	0.6567895774
-2	-2	0.5887602699
-2	-1	0.5059439839
-2	0	0.4173824922
-2	1	0.3295410218
-2	2	0.2471557664
-2	3	0.1736833686
-2	4	0.1115501632
-2	5	0.0622773993
-2	6	0.0264628062
-1	-6	0.3131121455
-1	-5	0.4696682183
-1	-4	0.568796459
-1	-3	0.6206078163
-1	-2	0.6324299798
-1	-1	0.6109854069
-1	0	0.5627984377
-1	1	0.4943115327
-1	2	0.4119262773
-1	3	0.3220175838
-1	4	0.2309307773
-1	5	0.1449427589
-1	6	0.0700140042
0	-6	0.1565560728
0	-5	0.2800560168
0	-4	0.3925068466
0	-3	0.4868448255
0	-2	0.5577508161
0	-1	0.6016568376
0	0	0.6165147993
0	1	0.6016568376
0	2	0.5577508161
0	3	0.4868448255
0	4	0.3925068466
0	5	0.2800560168
0	6	0.1565560728
1	-6	0.0700140042
1	-5	0.1449427589
1	-4	0.2309307773
1	-3	0.3220175838
1	-2	0.4119262773
1	-1	0.4943115327
1	0	0.5627984377
1	1	0.6109854069
1	2	0.6324299798
1	3	0.6206078163
1	4	0.568796459
1	5	0.4696682183
1	6	0.3131121455
2	-6	0.0264628062
2	-5	0.0622773993
2	-4	0.1115501632
2	-3	0.1736833686
2	-2	0.2471557664
2	-1	0.3295410218
2	0	0.4173824922
2	1	0.5059439839
2	2	0.5887602699
2	3	0.6567895774
2	4	0.696630546
2	5	0.6859943406
2	6	0.5773502692
3	-6	0.0073394619
3	-5	0.0194183909
3	-4	0.0388367819
3	-3	0.0672672794
3	-2	0.1063589075
3	-1	0.1577557537
3	0	0.2231003264
3	1	0.3040344961
3	2	0.4021998333
3	3	0.519237752
3	4	0.6567895774
3	5	0.8164965809
3	6	1.0
