#m_1	m_2	CGcoefficient
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.1304908571
-6	0	0.2609817141
-6	1	0.383016443
-6	2	0.4690974242
-6	3	0.5000595344
-6	4	0.4690974242
-6	5	0.383016443
-6	6	0.2609817141
-6	7	0.1304908571
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	-0.2768129097
-5	-1	-0.4228387041
-5	0	-0.4432554019
-5	1	-0.3317019697
-5	2	-0.12248907
-5	3	0.12248907
-5	4	0.3317019697
-5	5	0.4432554019
-5	6	0.4228387041
-5	7	0.2768129097
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.4173111631
-4	-2	0.4416406227
-4	-1	0.2475168415
-4	0	-0.0378009477
-4	1	-0.2771939325
-4	2	-0.369318442
-4	3	-0.2771939325
-4	4	-0.0378009477
-4	5	0.2475168415
-4	6	0.4416406227
-4	7	0.4173111631
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	-0.5053889162
-3	-3	-0.2850777961
-3	-2	0.0790663547
-3	-1	0.3227870415
-3	0	0.3329397895
-3	1	0.137636857
-3	2	-0.137636857
-3	3	-0.3329397895
-3	4	-0.3227870415
-3	5	-0.0790663547
-3	6	0.2850777961
-3	7	0.5053889162
-2	-7	0.0
-2	-6	0.0
-2	-5	0.5053889162
-2	-4	0.0
-2	-3	-0.3354501335
-2	-2	-0.3162654189
-2	-1	-0.0583943729
-2	0	0.2207099839
-2	1	0.3371400693
-2	2	0.2207099839
-2	3	-0.0583943729
-2	4	-0.3162654189
-2	5	-0.3354501335
-2	6	0.0
-2	7	0.5053889162
-1	-7	0.0
-1	-6	-0.4074575706
-1	-5	0.298992115
-1	-4	0.3518230682
-1	-3	0.0353595488
-1	-2	-0.2638538395
-1	-1	-0.3264344685
-1	0	-0.142467682
-1	1	0.142467682
-1	2	0.3264344685
-1	3	0.2638538395
-1	4	-0.0353595488
-1	5	-0.3518230682
-1	6	-0.298992115
-1	7	0.4074575706
0	-7	0.2352457381
0	-6	-0.4704914761
0	-5	-0.09047913
0	-4	0.2895332161
0	-3	0.324079793
0	-2	0.0822537546
0	-1	-0.2056343864
0	0	-0.3290150183
0	1	-0.2056343864
0	2	0.0822537546
0	3	0.324079793
0	4	0.2895332161
0	5	-0.09047913
0	6	-0.4704914761
0	7	0.2352457381
1	-7	0.4074575706
1	-6	-0.298992115
1	-5	-0.3518230682
1	-4	-0.0353595488
1	-3	0.2638538395
1	-2	0.3264344685
1	-1	0.142467682
1	0	-0.142467682
1	1	-0.3264344685
1	2	-0.2638538395
1	3	0.0353595488
1	4	0.3518230682
1	5	0.298992115
1	6	-0.4074575706
1	7	0.0
2	-7	0.5053889162
2	-6	0.0
2	-5	-0.3354501335
2	-4	-0.3162654189
2	-3	-0.0583943729
2	-2	0.2207099839
2	-1	0.3371400693
2	0	0.2207099839
2	1	-0.0583943729
2	2	-0.3162654189
2	3	-0.3354501335
2	4	0.0
2	5	0.5053889162
2	6	0.0
2	7	0.0
3	-7	0.5053889162
3	-6	0.2850777961
3	-5	-0.0790663547
3	-4	-0.3227870415
3	-3	-0.3329397895
3	-2	-0.137636857
3	-1	0.137636857
3	0	0.3329397895
3	1	0.3227870415
3	2	0.0790663547
3	3	-0.2850777961
3	4	-0.5053889162
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.4173111631
4	-6	0.4416406227
4	-5	0.2475168415
4	-4	-0.0378009477
4	-3	-0.2771939325
4	-2	-0.369318442
4	-1	-0.2771939325
4	0	-0.0378009477
4	1	0.2475168415
4	2	0.4416406227
4	3	0.4173111631
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
5	-7	0.2768129097
5	-6	0.4228387041
5	-5	0.4432554019
5	-4	0.3317019697
5	-3	0.12248907
5	-2	-0.12248907
5	-1	-0.3317019697
5	0	-0.4432554019
5	1	-0.4228387041
5	2	-0.2768129097
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
6	-7	0.1304908571
6	-6	0.2609817141
6	-5	0.383016443
6	-4	0.4690974242
6	-3	0.5000595344
6	-2	0.4690974242
6	-1	0.383016443
6	0	0.2609817141
6	1	0.1304908571
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
