#m_1	m_2	CGcoefficient
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.1343869619
-4	-2	0.2539674861
-4	-1	0.3660061021
-4	0	0.4564898118
-4	1	0.5149899625
-4	2	0.5351932683
-4	3	0.5149899625
-4	4	0.4564898118
-4	5	0.3660061021
-4	6	0.2539674861
-4	7	0.1343869619
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	-0.3151653619
-3	-3	-0.457141475
-3	-2	-0.4930653503
-3	-1	-0.4313423279
-3	0	-0.2919718647
-3	1	-0.1029979925
-3	2	0.1029979925
-3	3	0.2919718647
-3	4	0.4313423279
-3	5	0.4930653503
-3	6	0.457141475
-3	7	0.3151653619
-2	-7	0.0
-2	-6	0.0
-2	-5	0.5053889162
-2	-4	0.4952598545
-2	-3	0.3088271071
-2	-2	0.0564759677
-2	-1	-0.1807444877
-2	0	-0.3457789748
-2	1	-0.4045680832
-2	2	-0.3457789748
-2	3	-0.1807444877
-2	4	0.0564759677
-2	5	0.3088271071
-2	6	0.4952598545
-2	7	0.5053889162
-1	-7	0.0
-1	-6	-0.6074018838
-1	-5	-0.2546920739
-1	-4	0.1123857566
-1	-3	0.3426208705
-1	-2	0.4013572254
-1	-1	0.3086559712
-1	0	0.1146842718
-1	1	-0.1146842718
-1	2	-0.3086559712
-1	3	-0.4013572254
-1	4	-0.3426208705
-1	5	-0.1123857566
-1	6	0.2546920739
-1	7	0.6074018838
0	-7	0.5081888763
0	-6	-0.2177952327
0	-5	-0.4411749585
0	-4	-0.3574075613
0	-3	-0.1264126176
0	-2	0.12742798
0	-1	0.3152700221
0	0	0.3838069835
0	1	0.3152700221
0	2	0.12742798
0	3	-0.1264126176
0	4	-0.3574075613
0	5	-0.4411749585
0	6	-0.2177952327
0	7	0.5081888763
1	-7	0.6074018838
1	-6	0.2546920739
1	-5	-0.1123857566
1	-4	-0.3426208705
1	-3	-0.4013572254
1	-2	-0.3086559712
1	-1	-0.1146842718
1	0	0.1146842718
1	1	0.3086559712
1	2	0.4013572254
1	3	0.3426208705
1	4	0.1123857566
1	5	-0.2546920739
1	6	-0.6074018838
1	7	0.0
2	-7	0.5053889162
2	-6	0.4952598545
2	-5	0.3088271071
2	-4	0.0564759677
2	-3	-0.1807444877
2	-2	-0.3457789748
2	-1	-0.4045680832
2	0	-0.3457789748
2	1	-0.1807444877
2	2	0.0564759677
2	3	0.3088271071
2	4	0.4952598545
2	5	0.5053889162
2	6	0.0
2	7	0.0
3	-7	0.3151653619
3	-6	0.457141475
3	-5	0.4930653503
3	-4	0.4313423279
3	-3	0.2919718647
3	-2	0.1029979925
3	-1	-0.1029979925
3	0	-0.2919718647
3	1	-0.4313423279
3	2	-0.4930653503
3	3	-0.457141475
3	4	-0.3151653619
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.1343869619
4	-6	0.2539674861
4	-5	0.3660061021
4	-4	0.4564898118
4	-3	0.5149899625
4	-2	0.5351932683
4	-1	0.5149899625
4	0	0.4564898118
4	1	0.3660061021
4	2	0.2539674861
4	3	0.1343869619
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
