#m_1	m_2	CGcoefficient
-6	-3	1.0
-6	-2	0.5773502692
-6	-1	0.3131121455
-6	0	0.1565560728
-6	1	0.0700140042
-6	2	0.0264628062
-6	3	0.0073394619
-5	-3	0.8164965809
-5	-2	0.6859943406
-5	-1	0.4696682183
-5	0	0.2800560168
-5	1	0.1449427589
-5	2	0.0622773993
-5	3	0.0194183909
-4	-3	0.6567895774
-4	-2	0.696630546
-4	-1	0.568796459
-4	0	0.3925068466
-4	1	0.2309307773
-4	2	0.1115501632
-4	3	0.0388367819
-3	-3	0.519237752
-3	-2	0.6567895774
-3	-1	0.6206078163
-3	0	0.4868448255
-3	1	0.3220175838
-3	2	0.1736833686
-3	3	0.0672672794
-2	-3	0.4021998333
-2	-2	0.5887602699
-2	-1	0.6324299798
-2	0	0.5577508161
-2	1	0.4119262773
-2	2	0.2471557664
-2	3	0.1063589075
-1	-3	0.3040344961
-1	-2	0.5059439839
-1	-1	0.6109854069
-1	0	0.6016568376
-1	1	0.4943115327
-1	2	0.3295410218
-1	3	0.1577557537
0	-3	0.2231003264
0	-2	0.4173824922
0	-1	0.5627984377
0	0	0.6165147993
0	1	0.5627984377
0	2	0.4173824922
0	3	0.2231003264
1	-3	0.1577557537
1	-2	0.3295410218
1	-1	0.4943115327
1	0	0.6016568376
1	1	0.6109854069
1	2	0.5059439839
1	3	0.3040344961
2	-3	0.1063589075
2	-2	0.2471557664
2	-1	0.4119262773
2	0	0.5577508161
2	1	0.6324299798
2	2	0.5887602699
2	3	0.4021998333
3	-3	0.0672672794
3	-2	0.1736833686
3	-1	0.3220175838
3	0	0.4868448255
3	1	0.6206078163
3	2	0.6567895774
3	3	0.519237752
4	-3	0.0388367819
4	-2	0.1115501632
4	-1	0.2309307773
4	0	0.3925068466
4	1	0.568796459
4	2	0.696630546
4	3	0.6567895774
5	-3	0.0194183909
5	-2	0.0622773993
5	-1	0.1449427589
5	0	0.2800560168
5	1	0.4696682183
5	2	0.6859943406
5	3	0.8164965809
6	-3	0.0073394619
6	-2	0.0264628062
6	-1	0.0700140042
6	0	0.1565560728
6	1	0.3131121455
6	2	0.5773502692
6	3	1.0
