#m_1	m_2	CGcoefficient
-5	-4	0.0
-5	-3	-0.7453559925
-5	-2	-0.6972166888
-5	-1	-0.5400617249
-5	0	-0.3726779962
-5	1	-0.2311250818
-5	2	-0.1265924209
-5	3	-0.0583041885
-5	4	-0.0197104132
-4	-4	0.6666666667
-4	-3	-0.1178511302
-4	-2	-0.4830458915
-4	-1	-0.5797509044
-4	0	-0.5229763604
-4	1	-0.396296962
-4	2	-0.2562353716
-4	3	-0.1366288537
-4	4	-0.0528885885
-3	-4	0.7071067812
-3	-3	0.2738612788
-3	-2	-0.158113883
-3	-1	-0.4341215711
-3	0	-0.5370861555
-3	1	-0.5026155366
-3	2	-0.3848076443
-3	3	-0.2379986484
-3	4	-0.1057771771
-2	-4	0.632455532
-2	-3	0.4830458915
-2	-2	0.1432229748
-2	-1	-0.1961161351
-2	0	-0.4318335171
-2	1	-0.5251262474
-2	2	-0.4847319207
-2	3	-0.3511552695
-2	4	-0.1806489209
-1	-4	0.5163977795
-1	-3	0.5570066519
-1	-2	0.3668996929
-1	-1	0.0638690385
-1	0	-0.2389760597
-1	1	-0.4534251929
-1	2	-0.5289960584
-1	3	-0.4586643221
-1	4	-0.2773500981
0	-4	0.3922322703
0	-3	0.5370861555
0	-2	0.4947274449
0	-1	0.2926847035
0	0	0.0
0	1	-0.2926847035
0	2	-0.4947274449
0	3	-0.5370861555
0	4	-0.3922322703
1	-4	0.2773500981
1	-3	0.4586643221
1	-2	0.5289960584
1	-1	0.4534251929
1	0	0.2389760597
1	1	-0.0638690385
1	2	-0.3668996929
1	3	-0.5570066519
1	4	-0.5163977795
2	-4	0.1806489209
2	-3	0.3511552695
2	-2	0.4847319207
2	-1	0.5251262474
2	0	0.4318335171
2	1	0.1961161351
2	2	-0.1432229748
2	3	-0.4830458915
2	4	-0.632455532
3	-4	0.1057771771
3	-3	0.2379986484
3	-2	0.3848076443
3	-1	0.5026155366
3	0	0.5370861555
3	1	0.4341215711
3	2	0.158113883
3	3	-0.2738612788
3	4	-0.7071067812
4	-4	0.0528885885
4	-3	0.1366288537
4	-2	0.2562353716
4	-1	0.396296962
4	0	0.5229763604
4	1	0.5797509044
4	2	0.4830458915
4	3	0.1178511302
4	4	-0.6666666667
5	-4	0.0197104132
5	-3	0.0583041885
5	-2	0.1265924209
5	-1	0.2311250818
5	0	0.3726779962
5	1	0.5400617249
5	2	0.6972166888
5	3	0.7453559925
5	4	0.0
