#m_1	m_2	CGcoefficient
-5	-6	0.0
-5	-5	-0.6741998625
-5	-4	-0.7071067812
-5	-3	-0.6282808624
-5	-2	-0.512989176
-5	-1	-0.3934447377
-5	0	-0.2850777961
-5	1	-0.1947452094
-5	2	-0.1244181504
-5	3	-0.0732012204
-5	4	-0.0385804307
-5	5	-0.0172536931
-5	6	-0.0056987073
-4	-6	0.7385489459
-4	-5	0.0953462589
-4	-4	-0.2901905
-4	-3	-0.4866642634
-4	-2	-0.5508226328
-4	-1	-0.5285941399
-4	0	-0.4561244738
-4	1	-0.3608126363
-4	2	-0.2623469286
-4	3	-0.1737404919
-4	4	-0.1023654502
-4	5	-0.0509814053
-4	6	-0.0187278632
-3	-6	0.7006490497
-3	-5	0.4593525712
-3	-4	0.1256561725
-3	-3	-0.1669244652
-3	-2	-0.3732544513
-3	-1	-0.4852307867
-3	0	-0.513140033
-3	1	-0.47620193
-3	2	-0.3969099507
-3	3	-0.297344763
-3	4	-0.1966921015
-3	5	-0.109587193
-3	6	-0.0450161806
-2	-6	0.5568194024
-2	-5	0.568722231
-2	-4	0.3981380814
-2	-3	0.1523804917
-2	-2	-0.0963738849
-2	-1	-0.3016979811
-2	0	-0.4382302194
-2	1	-0.4977682989
-2	2	-0.4855619647
-2	3	-0.4166686513
-2	4	-0.3123252071
-2	5	-0.1962926871
-2	6	-0.090965364
-1	-6	0.4009557959
-1	-5	0.5333778948
-1	-4	0.5152473932
-1	-3	0.3824719986
-1	-2	0.1802990292
-1	-1	-0.0447266845
-1	0	-0.251027894
-1	1	-0.4062502862
-1	2	-0.4899562802
-1	3	-0.4950336829
-1	4	-0.4279333301
-1	5	-0.307679182
-1	6	-0.1630866082
0	-6	0.2663193159
0	-5	0.4297709481
0	-4	0.5099626648
0	-3	0.493769227
0	-2	0.3873444498
0	-1	0.2121572927
0	0	0.0
0	1	-0.2121572927
0	2	-0.3873444498
0	3	-0.493769227
0	4	-0.5099626648
0	5	-0.4297709481
0	6	-0.2663193159
1	-6	0.1630866082
1	-5	0.307679182
1	-4	0.4279333301
1	-3	0.4950336829
1	-2	0.4899562802
1	-1	0.4062502862
1	0	0.251027894
1	1	0.0447266845
1	2	-0.1802990292
1	3	-0.3824719986
1	4	-0.5152473932
1	5	-0.5333778948
1	6	-0.4009557959
2	-6	0.090965364
2	-5	0.1962926871
2	-4	0.3123252071
2	-3	0.4166686513
2	-2	0.4855619647
2	-1	0.4977682989
2	0	0.4382302194
2	1	0.3016979811
2	2	0.0963738849
2	3	-0.1523804917
2	4	-0.3981380814
2	5	-0.568722231
2	6	-0.5568194024
3	-6	0.0450161806
3	-5	0.109587193
3	-4	0.1966921015
3	-3	0.297344763
3	-2	0.3969099507
3	-1	0.47620193
3	0	0.513140033
3	1	0.4852307867
3	2	0.3732544513
3	3	0.1669244652
3	4	-0.1256561725
3	5	-0.4593525712
3	6	-0.7006490497
4	-6	0.0187278632
4	-5	0.0509814053
4	-4	0.1023654502
4	-3	0.1737404919
4	-2	0.2623469286
4	-1	0.3608126363
4	0	0.4561244738
4	1	0.5285941399
4	2	0.5508226328
4	3	0.4866642634
4	4	0.2901905
4	5	-0.0953462589
4	6	-0.7385489459
5	-6	0.0056987073
5	-5	0.0172536931
5	-4	0.0385804307
5	-3	0.0732012204
5	-2	0.1244181504
5	-1	0.1947452094
5	0	0.2850777961
5	1	0.3934447377
5	2	0.512989176
5	3	0.6282808624
5	4	0.7071067812
5	5	0.6741998625
5	6	0.0
