#m_1	m_2	CGcoefficient
-3	-2	1.0
-3	-1	0.632455532
-3	0	0.3651483717
-3	1	0.1825741858
-3	2	0.0690065559
-2	-2	0.7745966692
-2	-1	0.7302967433
-2	0	0.5477225575
-2	1	0.3380617019
-2	2	0.15430335
-1	-2	0.5773502692
-1	-1	0.7071067812
-1	0	0.6546536707
-1	1	0.4879500365
-1	2	0.2672612419
0	-2	0.4082482905
0	-1	0.6172133998
0	0	0.6900655593
0	1	0.6172133998
0	2	0.4082482905
1	-2	0.2672612419
1	-1	0.4879500365
1	0	0.6546536707
1	1	0.7071067812
1	2	0.5773502692
2	-2	0.15430335
2	-1	0.3380617019
2	0	0.5477225575
2	1	0.7302967433
2	2	0.7745966692
3	-2	0.0690065559
3	-1	0.1825741858
3	0	0.3651483717
3	1	0.632455532
3	2	1.0
