#m_1	m_2	CGcoefficient
-5	-1	1.0
-5	0	0.4082482905
-5	1	0.123091491
-4	-1	0.9128709292
-4	0	0.5504818826
-4	1	0.2132007164
-3	-1	0.8257228238
-3	0	0.6396021491
-3	1	0.3015113446
-2	-1	0.7385489459
-2	0	0.6963106238
-2	1	0.3892494721
-1	-1	0.6513389473
-1	0	0.7282190813
-1	1	0.4767312946
0	-1	0.5640760748
0	0	0.7385489459
0	1	0.5640760748
1	-1	0.4767312946
1	0	0.7282190813
1	1	0.6513389473
2	-1	0.3892494721
2	0	0.6963106238
2	1	0.7385489459
3	-1	0.3015113446
3	0	0.6396021491
3	1	0.8257228238
4	-1	0.2132007164
4	0	0.5504818826
4	1	0.9128709292
5	-1	0.123091491
5	0	0.4082482905
5	1	1.0
