#m_1	m_2	CGcoefficient
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0
-4	2	0.0278747337
-4	3	0.083624201
-4	4	0.186989398
-4	5	0.358057437
-4	6	0.6201736729
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	-0.0623297993
-3	2	-0.1576833056
-3	3	-0.2896827298
-3	4	-0.4318335171
-3	5	-0.5063696835
-3	6	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	0.1079583793
-2	1	0.2332167541
-2	2	0.3612978419
-2	3	0.4424976789
-2	4	0.4039432673
-2	5	0.0
-2	6	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	0.0
-1	-1	-0.1649091483
-1	0	-0.3053524083
-1	1	-0.4039432673
-1	2	-0.4171908125
-1	3	-0.3128931094
-1	4	0.0
-1	5	0.0
-1	6	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.0
0	-3	0.0
0	-2	0.2332167541
0	-1	0.3687480657
0	0	0.418121005
0	1	0.3687480657
0	2	0.2332167541
0	3	0.0
0	4	0.0
0	5	0.0
0	6	0.0
1	-6	0.0
1	-5	0.0
1	-4	0.0
1	-3	-0.3128931094
1	-2	-0.4171908125
1	-1	-0.4039432673
1	0	-0.3053524083
1	1	-0.1649091483
1	2	0.0
1	3	0.0
1	4	0.0
1	5	0.0
1	6	0.0
2	-6	0.0
2	-5	0.0
2	-4	0.4039432673
2	-3	0.4424976789
2	-2	0.3612978419
2	-1	0.2332167541
2	0	0.1079583793
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
3	-6	0.0
3	-5	-0.5063696835
3	-4	-0.4318335171
3	-3	-0.2896827298
3	-2	-0.1576833056
3	-1	-0.0623297993
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.6201736729
4	-5	0.358057437
4	-4	0.186989398
4	-3	0.083624201
4	-2	0.0278747337
4	-1	0.0
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
