#m_1	m_2	CGcoefficient
-8	-7	0.0
-8	-6	0.0
-8	-5	0.0
-8	-4	0.0
-8	-3	0.0
-8	-2	0.0
-8	-1	0.2126438132
-8	0	0.3750684318
-8	1	0.4813545347
-8	2	0.5105535835
-8	3	0.4660695242
-8	4	0.3695115552
-8	5	0.2510336687
-8	6	0.1396622402
-8	7	0.0557059629
-7	-7	0.0
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	-0.3906516295
-7	-1	-0.4761459607
-7	0	-0.3537803796
-7	1	-0.1042163138
-7	2	0.1647804605
-7	3	0.362088759
-7	4	0.4393089202
-7	5	0.3971552723
-7	6	0.2754288294
-7	7	0.1321182916
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.5043290851
-6	-2	0.3362193901
-6	-1	-0.0235400658
-6	0	-0.3051141248
-6	1	-0.3684603111
-6	2	-0.2157482667
-6	3	0.0518210574
-6	4	0.3000426227
-6	5	0.4237966264
-6	6	0.3868027511
-6	7	0.2288355936
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	-0.5161972756
-5	-3	-0.036684543
-5	-2	0.3292004167
-5	-1	0.3271500553
-5	0	0.0607801885
-5	1	-0.2310446764
-5	2	-0.3505567366
-5	3	-0.2338173729
-5	4	0.0419503798
-5	5	0.3160399608
-5	6	0.434102958
-5	7	0.3312380867
-4	-7	0.0
-4	-6	0.0
-4	-5	0.4295020951
-4	-4	-0.2699589724
-4	-3	-0.3524709651
-4	-2	-0.0170965151
-4	-1	0.2883409485
-4	0	0.310285919
-4	1	0.0742638253
-4	2	-0.2162730389
-4	3	-0.3427587812
-4	4	-0.2077717669
-4	5	0.1088209278
-4	6	0.3928480087
-4	7	0.4209962609
-3	-7	0.0
-3	-6	-0.282732892
-3	-5	0.4443573068
-3	-4	0.0986203698
-3	-3	-0.2996527036
-3	-2	-0.2906407571
-3	-1	0.0116791432
-3	0	0.2820347082
-3	1	0.2930447629
-3	2	0.05097487
-3	3	-0.2418669481
-3	4	-0.3387597341
-3	5	-0.1268155302
-3	6	0.2614635182
-3	7	0.4800095907
-2	-7	0.1302172098
-2	-6	-0.4265514855
-2	-5	0.2460972932
-2	-4	0.328769142
-2	-3	-0.0327373341
-2	-2	-0.3098826883
-2	-1	-0.2470947327
-2	0	0.0482450445
-2	1	0.2922704407
-2	2	0.2700439806
-2	3	-0.0058435809
-2	4	-0.2975065712
-2	5	-0.3071737219
-2	6	0.0631646248
-2	7	0.4943413816
-1	-7	0.2567918009
-1	-6	-0.44726125
-1	-5	-0.0319846511
-1	-4	0.3303360556
-1	-3	0.2291613384
-1	-2	-0.1100855461
-1	-1	-0.3138303976
-1	0	-0.2073211361
-1	1	0.094221183
-1	2	0.3111398197
-1	3	0.2293186754
-1	4	-0.1056164278
-1	5	-0.3627474021
-1	6	-0.1579115619
-1	7	0.4576711872
0	-7	0.3736869595
0	-6	-0.3459668982
0	-5	-0.2627807231
0	-4	0.1465720845
0	-3	0.3302566384
0	-2	0.1528791169
0	-1	-0.164112503
0	0	-0.3148873495
0	1	-0.164112503
0	2	0.1528791169
0	3	0.3302566384
0	4	0.1465720845
0	5	-0.2627807231
0	6	-0.3459668982
0	7	0.3736869595
1	-7	0.4576711872
1	-6	-0.1579115619
1	-5	-0.3627474021
1	-4	-0.1056164278
1	-3	0.2293186754
1	-2	0.3111398197
1	-1	0.094221183
1	0	-0.2073211361
1	1	-0.3138303976
1	2	-0.1100855461
1	3	0.2291613384
1	4	0.3303360556
1	5	-0.0319846511
1	6	-0.44726125
1	7	0.2567918009
2	-7	0.4943413816
2	-6	0.0631646248
2	-5	-0.3071737219
2	-4	-0.2975065712
2	-3	-0.0058435809
2	-2	0.2700439806
2	-1	0.2922704407
2	0	0.0482450445
2	1	-0.2470947327
2	2	-0.3098826883
2	3	-0.0327373341
2	4	0.328769142
2	5	0.2460972932
2	6	-0.4265514855
2	7	0.1302172098
3	-7	0.4800095907
3	-6	0.2614635182
3	-5	-0.1268155302
3	-4	-0.3387597341
3	-3	-0.2418669481
3	-2	0.05097487
3	-1	0.2930447629
3	0	0.2820347082
3	1	0.0116791432
3	2	-0.2906407571
3	3	-0.2996527036
3	4	0.0986203698
3	5	0.4443573068
3	6	-0.282732892
3	7	0.0
4	-7	0.4209962609
4	-6	0.3928480087
4	-5	0.1088209278
