#m_1	m_2	CGcoefficient
-6	-4	0.0
-6	-3	-0.7745966692
-6	-2	-0.6831300511
-6	-1	-0.4970501217
-6	0	-0.320844474
-6	1	-0.1852396434
-6	2	-0.0939336437
-6	3	-0.0397958592
-6	4	-0.0122812688
-5	-4	0.632455532
-5	-3	-0.2108185107
-5	-2	-0.5411196333
-5	-1	-0.5798918087
-5	0	-0.4782867027
-5	1	-0.3323514952
-5	2	-0.1965003003
-5	3	-0.0952623326
-5	4	-0.033257833
-4	-4	0.6992058988
-4	-3	0.1695823397
-4	-2	-0.2747547926
-4	-1	-0.5016313257
-4	0	-0.5362664444
-4	1	-0.448055965
-4	2	-0.3079718439
-4	3	-0.1704694373
-4	4	-0.0672672794
-3	-4	0.6567895774
-3	-3	0.4021998333
-3	-2	0.0
-3	-1	-0.3283947887
-3	0	-0.4988674957
-3	1	-0.5111870667
-3	2	-0.4110098662
-3	3	-0.2605250529
-3	4	-0.1165103456
-2	-4	0.568796459
-2	-3	0.519237752
-2	-2	0.232210182
-2	-1	-0.1115501632
-2	0	-0.3810163435
-2	1	-0.5085987612
-2	2	-0.4873977442
-2	3	-0.3570027736
-2	4	-0.1821606537
-1	-4	0.464420364
-1	-3	0.5495095853
-1	-2	0.3990939966
-1	-1	0.1077676961
-1	0	-0.2055049331
-1	1	-0.4359417953
-1	2	-0.5198909272
-1	3	-0.448055965
-1	4	-0.2639758662
0	-4	0.3597384671
0	-3	0.5184383093
0	-2	0.4938536248
0	-1	0.2978049409
0	0	0.0
0	1	-0.2978049409
0	2	-0.4938536248
0	3	-0.5184383093
0	4	-0.3597384671
1	-4	0.2639758662
1	-3	0.448055965
1	-2	0.5198909272
1	-1	0.4359417953
1	0	0.2055049331
1	1	-0.1077676961
1	2	-0.3990939966
1	3	-0.5495095853
1	4	-0.464420364
2	-4	0.1821606537
2	-3	0.3570027736
2	-2	0.4873977442
2	-1	0.5085987612
2	0	0.3810163435
2	1	0.1115501632
2	2	-0.232210182
2	3	-0.519237752
2	4	-0.568796459
3	-4	0.1165103456
3	-3	0.2605250529
3	-2	0.4110098662
3	-1	0.5111870667
3	0	0.4988674957
3	1	0.3283947887
3	2	0.0
3	3	-0.4021998333
3	4	-0.6567895774
4	-4	0.0672672794
4	-3	0.1704694373
4	-2	0.3079718439
4	-1	0.448055965
4	0	0.5362664444
4	1	0.5016313257
4	2	0.2747547926
4	3	-0.1695823397
4	4	-0.6992058988
5	-4	0.033257833
5	-3	0.0952623326
5	-2	0.1965003003
5	-1	0.3323514952
5	0	0.4782867027
5	1	0.5798918087
5	2	0.5411196333
5	3	0.2108185107
5	4	-0.632455532
6	-4	0.0122812688
6	-3	0.0397958592
6	-2	0.0939336437
6	-1	0.1852396434
6	0	0.320844474
6	1	0.4970501217
6	2	0.6831300511
6	3	0.7745966692
6	4	0.0
