#m_1	m_2	CGcoefficient
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	-0.4392976851
-6	-1	-0.5811362132
-6	0	-0.5811362132
-6	1	-0.4911497431
-6	2	-0.3604053798
-6	3	-0.2279403762
-6	4	-0.1190379792
-6	5	-0.0449921271
-5	-5	0.0
-5	-4	0.0
-5	-3	0.6212607442
-5	-2	0.3804429551
-5	-1	0.0
-5	0	-0.3106303721
-5	1	-0.4718814097
-5	2	-0.4835345572
-5	3	-0.388776412
-5	4	-0.246432029
-5	5	-0.1102077538
-4	-5	0.0
-4	-4	-0.5619514869
-4	-3	0.1324532357
-4	-2	0.4442616583
-4	-1	0.3627381251
-4	0	0.0734718358
-4	1	-0.2337859501
-4	2	-0.4314427014
-4	3	-0.4705796654
-4	4	-0.3715102621
-4	5	-0.1993733281
-3	-5	0.3244428423
-3	-4	-0.512989176
-3	-3	-0.2649064714
-3	-2	0.175219161
-3	-1	0.4040950971
-3	0	0.3376908168
-3	1	0.0700526468
-3	2	-0.2381403641
-3	3	-0.4412482712
-3	4	-0.4604329786
-3	5	-0.3045477892
-2	-5	0.4866642634
-2	-4	-0.2809757435
-2	-3	-0.4291975376
-2	-2	-0.1457911545
-2	-1	0.2134163975
-2	0	0.3932865026
-2	1	0.3077038091
-2	2	0.023496372
-2	3	-0.298444008
-2	4	-0.4815323351
-2	5	-0.4123596559
-1	-5	0.5619514869
-1	-4	0.0
-1	-3	-0.3764311423
-1	-2	-0.3571139375
-1	-1	-0.066457776
-1	0	0.2537898243
-1	1	0.3931695052
-1	2	0.2626974256
-1	3	-0.0717826023
-1	4	-0.4123596559
-1	5	-0.5050353738
0	-5	0.5619514869
0	-4	0.246432029
0	-3	-0.1799685083
0	-2	-0.3934034651
0	-1	-0.3002881698
0	0	0.0
0	1	0.3002881698
0	2	0.3934034651
0	3	0.1799685083
0	4	-0.246432029
0	5	-0.5619514869
1	-5	0.5050353738
1	-4	0.4123596559
1	-3	0.0717826023
1	-2	-0.2626974256
1	-1	-0.3931695052
1	0	-0.2537898243
1	1	0.066457776
1	2	0.3571139375
1	3	0.3764311423
1	4	0.0
1	5	-0.5619514869
2	-5	0.4123596559
2	-4	0.4815323351
2	-3	0.298444008
2	-2	-0.023496372
2	-1	-0.3077038091
2	0	-0.3932865026
2	1	-0.2134163975
2	2	0.1457911545
2	3	0.4291975376
2	4	0.2809757435
2	5	-0.4866642634
3	-5	0.3045477892
3	-4	0.4604329786
3	-3	0.4412482712
3	-2	0.2381403641
3	-1	-0.0700526468
3	0	-0.3376908168
3	1	-0.4040950971
3	2	-0.175219161
3	3	0.2649064714
3	4	0.512989176
3	5	-0.3244428423
4	-5	0.1993733281
4	-4	0.3715102621
4	-3	0.4705796654
4	-2	0.4314427014
4	-1	0.2337859501
4	0	-0.0734718358
4	1	-0.3627381251
4	2	-0.4442616583
4	3	-0.1324532357
4	4	0.5619514869
4	5	0.0
5	-5	0.1102077538
5	-4	0.246432029
5	-3	0.388776412
5	-2	0.4835345572
5	-1	0.4718814097
5	0	0.3106303721
5	1	0.0
5	2	-0.3804429551
5	3	-0.6212607442
5	4	0.0
5	5	0.0
6	-5	0.0449921271
6	-4	0.1190379792
6	-3	0.2279403762
6	-2	0.3604053798
6	-1	0.4911497431
6	0	0.5811362132
6	1	0.5811362132
6	2	0.4392976851
6	3	0.0
6	4	0.0
6	5	0.0
