#m_1	m_2	CGcoefficient
-3	-2	0.0
-3	-1	-0.7745966692
-3	0	-0.6708203932
-3	1	-0.4391550328
-3	2	-0.2070196678
-2	-2	0.632455532
-2	-1	-0.2236067977
-2	0	-0.5855400438
-2	1	-0.5916079783
-2	2	-0.377964473
-1	-2	0.7071067812
-1	-1	0.1889822365
-1	0	-0.3273268354
-1	1	-0.5976143047
-1	2	-0.5345224838
0	-2	0.6546536707
0	-1	0.4629100499
0	0	0.0
0	1	-0.4629100499
0	2	-0.6546536707
1	-2	0.5345224838
1	-1	0.5976143047
1	0	0.3273268354
1	1	-0.1889822365
1	2	-0.7071067812
2	-2	0.377964473
2	-1	0.5916079783
2	0	0.5855400438
2	1	0.2236067977
2	2	-0.632455532
3	-2	0.2070196678
3	-1	0.4391550328
3	0	0.6708203932
3	1	0.7745966692
3	2	0.0
