#m_1	m_2	CGcoefficient
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	-0.0264628062
-3	-2	-0.0620607816
-3	-1	-0.1107018607
-3	0	-0.1714985851
-3	1	-0.242535625
-3	2	-0.320844474
-3	3	-0.4021998333
-3	4	-0.4807207474
-3	5	-0.5481059825
-3	6	-0.5920221247
-3	7	-0.5920221247
-3	8	-0.5048781643
-2	-8	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0836827409
-2	-3	0.1684082674
-2	-2	0.2592814894
-2	-1	0.34655164
-2	0	0.4200840252
-2	1	0.4696682183
-2	2	0.4850712501
-2	3	0.4560517441
-2	4	0.3723646898
-2	5	0.2237633304
-2	6	0.0
-2	7	-0.3091734712
-2	8	-0.7140055473
-1	-8	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	-0.1908260093
-1	-4	-0.320844474
-1	-3	-0.4163163794
-1	-2	-0.4678007429
-1	-1	-0.4696682183
-1	0	-0.4200840252
-1	1	-0.320844474
-1	2	-0.1775179006
-1	3	0.0
-1	4	0.1962534233
-1	5	0.387569457
-1	6	0.5355041605
-1	7	0.5644709479
-1	8	0.0
0	-8	0.0
0	-7	0.0
0	-6	0.3570027736
0	-5	0.4770650233
0	-4	0.496486253
0	-3	0.4388359953
0	-2	0.3241018618
0	-1	0.1714985851
0	0	0.0
0	1	-0.1714985851
0	2	-0.3241018618
0	3	-0.4388359953
0	4	-0.496486253
0	5	-0.4770650233
0	6	-0.3570027736
0	7	0.0
0	8	0.0
1	-8	0.0
1	-7	-0.5644709479
1	-6	-0.5355041605
1	-5	-0.387569457
1	-4	-0.1962534233
1	-3	0.0
1	-2	0.1775179006
1	-1	0.320844474
1	0	0.4200840252
1	1	0.4696682183
1	2	0.4678007429
1	3	0.4163163794
1	4	0.320844474
1	5	0.1908260093
1	6	0.0
1	7	0.0
1	8	0.0
2	-8	0.7140055473
2	-7	0.3091734712
2	-6	0.0
2	-5	-0.2237633304
2	-4	-0.3723646898
2	-3	-0.4560517441
2	-2	-0.4850712501
2	-1	-0.4696682183
2	0	-0.4200840252
2	1	-0.34655164
2	2	-0.2592814894
2	3	-0.1684082674
2	4	-0.0836827409
2	5	0.0
2	6	0.0
2	7	0.0
2	8	0.0
3	-8	0.5048781643
3	-7	0.5920221247
3	-6	0.5920221247
3	-5	0.5481059825
3	-4	0.4807207474
3	-3	0.4021998333
3	-2	0.320844474
3	-1	0.242535625
3	0	0.1714985851
3	1	0.1107018607
3	2	0.0620607816
3	3	0.0264628062
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
