#m_1	m_2	CGcoefficient
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.0
-6	3	-0.4803844614
-6	4	-0.5547001962
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.5188745217
-5	3	0.1132277034
-5	4	-0.5063696835
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	-0.4693396641
-4	2	0.1806489209
-4	3	0.3816905103
-4	4	-0.373978796
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.383214231
-3	1	-0.3498251311
-3	2	-0.1564465547
-3	3	0.4345240946
-3	4	-0.2365249584
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	-0.2856310235
-2	0	0.4171908125
-2	1	-0.0737496131
-2	2	-0.3612978419
-2	3	0.3623715377
-2	4	-0.1246595987
-1	-4	0.0
-1	-3	0.0
-1	-2	0.1916071155
-1	-1	-0.4056228723
-1	0	0.2607442578
-1	1	0.2019716336
-1	2	-0.4122728708
-1	3	0.2369352362
-1	4	-0.048280455
0	-4	0.0
0	-3	-0.1106244197
0	-2	0.3379631847
0	-1	-0.3778543275
0	0	0.0
0	1	0.3778543275
0	2	-0.3379631847
0	3	0.1106244197
0	4	0.0
1	-4	0.048280455
1	-3	-0.2369352362
1	-2	0.4122728708
1	-1	-0.2019716336
1	0	-0.2607442578
1	1	0.4056228723
1	2	-0.1916071155
1	3	0.0
1	4	0.0
2	-4	0.1246595987
2	-3	-0.3623715377
2	-2	0.3612978419
2	-1	0.0737496131
2	0	-0.4171908125
2	1	0.2856310235
2	2	0.0
2	3	0.0
2	4	0.0
3	-4	0.2365249584
3	-3	-0.4345240946
3	-2	0.1564465547
3	-1	0.3498251311
3	0	-0.383214231
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
4	-4	0.373978796
4	-3	-0.3816905103
4	-2	-0.1806489209
4	-1	0.4693396641
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
5	-4	0.5063696835
5	-3	-0.1132277034
5	-2	-0.5188745217
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
6	-4	0.5547001962
6	-3	0.4803844614
6	-2	0.0
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
