#m_1	m_2	CGcoefficient
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.4605661865
-4	2	0.59458839
-4	3	0.4605661865
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	-0.5640760748
-3	1	-0.2659080117
-3	2	0.2659080117
-3	3	0.5640760748
-2	-3	0.0
-2	-2	0.0
-2	-1	0.5222329679
-2	0	-0.123091491
-2	1	-0.449466575
-2	2	-0.123091491
-2	3	0.5222329679
-1	-3	0.0
-1	-2	-0.3892494721
-1	-1	0.4020151261
-1	0	0.2752409413
-1	1	-0.2752409413
-1	2	-0.4020151261
-1	3	0.3892494721
0	-3	0.2132007164
0	-2	-0.4974683382
0	-1	0.0710669055
0	0	0.4264014327
0	1	0.0710669055
0	2	-0.4974683382
0	3	0.2132007164
1	-3	0.3892494721
1	-2	-0.4020151261
1	-1	-0.2752409413
1	0	0.2752409413
1	1	0.4020151261
1	2	-0.3892494721
1	3	0.0
2	-3	0.5222329679
2	-2	-0.123091491
2	-1	-0.449466575
2	0	-0.123091491
2	1	0.5222329679
2	2	0.0
2	3	0.0
3	-3	0.5640760748
3	-2	0.2659080117
3	-1	-0.2659080117
3	0	-0.5640760748
3	1	0.0
3	2	0.0
3	3	0.0
4	-3	0.4605661865
4	-2	0.59458839
4	-1	0.4605661865
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
