#m_1	m_2	CGcoefficient
-8	-8	0.0
-8	-7	0.0
-8	-6	0.0
-8	-5	0.0
-8	-4	0.0
-8	-3	0.0
-8	-2	0.0
-8	-1	0.0
-8	0	0.0
-8	1	0.0
-8	2	0.0
-8	3	0.0
-8	4	0.0786889475
-8	5	0.2006182395
-8	6	0.3474809837
-8	7	0.448596021
-8	8	0.401236479
-7	-8	0.0
-7	-7	0.0
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	0.0
-7	0	0.0
-7	1	0.0
-7	2	0.0
-7	3	-0.1523804917
-7	4	-0.3060281862
-7	5	-0.3753223589
-7	6	-0.2457061599
-7	7	0.1003091197
-7	8	0.448596021
-6	-8	0.0
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.2260167944
-6	3	0.3541002639
-6	4	0.2850777961
-6	5	0.0
-6	6	-0.3009273592
-6	7	-0.2457061599
-6	8	0.3474809837
-5	-8	0.0
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	-0.2917864268
-5	2	-0.3452463562
-5	3	-0.1362932551
-5	4	0.1866272257
-5	5	0.3009273592
-5	6	0.0
-5	7	-0.3753223589
-5	8	0.2006182395
-4	-8	0.0
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.3433441579
-4	1	0.2861201316
-4	2	-0.0255913626
-4	3	-0.2806577176
-4	4	-0.1851860672
-4	5	0.1866272257
-4	6	0.2850777961
-4	7	-0.3060281862
-4	8	0.0786889475
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	-0.3761146805
-3	0	-0.1880573403
-3	1	0.1658509849
-3	2	0.280339331
-3	3	0.0231482584
-3	4	-0.2806577176
-3	5	-0.1362932551
-3	6	0.3541002639
-3	7	-0.1523804917
-3	8	0.0
-2	-8	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.3873444498
-2	-1	0.065473162
-2	0	-0.2598385561
-2	1	-0.2020966548
-2	2	0.1311734643
-2	3	0.280339331
-2	4	-0.0255913626
-2	5	-0.3452463562
-2	6	0.2260167944
-2	7	0.0
-2	8	0.0
-1	-8	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	-0.3761146805
-1	-2	0.065473162
-1	-1	0.2928048817
-1	0	0.0732012204
-1	1	-0.2391986702
-1	2	-0.2020966548
-1	3	0.1658509849
-1	4	0.2861201316
-1	5	-0.2917864268
-1	6	0.0
-1	7	0.0
-1	8	0.0
0	-8	0.0
0	-7	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.3433441579
0	-3	-0.1880573403
0	-2	-0.2598385561
0	-1	0.0732012204
0	0	0.2777791008
0	1	0.0732012204
0	2	-0.2598385561
0	3	-0.1880573403
0	4	0.3433441579
0	5	0.0
0	6	0.0
0	7	0.0
0	8	0.0
1	-8	0.0
1	-7	0.0
1	-6	0.0
1	-5	-0.2917864268
1	-4	0.2861201316
1	-3	0.1658509849
1	-2	-0.2020966548
1	-1	-0.2391986702
1	0	0.0732012204
1	1	0.2928048817
1	2	0.065473162
1	3	-0.3761146805
1	4	0.0
1	5	0.0
1	6	0.0
1	7	0.0
1	8	0.0
2	-8	0.0
2	-7	0.0
2	-6	0.2260167944
2	-5	-0.3452463562
2	-4	-0.0255913626
2	-3	0.280339331
2	-2	0.1311734643
2	-1	-0.2020966548
2	0	-0.2598385561
2	1	0.065473162
2	2	0.3873444498
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
2	8	0.0
3	-8	0.0
3	-7	-0.1523804917
3	-6	0.3541002639
3	-5	-0.1362932551
3	-4	-0.2806577176
3	-3	0.0231482584
3	-2	0.280339331
3	-1	0.1658509849
3	0	-0.1880573403
3	1	-0.3761146805
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
4	-8	0.0786889475
4	-7	-0.3060281862
4	-6	0.2850777961
4	-5	0.1866272257
4	-4	-0.1851860672
4	-3	-0.2806577176
4	-2	-0.0255913626
4	-1	0.2861201316
4	0	0.3433441579
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
4	8	0.0
5	-8	0.2006182395
5	-7	-0.3753223589
5	-6	0.0
5	-5	0.3009273592
5	-4	0.1866272257
5	-3	-0.1362932551
5	-2	-0.3452463562
5	-1	-0.2917864268
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
5	8	0.0
6	-8	0.3474809837
6	-7	-0.2457061599
