#m_1	m_2	CGcoefficient
-7	-5	1.0
-7	-4	0.6454972244
-7	-3	0.4037864265
-7	-2	0.2434923768
-7	-1	0.1405803893
-7	0	0.0769990504
-7	1	0.0394996794
-7	2	0.0186203274
-7	3	0.0078221021
-7	4	0.0027655307
-7	5	0.000714057
-6	-5	0.7637626158
-6	-4	0.7122123116
-6	-3	0.5579111239
-6	-2	0.3976213862
-6	-1	0.263001826
-6	0	0.161900508
-6	1	0.0921659186
-6	2	0.0477938333
-6	3	0.0219507196
-6	4	0.0084488359
-6	5	0.002368259
-5	-5	0.5742039228
-5	-4	0.6705257214
-5	-3	0.6207861903
-5	-2	0.5068698019
-5	-1	0.3768029262
-5	0	0.2574054022
-5	1	0.1611935155
-5	2	0.0913881332
-5	3	0.0456940666
-5	4	0.0190935146
-5	5	0.0058010262
-4	-5	0.4240777019
-4	-4	0.5852828331
-4	-3	0.6207861903
-4	-2	0.5696724777
-4	-1	0.4699558174
-4	0	0.3531572983
-4	1	0.2417902733
-4	2	0.1492361966
-4	3	0.081006922
-4	4	0.036688911
-4	5	0.012075799
-3	-5	0.306924907
-3	-4	0.4852908884
-3	-3	0.5785051359
-3	-2	0.5891207944
-3	-1	0.5346184096
-3	0	0.4392338439
-3	1	0.3273855777
-3	2	0.2193677819
-3	3	0.1290646847
-3	4	0.063326024
-3	5	0.0225917512
-2	-5	0.2170286831
-2	-4	0.3856700906
-2	-3	0.5101935739
-2	-2	0.5715311204
-2	-1	0.5670484542
-2	0	0.507183556
-2	1	0.4103995407
-2	2	0.2980621217
-2	3	0.1899780719
-2	4	0.1010333827
-2	5	0.0391300609
-1	-5	0.1493693838
-1	-4	0.2945603972
-1	-3	0.4286483403
-1	-2	0.5249848564
-1	-1	0.5670484542
-1	0	0.5506087626
-1	1	0.4829158307
-1	2	0.3799561437
-1	3	0.2624924282
-1	4	0.1515500741
-1	5	0.0638991218
0	-5	0.0995795892
0	-4	0.2160184587
0	-3	0.3436832633
0	-2	0.4582443511
0	-1	0.5373391316
0	0	0.5655331133
0	1	0.5373391316
0	2	0.4582443511
0	3	0.3436832633
0	4	0.2160184587
0	5	0.0995795892
1	-5	0.0638991218
1	-4	0.1515500741
1	-3	0.2624924282
1	-2	0.3799561437
1	-1	0.4829158307
1	0	0.5506087626
1	1	0.5670484542
1	2	0.5249848564
1	3	0.4286483403
1	4	0.2945603972
1	5	0.1493693838
2	-5	0.0391300609
2	-4	0.1010333827
2	-3	0.1899780719
2	-2	0.2980621217
2	-1	0.4103995407
2	0	0.507183556
2	1	0.5670484542
2	2	0.5715311204
2	3	0.5101935739
2	4	0.3856700906
2	5	0.2170286831
3	-5	0.0225917512
3	-4	0.063326024
3	-3	0.1290646847
3	-2	0.2193677819
3	-1	0.3273855777
3	0	0.4392338439
3	1	0.5346184096
3	2	0.5891207944
3	3	0.5785051359
3	4	0.4852908884
3	5	0.306924907
4	-5	0.012075799
4	-4	0.036688911
4	-3	0.081006922
4	-2	0.1492361966
4	-1	0.2417902733
4	0	0.3531572983
4	1	0.4699558174
4	2	0.5696724777
4	3	0.6207861903
4	4	0.5852828331
4	5	0.4240777019
5	-5	0.0058010262
5	-4	0.0190935146
5	-3	0.0456940666
5	-2	0.0913881332
5	-1	0.1611935155
5	0	0.2574054022
5	1	0.3768029262
5	2	0.5068698019
5	3	0.6207861903
5	4	0.6705257214
5	5	0.5742039228
6	-5	0.002368259
6	-4	0.0084488359
6	-3	0.0219507196
6	-2	0.0477938333
6	-1	0.0921659186
6	0	0.161900508
6	1	0.263001826
6	2	0.3976213862
6	3	0.5579111239
6	4	0.7122123116
6	5	0.7637626158
7	-5	0.000714057
7	-4	0.0027655307
7	-3	0.0078221021
7	-2	0.0186203274
7	-1	0.0394996794
7	0	0.0769990504
7	1	0.1405803893
7	2	0.2434923768
7	3	0.4037864265
7	4	0.6454972244
7	5	1.0
