#m_1	m_2	CGcoefficient
-7	-2	1.0
-7	-1	0.4714045208
-7	0	0.1980295086
-7	1	0.0700140042
-7	2	0.0180775382
-6	-2	0.8819171037
-6	-1	0.604990142
-6	0	0.320844474
-6	1	0.1352799083
-6	2	0.0404226042
-5	-2	0.7712141349
-5	-1	0.6678910326
-5	0	0.4224113783
-5	1	0.2061156475
-5	2	0.0700140042
-4	-2	0.6678910326
-4	-1	0.6897948923
-4	0	0.5048781643
-4	1	0.2800560168
-4	2	0.106948158
-3	-2	0.57194771
-3	-1	0.6836082661
-3	0	0.568796459
-3	1	0.3547069121
-3	2	0.1512475355
-2	-2	0.4833840406
-2	-1	0.6567895774
-2	0	0.6143703935
-2	1	0.4277926319
-2	2	0.2029198625
-1	-2	0.4021998333
-1	-1	0.6143703935
-1	0	0.6416889479
-1	1	0.4970501217
-1	2	0.261968416
0	-2	0.3283947887
0	-1	0.5601120336
0	0	0.6507913735
0	1	0.5601120336
0	2	0.3283947887
1	-2	0.261968416
1	-1	0.4970501217
1	0	0.6416889479
1	1	0.6143703935
1	2	0.4021998333
2	-2	0.2029198625
2	-1	0.4277926319
2	0	0.6143703935
2	1	0.6567895774
2	2	0.4833840406
3	-2	0.1512475355
3	-1	0.3547069121
3	0	0.568796459
3	1	0.6836082661
3	2	0.57194771
4	-2	0.106948158
4	-1	0.2800560168
4	0	0.5048781643
4	1	0.6897948923
4	2	0.6678910326
5	-2	0.0700140042
5	-1	0.2061156475
5	0	0.4224113783
5	1	0.6678910326
5	2	0.7712141349
6	-2	0.0404226042
6	-1	0.1352799083
6	0	0.320844474
6	1	0.604990142
6	2	0.8819171037
7	-2	0.0180775382
7	-1	0.0700140042
7	0	0.1980295086
7	1	0.4714045208
7	2	1.0
