#m_1	m_2	CGcoefficient
-2	-5	0.0
-2	-4	0.0
-2	-3	0.2773500981
-2	-2	0.4296689244
-2	-1	0.5358913016
-2	0	0.5991446895
-2	1	0.6201736729
-2	2	0.5991446895
-2	3	0.5358913016
-2	4	0.4296689244
-2	5	0.2773500981
-1	-5	0.0
-1	-4	-0.5883484054
-1	-3	-0.6139406135
-1	-2	-0.5063696835
-1	-1	-0.3281650617
-1	0	-0.1132277034
-1	1	0.1132277034
-1	2	0.3281650617
-1	3	0.5063696835
-1	4	0.6139406135
-1	5	0.5883484054
0	-5	0.7595545253
0	-4	0.3038218101
0	-3	-0.0506369684
0	-2	-0.3038218101
0	-1	-0.4557327152
0	0	-0.5063696835
0	1	-0.4557327152
0	2	-0.3038218101
0	3	-0.0506369684
0	4	0.3038218101
0	5	0.7595545253
1	-5	0.5883484054
1	-4	0.6139406135
1	-3	0.5063696835
1	-2	0.3281650617
1	-1	0.1132277034
1	0	-0.1132277034
1	1	-0.3281650617
1	2	-0.5063696835
1	3	-0.6139406135
1	4	-0.5883484054
1	5	0.0
2	-5	0.2773500981
2	-4	0.4296689244
2	-3	0.5358913016
2	-2	0.5991446895
2	-1	0.6201736729
2	0	0.5991446895
2	1	0.5358913016
2	2	0.4296689244
2	3	0.2773500981
2	4	0.0
2	5	0.0
