# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 6
# k (1/fm)	cm two_body (fm^3)
0.0	0.000944254973379
0.02	0.000942833342991
0.04	0.000938581281023
0.06	0.000931537082295
0.08	0.000921763933016
0.1	0.000909348967105
0.12	0.000894401972801
0.14	0.000877053776389
0.16	0.000857454336336
0.18	0.000835770586645
0.2	0.000812184072763
0.22	0.00078688842682
0.24	0.000760086731159
0.26	0.000731988820155
0.28	0.000702808570113
0.3	0.000672761225634
0.32	0.000642060808417
0.34	0.000610917650955
0.36	0.000579536093303
0.38	0.000548112376023
0.4	0.000516832756864
0.42	0.000485871872757
0.44	0.000455391362552
0.46	0.000425538759761
0.48	0.000396446658479
0.5	0.000368232149958
0.52	0.000340996521909
0.54	0.000314825207844
0.56	0.000289787969566
0.58	0.000265939292415
0.6	0.000243318970125
0.62	0.000221952854122
0.64	0.000201853740795
0.66	0.000183022369739
0.68	0.000165448506035
0.7	0.000149112080365
0.72	0.000133984362005
0.74	0.000120029141425
0.76	0.000107203901318
0.78	9.54609571983e-05
0.8	8.47485512874e-05
0.82	7.50118860093e-05
0.84	6.61940861305e-05
0.86	5.82370811827e-05
0.88	5.10824023461e-05
0.9	4.46718903317e-05
0.92	3.89483129735e-05
0.94	3.38558931725e-05
0.96	2.93407495238e-05
0.98	2.53512533773e-05
1.0	2.18383072372e-05
1.02	1.87555503008e-05
1.04	1.60594975853e-05
1.06	1.37096194999e-05
1.08	1.16683689309e-05
1.1	9.90116291991e-06
1.12	8.37632587643e-06
1.14	7.06500098954e-06
1.16	5.94103612002e-06
1.18	4.98084999209e-06
1.2	4.16328398209e-06
1.22	3.46944424487e-06
1.24	2.8825383463e-06
1.26	2.38770999805e-06
1.28	1.9718749333e-06
1.3	1.62356043106e-06
1.32	1.33275049983e-06
1.34	1.09073827607e-06
1.36	8.8998678267e-07
1.38	7.2399882934e-07
1.4	5.87196522288e-07
1.42	4.74810581909e-07
1.44	3.82779444327e-07
1.46	3.07657941358e-07
1.48	2.46535211034e-07
1.5	1.96961383007e-07
1.52	1.56882506141e-07
1.54	1.24583135074e-07
1.56	9.86359646542e-08
1.58	7.78578919743e-08
1.6	6.12718917469e-08
1.62	4.80741087213e-08
1.64	3.76055978241e-08
1.66	2.93281761943e-08
1.68	2.28038890893e-08
1.7	1.7677631932e-08
1.72	1.36625120505e-08
1.74	1.05275747219e-08
1.76	8.08755805075e-09
1.78	6.19437927298e-09
1.8	4.73009081393e-09
1.82	3.60107750383e-09
1.84	2.7332966048e-09
1.86	2.0683896646e-09
1.88	1.56051971547e-09
1.9	1.17380907951e-09
1.92	8.80272172251e-10
1.94	6.58154393839e-10
1.96	4.90602662588e-10
1.98	3.64605588057e-10
2.0	2.70151910929e-10
2.02	1.99564859658e-10
2.04	1.46977684745e-10
2.06	1.07922012799e-10
2.08	7.90059819011e-11
2.1	5.7663528928e-11
2.12	4.19598341545e-11
2.14	3.04409087069e-11
2.16	2.20177413717e-11
2.18	1.58773940436e-11
2.2	1.14150280786e-11
2.22	8.18212384596e-12
2.24	5.84717937776e-12
2.26	4.16598871659e-12
2.28	2.95924597283e-12
2.3	2.0957300707e-12
2.32	1.47972471745e-12
2.34	1.04164039972e-12
2.36	7.31048190481e-13
2.38	5.11523394743e-13
2.4	3.56842275074e-13
2.42	2.48186641284e-13
2.44	1.72096408749e-13
2.46	1.18975220237e-13
2.48	8.20035267934e-14
2.5	5.63507691234e-14
2.52	3.86063255879e-14
2.54	2.63698945859e-14
2.56	1.79576549361e-14
2.58	1.21922021384e-14
2.6	8.25288874083e-15
2.62	5.56956311813e-15
2.64	3.74737860989e-15
2.66	2.51376873688e-15
2.68	1.68118060725e-15
2.7	1.12097190096e-15
2.72	7.45188913164e-16
2.74	4.9388899266e-16
2.76	3.26349997044e-16
2.78	2.14995407375e-16
2.8	1.41210196159e-16
2.82	9.24685896132e-17
2.84	6.03689628349e-17
2.86	3.92938424315e-17
2.88	2.54992019079e-17
2.9	1.64975700102e-17
2.92	1.0641544759e-17
2.94	6.84353788493e-18
2.96	4.38781167431e-18
2.98	2.80483027542e-18
3.0	1.78754299944e-18
3.02	1.13578914141e-18
3.04	7.19499059958e-19
3.06	4.54416458957e-19
3.08	2.86133810939e-19
3.1	1.79628651224e-19
3.12	1.12427704224e-19
3.14	7.01556058939e-20
3.16	4.36458263829e-20
3.18	2.70716274972e-20
3.2	1.67408426376e-20
3.22	1.03212326221e-20
3.24	6.34420375176e-21
3.26	3.88789011887e-21
3.28	2.37542950099e-21
3.3	1.44697695035e-21
3.32	8.78764257163e-22
3.34	5.32076966642e-22
3.36	3.21194305858e-22
3.38	1.93309198341e-22
3.4	1.15992125265e-22
3.42	6.9389825555e-23
3.44	4.13860891804e-23
3.46	2.46095847998e-23
3.48	1.45896706329e-23
3.5	8.6233892971e-24
3.52	5.08161549943e-24
3.54	2.98549888545e-24
3.56	1.74873229079e-24
3.58	1.02122408609e-24
3.6	5.94579693643e-25
3.62	3.45136110273e-25
3.64	1.99738613717e-25
3.66	1.15245762636e-25
3.68	6.62947603155e-26
3.7	3.80211061039e-26
3.72	2.17401027944e-26
3.74	1.23933793456e-26
3.76	7.04383536547e-27
3.78	3.99135130045e-27
3.8	2.25487263045e-27
3.82	1.27003409498e-27
3.84	7.13181466623e-28
3.86	3.99278588022e-28
3.88	2.22865732518e-28
3.9	1.24022898549e-28
3.92	6.8810032139e-29
3.94	3.80621177156e-29
3.96	2.09906283463e-29
3.98	1.1541153947e-29
4.0	6.32651195056e-30
#normalisation = 5.72344333878e-05
#sigma**2 n(k)k**2 = 2.27909793967e-05
#kurtosis n(k)k**2 = 29115.3018183
#skewness n(k)k**2 = 162.366037723
