# mass number (A) = 56
# number of protons (Z) = 26
#relative orbital quantum number l = 6
# k (1/fm)	cm two_body (fm^3)
0.0	0.0725273497109
0.02	0.0724076670924
0.04	0.0720498029154
0.06	0.0714572887256
0.08	0.0706359459154
0.1	0.0695937905052
0.12	0.0683409029055
0.14	0.0668892656174
0.16	0.0652525725272
0.18	0.0634460140349
0.2	0.0614860427299
0.22	0.0593901246581
0.24	0.0571764814227
0.26	0.0548638284153
0.28	0.0524711143904
0.3	0.0500172673793
0.32	0.0475209516029
0.34	0.0450003396
0.36	0.0424729032547
0.38	0.0399552268041
0.4	0.0374628442559
0.42	0.035010102968
0.44	0.0326100544539
0.46	0.0302743728074
0.48	0.0280133004996
0.5	0.0258356207059
0.52	0.0237486547956
0.54	0.0217582831523
0.56	0.019868987122
0.58	0.0180839095886
0.6	0.0164049314735
0.62	0.0148327613345
0.64	0.0133670351998
0.66	0.0120064238102
0.68	0.0107487445455
0.7	0.00959107547405
0.72	0.00852986917318
0.74	0.00756106421717
0.76	0.00668019250231
0.78	0.00588248086889
0.8	0.00516294577609
0.82	0.00451648007926
0.84	0.00393793124191
0.86	0.00342217058027
0.88	0.00296415338155
0.9	0.00255896995356
0.92	0.00220188785099
0.94	0.00188838568052
0.96	0.00161417901339
0.98	0.00137523902976
1.0	0.00116780458676
1.02	0.000988388443316
1.04	0.000833778391474
1.06	0.000701034041028
1.08	0.000587479982515
1.1	0.000490696018523
1.12	0.000408505106457
1.14	0.000338959601186
1.16	0.000280326325903
1.18	0.000231070936583
1.2	0.000189841981835
1.22	0.000155454997479
1.24	0.000126876915448
1.26	0.00010321101054
1.28	8.36825572668e-05
1.3	6.76253228098e-05
1.32	5.44689813942e-05
1.34	4.37275002541e-05
1.36	3.4988517624e-05
1.38	2.7903708703e-05
1.4	2.21801158819e-05
1.42	1.75724043009e-05
1.44	1.38759925352e-05
1.46	1.09210003979e-05
1.48	8.56695100251e-06
1.5	6.69816185723e-06
1.52	5.21975942678e-06
1.54	4.05425285736e-06
1.56	3.13860505829e-06
1.58	2.42174272571e-06
1.6	1.86245089977e-06
1.62	1.42760202436e-06
1.64	1.09067403122e-06
1.66	8.30516538344e-07
1.68	6.30328715061e-07
1.7	4.76816629949e-07
1.72	3.59501900266e-07
1.74	2.70157159555e-07
1.76	2.02347231732e-07
1.78	1.510579365e-07
1.8	1.12397156168e-07
1.82	8.33551798556e-08
1.84	6.16134258888e-08
1.86	4.53924492633e-08
1.88	3.33316928228e-08
1.9	2.43947639151e-08
1.92	1.7795138107e-08
1.94	1.29381326939e-08
1.96	9.37577839255e-09
1.98	6.77186920272e-09
2.0	4.87500744603e-09
2.02	3.4979008922e-09
2.04	2.50152709805e-09
2.06	1.78307010237e-09
2.08	1.26676810184e-09
2.1	8.96997669332e-10
2.12	6.33068937842e-10
2.14	4.4532409089e-10
2.16	3.12224421575e-10
2.18	2.18184072671e-10
2.2	1.51965398492e-10
2.22	1.05495000142e-10
2.24	7.2993558358e-11
2.26	5.03387803348e-11
2.28	3.46008156544e-11
2.3	2.37047554481e-11
2.32	1.61863943353e-11
2.34	1.10161603418e-11
2.36	7.47267122774e-12
2.38	5.0522751743e-12
2.4	3.40458054126e-12
2.42	2.28668173795e-12
2.44	1.53078193655e-12
2.46	1.02137783508e-12
2.48	6.79242769136e-13
2.5	4.50224488539e-13
