# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 3
# k (1/fm)	cm two_body (fm^3)
0.0	0.993160625281
0.02	0.992669885177
0.04	0.991198892033
0.06	0.988751332782
0.08	0.985333367852
0.1	0.980953646007
0.12	0.975623309558
0.14	0.969355977453
0.16	0.962167694082
0.18	0.95407683406
0.2	0.945103957595
0.22	0.935271616689
0.24	0.924604118669
0.26	0.913127259537
0.28	0.900868044526
0.3	0.88785441633
0.32	0.874115012271
0.34	0.859678969899
0.36	0.844575796396
0.38	0.828835310981
0.4	0.812487662083
0.42	0.795563413092
0.44	0.778093683115
0.46	0.760110323024
0.48	0.741646103132
0.5	0.722734887424
0.52	0.703411770637
0.54	0.683713158498
0.56	0.66367677767
0.58	0.643341609648
0.6	0.62274775123
0.62	0.601936212241
0.64	0.580948668051
0.66	0.559827189313
0.68	0.538613973752
0.7	0.517351104461
0.72	0.49608035605
0.74	0.474843064529
0.76	0.453680069509
0.78	0.432631728939
0.8	0.411737998131
0.82	0.39103855697
0.84	0.370572962833
0.86	0.35038080255
0.88	0.330501814903
0.9	0.310975956155
0.92	0.291843384519
0.94	0.273144345228
0.96	0.254918945286
0.98	0.23720681547
1.0	0.22004666595
1.02	0.203475750305
1.04	0.187529260069
1.06	0.172239677614
1.08	0.157636118972
1.1	0.143743699663
1.12	0.130582955905
1.14	0.118169350795
1.16	0.106512890449
1.18	0.095617869151
1.2	0.0854827556878
1.22	0.076100225791
1.24	0.0674573384429
1.26	0.0595358471713
1.28	0.0523126317236
1.3	0.0457602309472
1.32	0.0398474544731
1.34	0.034540048964
1.36	0.0298013942197
1.38	0.0255932052045
1.4	0.0218762179117
1.42	0.0186108396675
1.44	0.0157577477748
1.46	0.0132784240414
1.48	0.0111356165107
1.5	0.00929372338541
1.52	0.00771909755295
1.54	0.00638027314141
1.56	0.00524811806617
1.58	0.00429591852821
1.6	0.00349940287547
1.62	0.00283671316284
1.64	0.00228833318654
1.66	0.00183698178687
1.68	0.0014674798833
1.7	0.00116659910363
1.72	0.00092289907262
1.74	0.000726559506169
1.76	0.000569212279096
1.78	0.000443777652151
1.8	0.000344307900013
1.82	0.000265840709598
1.84	0.000204263938892
1.86	0.000156192653745
1.88	0.000118858798613
1.9	9.00134057921e-05
1.92	6.78409000622e-05
1.94	5.08848022659e-05
1.96	3.79839645347e-05
1.98	2.82183690013e-05
2.0	2.08634780937e-05
2.02	1.53521257235e-05
2.04	1.12429736685e-05
2.06	8.19461635869e-06
2.08	5.94449173706e-06
2.1	4.29183898873e-06
2.12	3.08403027802e-06
2.14	2.20568906765e-06
2.16	1.57008914409e-06
2.18	1.11240414358e-06
2.2	7.84445973198e-07
2.22	5.50591490189e-07
2.24	3.84650061126e-07
2.26	2.67470432037e-07
2.28	1.85124198311e-07
2.3	1.27535703313e-07
2.32	8.74551230297e-08
2.34	5.96935320013e-08
2.36	4.0556593474e-08
2.38	2.74278279602e-08
2.4	1.84637816965e-08
2.42	1.23723638728e-08
2.44	8.25260291189e-09
2.46	5.47947379788e-09
2.48	3.62159397738e-09
2.5	2.38274174908e-09
2.52	1.56053590145e-09
2.54	1.01740378098e-09
2.56	6.60296345695e-10
2.58	4.26592806584e-10
2.6	2.74359704867e-10
2.62	1.7565573023e-10
2.64	1.11954742923e-10
2.66	7.10335943788e-11
2.68	4.48672133409e-11
2.7	2.82124798584e-11
2.72	1.76605038525e-11
2.74	1.10056915958e-11
2.76	6.82789326811e-12
2.78	4.21710016273e-12
2.8	2.5929942001e-12
2.82	1.58727507839e-12
2.84	9.67316103418e-13
2.86	5.86884595216e-13
2.88	3.54492897427e-13
2.9	2.13174535577e-13
2.92	1.2762579391e-13
2.94	7.60710266496e-14
2.96	4.51419271749e-14
2.98	2.66700102129e-14
3.0	1.56873927506e-14
3.02	9.18681680999e-15
3.04	5.35634083093e-15
3.06	3.10929794098e-15
3.08	1.79700611475e-15
3.1	1.03402707305e-15
3.12	5.92395061227e-16
3.14	3.3790148969e-16
3.16	1.91897758753e-16
3.18	1.08505748426e-16
3.2	6.10858383206e-17
3.22	3.42401095334e-17
3.24	1.9109019621e-17
3.26	1.06182300642e-17
3.28	5.87459727823e-18
3.3	3.23607117746e-18
3.32	1.7748994414e-18
3.34	9.69274661358e-19
3.36	5.27034514424e-19
3.38	2.85332992062e-19
3.4	1.53810958632e-19
3.42	8.25555959091e-20
3.44	4.41195702035e-20
3.46	2.34770266794e-20
3.48	1.24389436194e-20
3.5	6.56226839119e-21
3.52	3.44711709865e-21
3.54	1.80298077488e-21
3.56	9.38989199506e-22
3.58	4.86929345455e-22
3.6	2.51425046279e-22
3.62	1.29267614327e-22
3.64	6.61775797744e-23
3.66	3.37344243771e-23
3.68	1.71229390825e-23
3.7	8.65420522862e-24
3.72	4.35533140777e-24
3.74	2.182536987e-24
3.76	1.08905455696e-24
3.78	5.41111162301e-25
3.8	2.67715413738e-25
3.82	1.31889877632e-25
3.84	6.46996483723e-26
3.86	3.16042789127e-26
3.88	1.53724995682e-26
3.9	7.44558529239e-27
3.92	3.59095565644e-27
3.94	1.72456340943e-27
3.96	8.24721437058e-28
3.98	3.92731232365e-28
4.0	1.86227868966e-28
#normalisation = 0.210336860509
#sigma**2 n(k)k**2 = 0.127142107339
#kurtosis n(k)k**2 = 2.4512400294
#skewness n(k)k**2 = 1.93192887993
