# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	1.0035289538
0.02	1.00282369427
0.04	1.00071419273
0.06	0.997219096566
0.08	0.992368879591
0.1	0.986204959468
0.12	0.978778511416
0.14	0.970149024818
0.16	0.960382659148
0.18	0.949550462884
0.2	0.937726523643
0.22	0.924986119334
0.24	0.911403938838
0.26	0.897052436527
0.28	0.88200037814
0.3	0.866311626507
0.32	0.850044204728
0.34	0.833249662258
0.36	0.815972756426
0.38	0.79825144885
0.4	0.780117203543
0.42	0.761595561774
0.44	0.742706958442
0.46	0.723467736225
0.48	0.703891307351
0.5	0.68398940877
0.52	0.663773394761
0.54	0.643255511664
0.56	0.622450102287
0.58	0.601374692391
0.6	0.580050918233
0.62	0.558505262068
0.64	0.536769571333
0.66	0.514881346673
0.68	0.492883793434
0.7	0.470825640478
0.72	0.448760738758
0.74	0.426747459696
0.76	0.404847919833
0.78	0.383127063269
0.8	0.361651636918
0.82	0.340489095661
0.84	0.319706474925
0.86	0.299369267361
0.88	0.279540338065
0.9	0.260278909504
0.92	0.24163964317
0.94	0.223671840129
0.96	0.206418777417
0.98	0.189917191808
1.0	0.174196917094
1.02	0.159280675869
1.04	0.145184022038
1.06	0.131915426101
1.08	0.11947649163
1.1	0.107862288544
1.12	0.0970617866201
1.14	0.0870583713137
1.16	0.0778304232569
1.18	0.0693519428015
1.2	0.0615932015235
1.22	0.0545214036746
1.24	0.0481013420364
1.26	0.0422960344128
1.28	0.0370673289908
1.3	0.0323764689067
1.32	0.0281846085051
1.34	0.0244532758781
1.36	0.0211447782718
1.38	0.0182225487894
1.4	0.0156514344639
1.42	0.0133979272016
1.44	0.0114303402813
1.46	0.00971893404581
1.48	0.00823599513133
1.5	0.00695587407143
1.52	0.00585498639535
1.54	0.00491178244224
1.56	0.00410669105793
1.58	0.00342204215428
1.6	0.00284197282158
1.62	0.00235232131595
1.64	0.00194051282187
1.66	0.00159544043472
1.68	0.00130734434108
1.7	0.00106769170903
1.72	0.000869059352248
1.74	0.000705020809185
1.76	0.000570039090348
1.78	0.000459365997098
1.8	0.000368948607944
1.82	0.000295343263395
1.84	0.00023563715772
1.86	0.000187377463542
1.88	0.000148507770285
1.9	0.000117311506753
1.92	9.23619376603e-05
1.94	7.2478269944e-05
1.96	5.66873730762e-05
1.98	4.41906046009e-05
2.0	3.43352341515e-05
2.02	2.65899729619e-05
2.04	2.05241384587e-05
2.06	1.5790012355e-05
2.08	1.21079835876e-05
2.1	9.25410263389e-06
2.12	7.04970975963e-06
2.14	5.35283541481e-06
2.16	4.0511054508e-06
2.18	3.05591643851e-06
2.2	2.29767669831e-06
2.22	1.72193645145e-06
2.24	1.28625564939e-06
2.26	9.57680519527e-07
2.28	7.10719753077e-07
2.3	5.25728680373e-07
2.32	3.87624900097e-07
2.34	2.84871842728e-07
2.36	2.08677860038e-07
2.38	1.52367847653e-07
2.4	1.10892328155e-07
2.42	8.04455392619e-08
2.44	5.81695631142e-08
2.46	4.19260610704e-08
2.48	3.01208893913e-08
2.5	2.1569894244e-08
2.52	1.53966326941e-08
2.54	1.09547378847e-08
2.56	7.76922545729e-09
2.58	5.49229583378e-09
2.6	3.87018334067e-09
2.62	2.71838847264e-09
2.64	1.9032454212e-09
2.66	1.32825749981e-09
2.68	9.24006172681e-10
2.7	6.40727657412e-10
2.72	4.42872740698e-10
2.74	3.05135104172e-10
2.76	2.09562704902e-10
2.78	1.43464766201e-10
2.8	9.79009216971e-11
2.82	6.659465734e-11
2.84	4.51547959304e-11
2.86	3.05197561694e-11
2.88	2.05623003095e-11
2.9	1.38094559462e-11
2.92	9.24477686387e-12
2.94	6.16924531415e-12
2.96	4.10378053591e-12
2.98	2.72115589791e-12
3.0	1.79862508855e-12
3.02	1.18507682441e-12
3.04	7.78344204275e-13
3.06	5.09585319198e-13
3.08	3.32569807743e-13
3.1	2.16356576079e-13
3.12	1.40307022875e-13
3.14	9.07008588013e-14
3.16	5.84476037854e-14
3.18	3.7544469973e-14
3.2	2.40408503064e-14
3.22	1.53454230855e-14
3.24	9.7641335953e-15
3.26	6.19319796176e-15
3.28	3.91582438063e-15
3.3	2.46807883653e-15
3.32	1.55068292148e-15
3.34	9.71215715883e-16
3.36	6.06369964761e-16
3.38	3.77389225275e-16
3.4	2.3413788609e-16
3.42	1.4480541718e-16
3.44	8.92749008496e-17
3.46	5.4866331068e-17
3.48	3.3613594492e-17
3.5	2.0528489645e-17
3.52	1.24977705885e-17
3.54	7.58476458739e-18
3.56	4.5886629837e-18
3.58	2.76735708484e-18
3.6	1.66371795861e-18
3.62	9.97080317176e-19
3.64	5.95685439584e-19
3.66	3.54764937211e-19
3.68	2.1062102172e-19
3.7	1.24652361095e-19
3.72	7.354235213e-20
3.74	4.32526951496e-20
3.76	2.5358754375e-20
3.78	1.48211592e-20
3.8	8.63527876354e-21
3.82	5.01546153118e-21
3.84	2.9039304422e-21
3.86	1.67611065368e-21
3.88	9.64407850616e-22
3.9	5.53172724809e-22
3.92	3.16302877513e-22
3.94	1.80296907883e-22
3.96	1.02451081816e-22
3.98	5.80347785534e-23
4.0	3.27720796468e-23
#normalisation = 0.180958220367
#sigma**2 n(k)k**2 = 0.106076883856
#kurtosis n(k)k**2 = 3.79514286197
#skewness n(k)k**2 = 2.21706856136
