# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	0.521847220982
0.02	0.521437183953
0.04	0.520214389534
0.06	0.518200493195
0.08	0.515430621027
0.1	0.511951973249
0.12	0.507821971968
0.14	0.503106048626
0.16	0.497875183855
0.18	0.492203323061
0.2	0.486164794602
0.22	0.479831853623
0.24	0.47327246402
0.26	0.466548414284
0.28	0.45971384132
0.3	0.452814211181
0.32	0.445885778625
0.34	0.438955520143
0.36	0.432041509329
0.38	0.42515368063
0.4	0.418294908919
0.42	0.411462318937
0.44	0.404648731028
0.46	0.397844147991
0.48	0.39103719206
0.5	0.384216410521
0.52	0.37737138237
0.54	0.370493575665
0.56	0.363576924564
0.58	0.356618115127
0.6	0.34961658852
0.62	0.342574288084
0.64	0.335495191779
0.66	0.328384683025
0.68	0.321248820368
0.7	0.314093569534
0.72	0.306924060274
0.74	0.299743925334
0.76	0.292554770439
0.78	0.285355813068
0.8	0.278143714923
0.82	0.27091261918
0.84	0.26365438993
0.86	0.256359038266
0.88	0.249015308288
0.9	0.241611387184
0.92	0.234135697129
0.94	0.226577723118
0.96	0.218928830092
0.98	0.211183024728
1.0	0.20333762164
1.02	0.195393780201
1.04	0.187356886118
1.06	0.179236760798
1.08	0.17104769084
1.1	0.162808279129
1.12	0.154541127516
1.14	0.146272368529
1.16	0.138031069669
1.18	0.129848538356
1.2	0.121757558439
1.22	0.113791590369
1.24	0.105983966647
1.26	0.0983671123566
1.28	0.0909718174689
1.3	0.0838265836114
1.32	0.0769570633215
1.34	0.0703856047606
1.36	0.0641309097393
1.38	0.0582078079348
1.4	0.0526271455854
1.42	0.0473957828951
1.44	0.042516690993
1.46	0.0379891366452
1.48	0.0338089410393
1.5	0.0299687978422
1.52	0.0264586353243
1.54	0.0232660075767
1.56	0.020376500624
1.58	0.0177741404507
1.6	0.0154417915088
1.62	0.0133615360298
1.64	0.0115150263479
1.66	0.00988380433648
1.68	0.00844958389695
1.7	0.00719449415805
1.72	0.00610128258055
1.74	0.00515347849936
1.76	0.00433551874197
1.78	0.00363283783818
1.8	0.00303192598398
1.82	0.00252035835664
1.84	0.00208679961843
1.86	0.0017209875178
1.88	0.00141369942693
1.9	0.00115670547065
1.92	0.000942711632724
1.94	0.000765295895941
1.96	0.000618840106345
1.98	0.000498459869718
2.0	0.000399934406408
2.02	0.000319637922781
2.04	0.000254473714008
2.06	0.00020181190066
2.08	0.000159431425298
2.1	0.000125466696836
2.12	9.83590702248e-05
2.14	7.68131856179e-05
2.16	5.97580622017e-05
2.18	4.63127440674e-05
2.2	3.57562252888e-05
2.22	2.75013348172e-05
2.24	2.10722350984e-05
2.26	1.60851777421e-05
2.28	1.22321617153e-05
2.3	9.26715131511e-06
2.32	6.9945299066e-06
2.34	5.25948881577e-06
2.36	3.94007693449e-06
2.38	2.94066401812e-06
2.4	2.18659813958e-06
2.42	1.61986442473e-06
2.44	1.19557740086e-06
2.46	8.79162626143e-07
2.48	6.44104491969e-07
2.5	4.70156097716e-07
2.52	3.41923888794e-07
2.54	2.47754401764e-07
2.56	1.78863104105e-07
2.58	1.28656114394e-07
2.6	9.22047223106e-08
2.62	6.58402840841e-08
2.64	4.68434323754e-08
2.66	3.32067857522e-08
2.68	2.34546347533e-08
2.7	1.65065667551e-08
2.72	1.15748019659e-08
2.74	8.08726313471e-09
2.76	5.63019155893e-09
2.78	3.90553669975e-09
2.8	2.69945783679e-09
2.82	1.85914355293e-09
2.84	1.27582788142e-09
2.86	8.72401164795e-10
2.88	5.94411942098e-10
2.9	4.03559964993e-10
2.92	2.73010887576e-10
2.94	1.84037041949e-10
2.96	1.2361919637e-10
2.98	8.27416077573e-11
3.0	5.5185032311e-11
3.02	3.66758221393e-11
3.04	2.42885448977e-11
3.06	1.60283220145e-11
3.08	1.05400179414e-11
3.1	6.90658160358e-12
3.12	4.50977834934e-12
3.14	2.93439933803e-12
3.16	1.90264117502e-12
3.18	1.22933396675e-12
3.2	7.91516218604e-13
3.22	5.07841637347e-13
3.24	3.24695986061e-13
3.26	2.06874619794e-13
3.28	1.31347167035e-13
3.3	8.31034228708e-14
3.32	5.23966226412e-14
3.34	3.29211736412e-14
3.36	2.0612771352e-14
3.38	1.28613906386e-14
3.4	7.99707783051e-15
3.42	4.95527689691e-15
3.44	3.05984257505e-15
3.46	1.8828950259e-15
3.48	1.15464984156e-15
3.5	7.05623339372e-16
3.52	4.29729607351e-16
3.54	2.60806587556e-16
3.56	1.57740784765e-16
3.58	9.50764151417e-17
3.6	5.71092087033e-17
3.62	3.41857564993e-17
3.64	2.03934687565e-17
3.66	1.21239739215e-17
3.68	7.1830350049e-18
3.7	4.24112591483e-18
3.72	2.49554625856e-18
3.74	1.46339788082e-18
3.76	8.55209678367e-19
3.78	4.98077833538e-19
3.8	2.89092791168e-19
3.82	1.67222131558e-19
3.84	9.63979243187e-20
3.86	5.53809014608e-20
3.88	3.17082103982e-20
3.9	1.80927158593e-20
3.92	1.02886181776e-20
3.94	5.83085868503e-21
3.96	3.29329829558e-21
3.98	1.85376042744e-21
4.0	1.03992259221e-21
#normalisation = 0.184641180351
#sigma**2 n(k)k**2 = 0.16203808716
#kurtosis n(k)k**2 = 3.08474949358
#skewness n(k)k**2 = 2.09912094685
