# mass number (A) = 56
# number of protons (Z) = 26
#relative orbital quantum number l = 5
# k (1/fm)	cm two_body (fm^3)
0.0	0.42261882694
0.02	0.422086918998
0.04	0.420494820939
0.06	0.417853377258
0.08	0.414180552881
0.1	0.409501269812
0.12	0.403847179475
0.14	0.397256371907
0.16	0.389773023416
0.18	0.381446984931
0.2	0.372333313888
0.22	0.362491753314
0.24	0.351986162572
0.26	0.340883905134
0.28	0.329255199666
0.3	0.317172441615
0.32	0.304709503297
0.34	0.291941021287
0.36	0.278941680462
0.38	0.265785504526
0.4	0.252545163043
0.42	0.239291305013
0.44	0.226091928767
0.46	0.213011797445
0.48	0.200111908579
0.5	0.187449025311
0.52	0.17507527559
0.54	0.163037824313
0.56	0.151378621909
0.58	0.140134231257
0.6	0.129335733235
0.62	0.119008709587
0.64	0.109173300266
0.66	0.0998443309862
0.68	0.0910315054381
0.7	0.0827396555352
0.72	0.0749690421822
0.74	0.0677156984003
0.76	0.0609718062306
0.78	0.0547260986624
0.8	0.0489642778822
0.82	0.0436694414038
0.84	0.0388225080997
0.86	0.0344026367726
0.88	0.0303876306637
0.9	0.0267543221545
0.92	0.0234789328449
0.94	0.0205374051548
0.96	0.0179057025656
0.98	0.0155600765653
1.0	0.0134772992568
1.02	0.0116348614208
1.04	0.0100111365683
1.06	0.00858551216664
1.08	0.00733848976672
1.1	0.00625175619584
1.12	0.00530822831196
1.14	0.00449207404209
1.16	0.00378871256018
1.18	0.00318479650508
1.2	0.00266817910743
1.22	0.0022278689986
1.24	0.00185397532481
1.26	0.00153764559909
1.28	0.00127099850285
1.3	0.00104705360886
1.32	0.000859659747727
1.34	0.000703423488632
1.36	0.000573638959999
1.38	0.000466220001708
1.4	0.000377635422593
1.42	0.000304847938208
1.44	0.000245257186271
1.46	0.00019664706191
1.48	0.000157137482016
1.5	0.000125140577127
1.52	9.93212192075e-05
1.54	7.85617229862e-05
1.56	6.19305052923e-05
1.58	4.86544491445e-05
1.6	3.80946951214e-05
1.62	2.97255697131e-05
1.64	2.31163569495e-05
1.66	1.79156237623e-05
1.68	1.38378195725e-05
1.7	1.06518849901e-05
1.72	8.17162194645e-06
1.74	6.24759693846e-06
1.76	4.76036940678e-06
1.78	3.6148578443e-06
1.8	2.73567644791e-06
1.82	2.06329453565e-06
1.84	1.55088923417e-06
1.86	1.16177888567e-06
1.88	8.67340105415e-07
1.9	6.45325389058e-07
1.92	4.78510628494e-07
1.94	3.53612893533e-07
1.96	2.6042845174e-07
1.98	1.91149329592e-07
2.0	1.39823874867e-07
2.02	1.01932879578e-07
2.04	7.40579813116e-08
2.06	5.36233921828e-08
2.08	3.86956158939e-08
2.1	2.78288041917e-08
2.12	1.99458648224e-08
2.14	1.42474450854e-08
2.16	1.01425500815e-08
2.18	7.19587546455e-09
2.2	5.08799516122e-09
2.22	3.58539148251e-09
2.24	2.51798761311e-09
2.26	1.76237362932e-09
2.28	1.22933444411e-09
2.3	8.54614117993e-10
2.32	5.92104425777e-10
2.34	4.08841589105e-10
2.36	2.8134592556e-10
2.38	1.92954664568e-10
2.4	1.31886186576e-10
2.42	8.98406750282e-11
2.44	6.09925312104e-11
2.46	4.12677273463e-11
2.48	2.78275506557e-11
2.5	1.87012327193e-11
2.52	1.25255440668e-11
2.54	8.36092569712e-12
2.56	5.56216433742e-12
2.58	3.68778202149e-12
2.6	2.4367946312e-12
2.62	1.60474178081e-12
2.64	1.05323241934e-12
2.66	6.88932046418e-13
2.68	4.49119534891e-13
2.7	2.91797235823e-13
2.72	1.88944540819e-13
2.74	1.21933136617e-13
2.76	7.84230339502e-14
2.78	5.02690065815e-14
2.8	3.21138226727e-14
2.82	2.04465017868e-14
2.84	1.29742301866e-14
2.86	8.20502713265e-15
2.88	5.17147637818e-15
2.9	3.24851914401e-15
2.92	2.03372831534e-15
2.94	1.26892897965e-15
2.96	7.89075984939e-16
2.98	4.89032494815e-16
3.0	3.0206071097e-16
3.02	1.85946770969e-16
3.04	1.14083060967e-16
3.06	6.97576843637e-17
3.08	4.25110226656e-17
3.1	2.58196228941e-17
3.12	1.56292205023e-17
3.14	9.42896572157e-18
3.16	5.66931178806e-18
3.18	3.39731958711e-18
3.2	2.02900196231e-18
3.22	1.2077269537e-18
3.24	7.16465860321e-19
3.26	4.23606791086e-19
3.28	2.49615308035e-19
3.3	1.46595494213e-19
3.32	8.58047532376e-20
3.34	5.00545546011e-20
3.36	2.91016487774e-20
3.38	1.68629493282e-20
3.4	9.73849008106e-21
3.42	5.60521236762e-21
3.44	3.21540047579e-21
3.46	1.83831878527e-21
3.48	1.04748913859e-21
3.5	5.94869052874e-22
3.52	3.36694917138e-22
3.54	1.89930744764e-22
3.56	1.06781913103e-22
3.58	5.98334472422e-23
3.6	3.34144593233e-23
3.62	1.85981231621e-23
3.64	1.03168769054e-23
3.66	5.70390133948e-24
3.68	3.14297237679e-24
3.7	1.7260528963e-24
3.72	9.44741053742e-25
3.74	5.15367225455e-25
3.76	2.80198815301e-25
3.78	1.51831348887e-25
3.8	8.19978430777e-26
3.82	4.41356363768e-26
3.84	2.36767727137e-26
3.86	1.2659073612e-26
3.88	6.74571224939e-27
3.9	3.58261649194e-27
3.92	1.89635485376e-27
3.94	1.0004279701e-27
3.96	5.26016207138e-28
3.98	2.75651054355e-28
4.0	1.43968530297e-28
#normalisation = 0.0302730347521
#sigma**2 n(k)k**2 = 0.0125897439227
#kurtosis n(k)k**2 = 49.1457539693
#skewness n(k)k**2 = 6.78566613427
