# mass number (A) = 16
# number of protons (Z) = 8
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	1.30733475952
0.02	1.30646937774
0.04	1.30388434056
0.06	1.29961266443
0.08	1.29370835989
0.1	1.28624494081
0.12	1.27731340549
0.14	1.26701975455
0.16	1.25548212531
0.18	1.24282763396
0.2	1.22918902548
0.22	1.21470123584
0.24	1.19949797304
0.26	1.18370842072
0.28	1.16745416267
0.3	1.15084641761
0.32	1.13398366176
0.34	1.11694970282
0.36	1.0998122527
0.38	1.08262202984
0.4	1.06541240363
0.42	1.04819957641
0.44	1.03098328145
0.46	1.01374795946
0.48	0.996464362879
0.5	0.979091524737
0.52	0.961579020465
0.54	0.943869443892
0.56	0.925901015433
0.58	0.907610239422
0.6	0.888934529516
0.62	0.869814725509
0.64	0.850197431555
0.66	0.830037114441
0.68	0.809297910645
0.7	0.787955102165
0.72	0.765996232992
0.74	0.743421850226
0.76	0.720245865776
0.78	0.696495545924
0.8	0.672211146515
0.82	0.647445220762
0.84	0.622261634502
0.86	0.596734329991
0.88	0.570945883929
0.9	0.544985908272
0.92	0.518949343653
0.94	0.492934694851
0.96	0.467042255991
0.98	0.441372370083
1.0	0.416023763379
1.02	0.391091990059
1.04	0.366668017142
1.06	0.342836973546
1.08	0.319677081022
1.1	0.297258778586
1.12	0.275644046131
1.14	0.254885927375
1.16	0.235028247282
1.18	0.216105514635
1.2	0.198142996765
1.22	0.181156950362
1.24	0.16515499008
1.26	0.150136575043
1.28	0.136093592552
1.3	0.123011018054
1.32	0.110867630798
1.34	0.0996367654677
1.36	0.089287081379
1.38	0.0797833323975
1.4	0.0710871226347
1.42	0.063157634966
1.44	0.055952321533
1.46	0.0494275475074
1.48	0.0435391814711
1.5	0.0382431277405
1.52	0.0334957978065
1.54	0.0292545197255
1.56	0.0254778857755
1.58	0.0221260399553
1.6	0.0191609079678
1.62	0.0165463731674
1.64	0.0142484026027
1.66	0.0122351277336
1.68	0.0104768846849
1.7	0.00894621902249
1.72	0.00761786002645
1.74	0.00646866931209
1.76	0.0054775684331
1.78	0.00462544980999
1.8	0.00389507498486
1.82	0.00327096382376
1.84	0.00273927788846
1.86	0.00228770079275
1.88	0.00190531795654
1.9	0.00158249778278
1.92	0.00131077591529
1.94	0.00108274389544
1.96	0.000891943225729
1.98	0.000732765570908
2.0	0.000600359583948
2.02	0.000490544633761
2.04	0.000399731533793
2.06	0.00032485022353
2.08	0.000263284236248
2.1	0.000212811693645
2.12	0.000171552498347
2.14	0.000137921346069
2.16	0.000110586147431
2.18	8.84314324895e-05
2.2	7.05263063097e-05
2.22	5.60965290822e-05
2.24	4.45003071619e-05
2.26	3.52074001609e-05
2.28	2.77811721597e-05
2.3	2.18632408197e-05
2.32	1.71604054984e-05
2.34	1.34335634207e-05
2.36	1.04883507606e-05
2.38	8.16727254475e-06
2.4	6.34311114407e-06
2.42	4.91342745498e-06
2.44	3.79599147839e-06
2.46	2.92499976146e-06
2.48	2.24795602996e-06
2.5	1.72310832012e-06
2.52	1.31735107495e-06
2.54	1.00451408874e-06
2.56	7.6397197758e-07
2.58	5.79518145655e-07
2.6	4.38456140886e-07
2.62	3.30868981456e-07
2.64	2.49033618864e-07
2.66	1.86953309725e-07
2.68	1.39985416376e-07
2.7	1.04546155599e-07
2.72	7.78771663359e-08
2.74	5.7861561946e-08
2.76	4.28794517225e-08
2.78	3.16948318274e-08
2.8	2.33673205991e-08
2.82	1.71835020944e-08
2.84	1.26036920276e-08
2.86	9.2207924711e-09
2.88	6.72859022688e-09
2.9	4.89740779977e-09
2.92	3.55545987847e-09
2.94	2.57462258504e-09
2.96	1.85960447457e-09
2.98	1.339731369e-09
3.0	9.62733114697e-10
3.02	6.90058680863e-10
3.04	4.93354325032e-10
3.06	3.51824045118e-10
3.08	2.50257211465e-10
3.1	1.7755913467e-10
3.12	1.25659575901e-10
3.14	8.87043897396e-11
3.16	6.24586188767e-11
3.18	4.38670225097e-11
3.2	3.07314617059e-11
3.22	2.14747593703e-11
3.24	1.4968357974e-11
3.26	1.04069030076e-11
3.28	7.21723850518e-12
3.3	4.99256254408e-12
3.32	3.44492338168e-12
3.34	2.37104554144e-12
3.36	1.62781545552e-12
3.38	1.1147463022e-12
3.4	7.61470636312e-13
3.42	5.18844437912e-13
3.44	3.52637651529e-13
3.46	2.39071784265e-13
3.48	1.6167270288e-13
3.5	1.09057215882e-13
3.52	7.33807308682e-14
3.54	4.92515789014e-14
3.56	3.29738266295e-14
3.58	2.2020651902e-14
3.6	1.46690900565e-14
3.62	9.74740258193e-15
3.64	6.4608237446e-15
3.66	4.27169928719e-15
3.68	2.81726538875e-15
3.7	1.85340217301e-15
3.72	1.21626133481e-15
3.74	7.96159267659e-16
3.76	5.19863492149e-16
3.78	3.38606645718e-16
3.8	2.19998086408e-16
3.82	1.42580477485e-16
3.84	9.21763322715e-17
3.86	5.9442550256e-17
3.88	3.823794493e-17
3.9	2.45364198382e-17
3.92	1.57053572987e-17
3.94	1.00277812864e-17
3.96	6.38679112282e-18
3.98	4.05771758967e-18
4.0	2.57159503053e-18
#normalisation = 0.374999998911
#sigma**2 n(k)k**2 = 0.227393829022
#kurtosis n(k)k**2 = -0.33601307163
#skewness n(k)k**2 = 1.03279697737
