# mass number (A) = 27
# number of protons (Z) = 13
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	1.06815977943
0.02	1.06737432127
0.04	1.06502184527
0.06	1.06111398834
0.08	1.05566995251
0.1	1.04871622243
0.12	1.04028618307
0.14	1.03041965029
0.16	1.01916232919
0.18	1.00656521761
0.2	0.992683972912
0.22	0.977578260946
0.24	0.961311105594
0.26	0.943948256309
0.28	0.925557589224
0.3	0.906208555102
0.32	0.885971684563
0.34	0.864918157891
0.36	0.843119443393
0.38	0.820647004982
0.4	0.79757207644
0.42	0.773965496905
0.44	0.749897599625
0.46	0.725438143993
0.48	0.700656279437
0.5	0.675620528933
0.52	0.650398779686
0.54	0.625058268979
0.56	0.599665554141
0.58	0.574286457119
0.6	0.548985975984
0.62	0.523828157948
0.64	0.498875930838
0.66	0.47419089245
0.68	0.449833059637
0.7	0.425860581243
0.72	0.402329421073
0.74	0.379293018744
0.76	0.356801937643
0.78	0.334903510083
0.8	0.313641490224
0.82	0.293055725325
0.84	0.273181855488
0.86	0.254051051256
0.88	0.235689797271
0.9	0.21811972881
0.92	0.201357526366
0.94	0.185414871723
0.96	0.170298467137
0.98	0.15601011744
1.0	0.142546873195
1.02	0.1299012314
1.04	0.118061388884
1.06	0.107011542339
1.08	0.0967322280189
1.1	0.0872006934491
1.12	0.0783912931234
1.14	0.0702758999932
1.16	0.0628243246765
1.18	0.056004734628
1.2	0.0497840660274
1.22	0.0441284218151
1.24	0.0390034500995
1.26	0.0343746980392
1.28	0.0302079372394
1.3	0.02646945765
1.32	0.0231263278909
1.34	0.0201466208304
1.36	0.0174996040769
1.38	0.0151558958054
1.4	0.0130875870023
1.42	0.0112683317785
1.44	0.00967340786037
1.46	0.00827974972252
1.48	0.00706595707836
1.5	0.00601228160186
1.52	0.00510059482189
1.54	0.00431434012122
1.56	0.00363847169576
1.58	0.00305938319676
1.6	0.00256482860234
1.62	0.00214383765404
1.64	0.00178662796172
1.66	0.00148451563361
1.68	0.00122982603769
1.7	0.00101580605208
1.72	0.000836538922407
1.74	0.000686862617599
1.76	0.000562292366236
1.78	0.000458947865588
1.8	0.000373485486662
1.82	0.000303035651452
1.84	0.000245145433039
1.86	0.000197726324719
1.88	0.000159007039571
1.9	0.000127491135503
1.92	0.000101919210986
1.94	8.12353815927e-05
1.96	6.45577251368e-05
1.98	5.11523717662e-05
2.0	4.04109129737e-05
2.02	3.18308084092e-05
2.04	2.4998480041e-05
2.06	1.95747982062e-05
2.08	1.5282682165e-05
2.1	1.18965578595e-05
2.12	9.2334367856e-06
2.14	7.14540146379e-06
2.16	5.5133043622e-06
2.18	4.24150782136e-06
2.2	3.25351221574e-06
2.22	2.48833802633e-06
2.24	1.89754453945e-06
2.26	1.4427834491e-06
2.28	1.09379970047e-06
2.3	8.2680449253e-07
2.32	6.2315651126e-07
2.34	4.68297273586e-07
2.36	3.50895017904e-07
2.38	2.62158986891e-07
2.4	1.95292319766e-07
2.42	1.45057213572e-07
2.44	1.07430632144e-07
2.46	7.93327376802e-08
2.48	5.84134869602e-08
2.5	4.28855581381e-08
2.52	3.13940324666e-08
2.54	2.29151176951e-08
2.56	1.66777276617e-08
2.58	1.21029794635e-08
2.6	8.75768211295e-09
2.62	6.31870880184e-09
2.64	4.54580291428e-09
2.66	3.2608946402e-09
2.68	2.33242469831e-09
2.7	1.66350452303e-09
2.72	1.18300508541e-09
2.74	8.38873124646e-10
2.76	5.93135282498e-10
2.78	4.18176670926e-10
2.8	2.93978219478e-10
2.82	2.06072747175e-10
2.84	1.44037889161e-10
2.86	1.0038860978e-10
2.88	6.97660845133e-11
2.9	4.83456254193e-11
2.92	3.34059353456e-11
2.94	2.30167710922e-11
2.96	1.58132140646e-11
2.98	1.08330703299e-11
3.0	7.40012916431e-12
3.02	5.04062069283e-12
3.04	3.42362637647e-12
3.06	2.31871289076e-12
3.08	1.56590888321e-12
3.1	1.05449741911e-12
3.12	7.08083854723e-13
3.14	4.74115996152e-13
3.16	3.1655258896e-13
3.18	2.10750721112e-13
3.2	1.39911944219e-13
3.22	9.26197520758e-14
3.24	6.11386869031e-14
3.26	4.02432301995e-14
3.28	2.64140105799e-14
3.3	1.7287858492e-14
3.32	1.12827230772e-14
3.34	7.34265413183e-15
3.36	4.76495885328e-15
3.38	3.08342009788e-15
3.4	1.98963869219e-15
3.42	1.28021885644e-15
3.44	8.21416088274e-16
3.46	5.25547128542e-16
3.48	3.35297330906e-16
3.5	2.13313810004e-16
3.52	1.3532522955e-16
3.54	8.56071354231e-17
3.56	5.40023940831e-17
3.58	3.39694391401e-17
3.6	2.13076966146e-17
3.62	1.33277808837e-17
3.64	8.31290534089e-18
3.66	5.1703734471e-18
3.68	3.20675296653e-18
3.7	1.98328001961e-18
3.72	1.22314494606e-18
3.74	7.52224689494e-19
3.76	4.61310585119e-19
3.78	2.82108282141e-19
3.8	1.72034373602e-19
3.82	1.0461452674e-19
3.84	6.34375667548e-20
3.86	3.83600512558e-20
3.88	2.31307843235e-20
3.9	1.39085043564e-20
3.92	8.33968721403e-21
3.94	4.98653323229e-21
3.96	2.97322418035e-21
3.98	1.7678154806e-21
4.0	1.04815834858e-21
#normalisation = 0.16270532527
#sigma**2 n(k)k**2 = 0.0926686417769
#kurtosis n(k)k**2 = 5.06020351018
#skewness n(k)k**2 = 2.45104924204
