# mass number (A) = 27
# number of protons (Z) = 13
#relative orbital quantum number l = 1
# k (1/fm)	cm two_body (fm^3)
0.0	1.98204721069
0.02	1.98099694249
0.04	1.97785090161
0.06	1.97262330523
0.08	1.96533760337
0.1	1.95602611599
0.12	1.94472953495
0.14	1.9314963009
0.16	1.91638186779
0.18	1.89944787063
0.2	1.88076121454
0.22	1.86039310557
0.24	1.83841804565
0.26	1.81491281589
0.28	1.78995547313
0.3	1.76362438559
0.32	1.73599733257
0.34	1.70715069275
0.36	1.67715874306
0.38	1.64609308788
0.4	1.6140222344
0.42	1.58101132591
0.44	1.54712203967
0.46	1.51241265093
0.48	1.4769382586
0.5	1.44075116288
0.52	1.40390137922
0.54	1.36643726805
0.56	1.32840625516
0.58	1.28985561402
0.6	1.25083327863
0.62	1.21138865378
0.64	1.17157338978
0.66	1.13144208904
0.68	1.09105291459
0.7	1.05046807369
0.72	1.00975415405
0.74	0.968982295444
0.76	0.928228185322
0.78	0.887571873132
0.8	0.847097404639
0.82	0.806892283607
0.84	0.767046774262
0.86	0.727653063225
0.88	0.688804304227
0.9	0.650593572558
0.92	0.613112758837
0.94	0.576451433199
0.96	0.540695711407
0.98	0.505927153712
1.0	0.472221725561
1.02	0.439648846635
1.04	0.408270551311
1.06	0.378140779629
1.08	0.349304813393
1.1	0.321798867365
1.12	0.295649840726
1.14	0.270875229331
1.16	0.247483194875
1.18	0.225472783072
1.2	0.204834279449
1.22	0.185549688426
1.24	0.167593319053
1.26	0.150932459173
1.28	0.135528118804
1.3	0.121335823204
1.32	0.108306436355
1.34	0.0963869964057
1.36	0.0855215458366
1.38	0.075651940755
1.4	0.0667186256001
1.42	0.0586613616447
1.44	0.051419899865
1.46	0.0449345909757
1.48	0.0391469276027
1.5	0.0340000156364
1.52	0.0294389737206
1.54	0.0254112615525
1.56	0.0218669391598
1.58	0.0187588605802
1.6	0.0160428063757
1.62	0.0136775601801
1.64	0.0116249350129
1.66	0.00984975540975
1.68	0.008319801541
1.7	0.00700572144085
1.72	0.00588091727697
1.74	0.00492141127813
1.76	0.00410569653546
1.78	0.00341457742422
1.8	0.002831003882
1.82	0.0023399032466
1.84	0.00192801282055
1.86	0.00158371580489
1.88	0.00129688274446
1.9	0.00105872016032
1.92	0.000861627618375
1.94	0.000699064102012
1.96	0.000565424221765
1.98	0.000455924508177
2.0	0.000366499793201
2.02	0.000293709489068
2.04	0.00023465341798
2.06	0.000186896727769
2.08	0.00014840334359
2.1	0.000117477349498
2.12	9.27116622228e-05
2.14	7.29433483525e-05
2.16	5.72149417205e-05
2.18	4.47411364099e-05
2.2	3.4880259317e-05
2.22	2.71099618264e-05
2.24	2.10066104527e-05
2.26	1.62278992781e-05
2.28	1.24982510112e-05
2.3	9.59661718872e-06
2.32	7.34633043061e-06
2.34	5.60670198264e-06
2.36	4.26609551996e-06
2.38	3.23624301034e-06
2.4	2.44760017069e-06
2.42	1.84556764778e-06
2.44	1.3874295633e-06
2.46	1.03988360495e-06
2.48	7.77056592858e-07
2.5	5.78916610145e-07
2.52	4.30007583404e-07
2.54	3.184448668e-07
2.56	2.35121153618e-07
2.58	1.73081135968e-07
2.6	1.27030968252e-07
2.62	9.29549589337e-08
2.64	6.78171968578e-08
2.66	4.93301735495e-08
2.68	3.57760342279e-08
2.7	2.58690030762e-08
2.72	1.86498915882e-08
2.74	1.34055064183e-08
2.76	9.60730525165e-09
2.78	6.86487368041e-09
2.8	4.89076998127e-09
2.82	3.47405565009e-09
2.84	2.46043703182e-09
2.86	1.73741986176e-09
2.88	1.22325058317e-09
2.9	8.58707527416e-10
2.92	6.01028893993e-10
2.94	4.19436977359e-10
2.96	2.91850465466e-10
2.98	2.0247779002e-10
3.0	1.40061483749e-10
3.02	9.66018342418e-11
3.04	6.64321517585e-11
3.06	4.55510643078e-11
3.08	3.11420324885e-11
3.1	2.12287554752e-11
3.12	1.44288660414e-11
3.14	9.77846917363e-12
3.16	6.60756507218e-12
3.18	4.45189413818e-12
3.2	2.99076226803e-12
3.22	2.00333469438e-12
3.24	1.33801365846e-12
3.26	8.91053631731e-13
3.28	5.91676395235e-13
3.3	3.91744195549e-13
3.32	2.58618531134e-13
3.34	1.70237902754e-13
3.36	1.11736026744e-13
3.38	7.31259155469e-14
3.4	4.77189976035e-14
3.42	3.10494545611e-14
3.44	2.0144665515e-14
3.46	1.30319772364e-14
3.48	8.40631125819e-15
3.5	5.40687398112e-15
3.52	3.46763495363e-15
3.54	2.21752000625e-15
3.56	1.41400019509e-15
3.58	8.99041685143e-16
3.6	5.69979590175e-16
3.62	3.60320165517e-16
3.64	2.27126747641e-16
3.66	1.42757554536e-16
3.68	8.94708714088e-17
3.7	5.59134926703e-17
3.72	3.48421215958e-17
3.74	2.1649416709e-17
3.76	1.34134982865e-17
3.78	8.28691286504e-18
3.8	5.10503754359e-18
3.82	3.13589239748e-18
3.84	1.92079046336e-18
3.86	1.17315671674e-18
3.88	7.14479614947e-19
3.9	4.33892341324e-19
3.92	2.62744123716e-19
3.94	1.58651240235e-19
3.96	9.55243087754e-20
3.98	5.7351508058e-20
4.0	3.4334981172e-20
#normalisation = 0.455151954515
#sigma**2 n(k)k**2 = 0.222678557981
#kurtosis n(k)k**2 = -0.76374405174
#skewness n(k)k**2 = 0.772461216694
