# mass number (A) = 16
# number of protons (Z) = 8
#relative orbital quantum number l = 2
# k (1/fm)	cm two_body (fm^3)
0.0	1.45259417511
0.02	1.4508625862
0.04	1.44568019466
0.06	1.43708397872
0.08	1.42513508028
0.1	1.40991808068
0.12	1.39154000365
0.14	1.37012906193
0.16	1.34583316796
0.18	1.31881823303
0.2	1.28926628204
0.22	1.25737341397
0.24	1.22334763981
0.26	1.18740663144
0.28	1.14977541517
0.3	1.11068404401
0.32	1.07036528214
0.34	1.02905233352
0.36	0.986976645177
0.38	0.944365813191
0.4	0.901441616713
0.42	0.858418202336
0.44	0.815500437637
0.46	0.772882449211
0.48	0.730746356755
0.5	0.689261211042
0.52	0.648582139894
0.54	0.608849702686
0.56	0.570189450521
0.58	0.532711686023
0.6	0.496511413872
0.62	0.461668470663
0.64	0.428247820523
0.66	0.396300001155
0.68	0.365861703634
0.7	0.336956468293
0.72	0.30959547851
0.74	0.283778433969
0.76	0.259494485177
0.78	0.236723211459
0.8	0.215435625447
0.82	0.195595188079
0.84	0.177158819335
0.86	0.160077891327
0.88	0.144299191849
0.9	0.129765848076
0.92	0.116418201694
0.94	0.104194628392
0.96	0.0930322962015
0.98	0.0828678587144
1.0	0.0736380806298
1.02	0.0652803944403
1.04	0.057733388259
1.06	0.050937225881
1.08	0.0448340011125
1.1	0.0393680291966
1.12	0.0344860788222
1.14	0.0301375487166
1.16	0.0262745932077
1.18	0.0228522013957
1.2	0.0198282347216
1.22	0.0171634277571
1.24	0.0148213569909
1.26	0.0127683822571
1.28	0.0109735652572
1.3	0.0094085693797
1.32	0.00804754473368
1.34	0.00686700199673
1.36	0.0058456783387
1.38	0.00496439833951
1.4	0.00420593247056
1.42	0.00355485536785
1.44	0.00299740579534
1.46	0.00252134988275
1.48	0.00211584892896
1.5	0.00177133279108
1.52	0.00147937963306
1.54	0.00123260258696
1.56	0.00102454368529
1.58	0.000849575252958
1.6	0.000702808802962
1.62	0.000580011358037
1.64	0.000477529021137
1.66	0.000392217537807
1.68	0.00032137953218
1.7	0.000262708053124
1.72	0.000214236036113
1.74	0.000174291267821
1.76	0.000141456432269
1.78	0.000114533817999
1.8	9.25142734741e-05
1.82	7.45500112837e-05
1.84	5.99308794792e-05
1.86	4.80637392538e-05
1.88	3.84546112638e-05
1.9	3.06932772591e-05
1.92	2.44400486484e-05
1.94	1.94144385733e-05
1.96	1.53854985187e-05
1.98	1.21636040885e-05
2.0	9.59349703334e-06
2.02	7.5484117467e-06
2.04	5.92513410847e-06
2.06	4.63985868767e-06
2.08	3.62472688983e-06
2.1	2.82494366754e-06
2.12	2.19638394665e-06
2.14	1.7036120222e-06
2.16	1.31824793016e-06
2.18	1.01762429422e-06
2.2	7.83685482193e-07
2.22	6.02088182303e-07
2.24	4.61468829159e-07
2.26	3.52848768181e-07
2.28	2.69152740857e-07
2.3	2.04820288881e-07
2.32	1.55493095166e-07
2.34	1.17764179123e-07
2.36	8.89773109318e-08
2.38	6.7067066395e-08
2.4	5.04316654386e-08
2.42	3.78321721486e-08
2.44	2.83128253855e-08
2.46	2.11382539145e-08
2.48	1.57441412264e-08
2.5	1.16985708517e-08
2.52	8.67182707743e-09
2.54	6.41286909931e-09
2.56	4.7310562062e-09
2.58	3.48199230204e-09
2.6	2.55659227436e-09
2.62	1.87266073409e-09
2.64	1.36842406462e-09
2.66	9.975766337e-10
2.68	7.25497298751e-10
2.7	5.26367780692e-10
2.72	3.80984022382e-10
2.74	2.75098482025e-10
2.76	1.98168029879e-10
2.78	1.42410809838e-10
2.8	1.02097777185e-10
2.82	7.30219765774e-11
2.84	5.21020544339e-11
2.86	3.70868611843e-11
2.88	2.63359673859e-11
2.9	1.86570269648e-11
2.92	1.31855900554e-11
2.94	9.29652551993e-12
2.96	6.5389155563e-12
2.98	4.58833119418e-12
3.0	3.2119424462e-12
3.02	2.24307976393e-12
3.04	1.56273610681e-12
3.06	1.08615184018e-12
3.08	7.53111717242e-13
3.1	5.20945431042e-13
3.12	3.5949183323e-13
3.14	2.47485517996e-13
3.16	1.69970878459e-13
3.18	1.16456360636e-13
3.2	7.96005145961e-14
3.22	5.42790831646e-14
3.24	3.69243703122e-14
3.26	2.50586493417e-14
3.28	1.69654813631e-14
3.3	1.1458787893e-14
3.32	7.72102824434e-15
3.34	5.19009811933e-15
3.36	3.48048656746e-15
3.38	2.32845753641e-15
3.4	1.55403447465e-15
3.42	1.03470593987e-15
3.44	6.87285532504e-16
3.46	4.55429783309e-16
3.48	3.01071482596e-16
3.5	1.98555435559e-16
3.52	1.30634505764e-16
3.54	8.5742866599e-17
3.56	5.6143832856e-17
3.58	3.66749967016e-17
3.6	2.39002297338e-17
3.62	1.55381043617e-17
3.64	1.0077619557e-17
3.66	6.52051428639e-18
3.68	4.20891067549e-18
3.7	2.71032601465e-18
3.72	1.74115456103e-18
3.74	1.11587894351e-18
3.76	7.1344550629e-19
3.78	4.55059827291e-19
3.8	2.89561058133e-19
3.82	1.8381281193e-19
3.84	1.16406000855e-19
3.86	7.3542590933e-20
3.88	4.63517835265e-20
3.9	2.91445892923e-20
3.92	1.82815660596e-20
3.94	1.14401789839e-20
3.96	7.14194018702e-21
3.98	4.44798756866e-21
4.0	2.7635981127e-21
#normalisation = 0.124999999583
#sigma**2 n(k)k**2 = 0.0562068331637
#kurtosis n(k)k**2 = 8.7753456929
#skewness n(k)k**2 = 3.03666964195
