# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 5
# k (1/fm)	cm two_body (fm^3)
0.0	0.0955586033005
0.02	0.09541761913
0.04	0.0949959128921
0.06	0.0942972050728
0.08	0.0933276357408
0.1	0.0920956747469
0.12	0.0906119985861
0.14	0.0888893364271
0.16	0.0869422884114
0.18	0.0847871198475
0.2	0.0824415353535
0.22	0.0799244373256
0.24	0.0772556733283
0.26	0.0744557771076
0.28	0.071545707919
0.3	0.0685465927498
0.32	0.0654794757972
0.34	0.0623650792518
0.36	0.0592235790487
0.38	0.0560743987855
0.4	0.0529360244975
0.42	0.0498258424281
0.44	0.0467600013643
0.46	0.0437533005274
0.48	0.0408191034444
0.5	0.0379692776804
0.52	0.0352141598047
0.54	0.032562544502
0.56	0.0300216963368
0.58	0.0275973823309
0.6	0.0252939232421
0.62	0.0231142612195
0.64	0.0210600413733
0.66	0.0191317047226
0.68	0.0173285899748
0.7	0.0156490416396
0.72	0.0140905220783
0.74	0.0126497252356
0.76	0.0113226899822
0.78	0.0101049112049
0.8	0.00899144701658
0.82	0.0079770206958
0.84	0.00705611622118
0.86	0.00622306650978
0.88	0.0054721337108
0.9	0.00479758113338
0.92	0.00419373659832
0.94	0.00365504719445
0.96	0.00317612558885
0.98	0.00275178818432
1.0	0.0023770855377
1.02	0.00204732554791
1.04	0.00175808999438
1.06	0.00150524505635
1.08	0.00128494647224
1.1	0.00109364000924
1.12	0.00092805790742
1.14	0.000785211943731
1.16	0.000662383730624
1.18	0.000557112824813
1.2	0.000467183175722
1.22	0.000390608392867
1.24	0.000325616258522
1.26	0.00027063285828
1.28	0.000224266648951
1.3	0.000185292731905
1.32	0.00015263755129
1.34	0.000125364191399
1.36	0.000102658406249
1.38	8.38154774674e-05
1.4	6.82279640902e-05
1.42	5.53743797702e-05
1.44	4.48088091101e-05
1.46	3.61514551487e-05
1.48	2.90800941559e-05
1.5	2.33224015045e-05
1.52	1.86491031219e-05
1.54	1.48679005111e-05
1.56	1.18181131852e-05
1.58	9.36598021883e-06
1.6	7.4005621439e-06
1.62	5.83018527225e-06
1.64	4.57937243119e-06
1.66	3.58620678844e-06
1.68	2.80007868975e-06
1.7	2.17976904609e-06
1.72	1.69182662212e-06
1.74	1.30920046151e-06
1.76	1.01009253097e-06
1.78	7.76999391653e-07
1.8	5.95915252644e-07
1.82	4.55672084346e-07
1.84	3.47395541873e-07
1.86	2.64058256247e-07
1.88	2.00114589337e-07
1.9	1.51203220994e-07
1.92	1.13905953381e-07
1.94	8.55528920016e-08
1.96	6.40657123234e-08
1.98	4.78320638104e-08
2.0	3.56053189674e-08
2.02	2.64248631923e-08
2.04	1.955296068e-08
2.06	1.4424940378e-08
2.08	1.06100408562e-08
2.1	7.78074936152e-09
2.12	5.68888228124e-09
2.14	4.14699425142e-09
2.16	3.01398230981e-09
2.18	2.18397951124e-09
2.2	1.57781773407e-09
2.22	1.13648926412e-09
2.24	8.16157344721e-10
2.26	5.84362477848e-10
2.28	4.17148269821e-10
2.3	2.96891724247e-10
2.32	2.10671158774e-10
2.34	1.49042885702e-10
2.36	1.05127520345e-10
2.38	7.39299522027e-11
2.4	5.18349992824e-11
2.42	3.62346665486e-11
2.44	2.52536279285e-11
2.46	1.754775085e-11
2.48	1.21567407065e-11
2.5	8.39673989685e-12
2.52	5.78231759559e-12
2.54	3.97000196168e-12
2.56	2.71754587715e-12
2.58	1.85464280103e-12
2.6	1.26194594004e-12
2.62	8.56087493716e-13
2.64	5.79018360965e-13
2.66	3.90447955682e-13
2.68	2.62500696893e-13
2.7	1.75951962349e-13
2.72	1.17585555153e-13
2.74	7.8344749862e-14
2.76	5.2042931246e-14
2.78	3.44674688145e-14
2.8	2.27589744595e-14
2.82	1.49827491269e-14
2.84	9.83389840789e-15
2.86	6.4350983297e-15
2.88	4.19836109971e-15
2.9	2.73085975018e-15
2.92	1.77098092504e-15
2.94	1.14504650849e-15
2.96	7.38120053345e-16
2.98	4.74378935253e-16
3.0	3.03961222526e-16
3.02	1.94180335423e-16
3.04	1.2367629697e-16
3.06	7.85347287122e-17
3.08	4.97199814197e-17
3.1	3.13829663971e-17
3.12	1.974925606e-17
3.14	1.239084991e-17
3.16	7.75077183416e-18
3.18	4.8337279465e-18
3.2	3.00547241788e-18
3.22	1.86310134523e-18
3.24	1.15147178653e-18
3.26	7.0951750257e-19
3.28	4.35878871148e-19
3.3	2.66969296969e-19
3.32	1.63023239694e-19
3.34	9.92499573687e-20
3.36	6.02425926349e-20
3.38	3.64560326516e-20
3.4	2.1995178501e-20
3.42	1.32305477661e-20
3.44	7.9345138153e-21
3.46	4.744111552e-21
3.48	2.82801335672e-21
3.5	1.68073765405e-21
3.52	9.95887385906e-22
3.54	5.88318196922e-22
3.56	3.46502203596e-22
3.58	2.03465749306e-22
3.6	1.1911546186e-22
3.62	6.9524265031e-23
3.64	4.0457220327e-23
3.66	2.34718309632e-23
3.68	1.35765405075e-23
3.7	7.82929077812e-24
3.72	4.50139173769e-24
3.74	2.58025252214e-24
3.76	1.47458075479e-24
3.78	8.40167338861e-25
3.8	4.77258690989e-25
3.82	2.70291663826e-25
3.84	1.52616732051e-25
3.86	8.5913671526e-26
3.88	4.82184203762e-26
3.9	2.69807607084e-26
3.92	1.50517104363e-26
3.94	8.37158932426e-27
3.96	4.64216225565e-27
3.98	2.56639205126e-27
4.0	1.41454222988e-27
#normalisation = 0.00596646929632
#sigma**2 n(k)k**2 = 0.00241000394234
#kurtosis n(k)k**2 = 274.544899438
#skewness n(k)k**2 = 15.8083555586
