# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 7
# k (1/fm)	cm two_body (fm^3)
0.0	0.243206973803
0.02	0.24288437889
0.04	0.241918513931
0.06	0.240315138444
0.08	0.2380838512
0.1	0.235238085897
0.12	0.231795098057
0.14	0.227775936674
0.16	0.223205393143
0.18	0.218111919525
0.2	0.212527508322
0.22	0.206487526631
0.24	0.200030498843
0.26	0.193197833803
0.28	0.186033494543
0.3	0.178583611111
0.32	0.170896039651
0.34	0.163019873434
0.36	0.155004913981
0.38	0.146901112559
0.4	0.138757994066
0.42	0.130624076573
0.44	0.122546300458
0.46	0.114569481174
0.48	0.10673579921
0.5	0.0990843397165
0.52	0.0916506927742
0.54	0.0844666232694
0.56	0.0775598171118
0.58	0.0709537080324
0.6	0.0646673866528
0.62	0.0587155909885
0.64	0.0531087751624
0.66	0.0478532509424
0.68	0.042951394867
0.7	0.0384019122348
0.72	0.0342001481407
0.74	0.0303384350708
0.76	0.0268064662982
0.78	0.0235916844431
0.8	0.0206796750288
0.82	0.0180545556281
0.84	0.0156993522035
0.86	0.0135963554244
0.88	0.0117274510444
0.9	0.0100744197701
0.92	0.00861920339931
0.94	0.00734413530022
0.96	0.00623213450089
0.98	0.00526686373066
1.0	0.00443285267652
1.02	0.00371558847744
1.04	0.00310157607076
1.06	0.00257837143071
1.08	0.0021345910088
1.1	0.00175990081272
1.12	0.00144498856182
1.14	0.00118152225362
1.16	0.000962098286565
1.18	0.000780182031277
1.2	0.000630043444534
1.22	0.000506689995591
1.24	0.000405798839174
1.26	0.000323649836686
1.28	0.000257060708002
1.3	0.000203325298909
1.32	0.000160155679687
1.34	0.000125628552299
1.36	9.81362388429e-05
1.38	7.6342352594e-05
1.4	5.91421139344e-05
1.42	4.56271646499e-05
1.44	3.50546526923e-05
1.46	2.68203023415e-05
1.48	2.04351483398e-05
1.5	1.55055936027e-05
1.52	1.17164452216e-05
1.54	8.81658961749e-06
1.56	6.6069821105e-06
1.58	4.93064643496e-06
1.6	3.6644037895e-06
1.62	2.71207718195e-06
1.64	1.99894374212e-06
1.66	1.46723428797e-06
1.68	1.07250496393e-06
1.7	7.80729686047e-07
1.72	5.6598408097e-07
1.74	4.0861141259e-07
1.76	2.93778589402e-07
1.78	2.10345772998e-07
1.8	1.49986464385e-07
1.82	1.06506377273e-07
1.84	7.53190898182e-08
1.86	5.30445854784e-08
1.88	3.72035382065e-08
1.9	2.5985750296e-08
1.92	1.80756843848e-08
1.94	1.25217016604e-08
1.96	8.63856703617e-09
1.98	5.93513297199e-09
2.0	4.06097413419e-09
2.02	2.76720700494e-09
2.04	1.87786927345e-09
2.06	1.26911789832e-09
2.08	8.54185326173e-10
2.1	5.72553907e-10
2.12	3.82204156912e-10
2.14	2.54091291873e-10
2.16	1.6822870676e-10
2.18	1.10924370836e-10
2.2	7.28401734833e-11
2.22	4.76357140522e-11
2.24	3.10250630971e-11
2.26	2.01238708592e-11
2.28	1.29995939435e-11
2.3	8.36311416015e-12
2.32	5.35829705162e-12
2.34	3.41905914373e-12
2.36	2.1727414191e-12
2.38	1.37509152857e-12
2.4	8.66718020784e-13
2.42	5.44060530231e-13
2.44	3.40126366011e-13
2.46	2.11766649928e-13
2.48	1.31310519613e-13
2.5	8.108987873e-14
2.52	4.98723053587e-14
2.54	3.05476901942e-14
2.56	1.86347651171e-14
2.58	1.13213064513e-14
2.6	6.85009676466e-15
2.62	4.12785902088e-15
2.64	2.47731620208e-15
2.66	1.48069942252e-15
2.68	8.8141752847e-16
2.7	5.22548011492e-16
2.72	3.08532472209e-16
2.74	1.81428762691e-16
2.76	1.06253290764e-16
2.78	6.19740725644e-17
2.8	3.60005784506e-17
2.82	2.08276903078e-17
2.84	1.2000665263e-17
2.86	6.88656250839e-18
2.88	3.9357998467e-18
2.9	2.24025381794e-18
2.92	1.2699760356e-18
2.94	7.17015040325e-19
2.96	4.03177049347e-19
2.98	2.25786768085e-19
3.0	1.25932164318e-19
3.02	6.9953699133e-20
3.04	3.87008832251e-20
3.06	2.13239460399e-20
3.08	1.17017578696e-20
3.1	6.39546015565e-21
3.12	3.48120792535e-21
3.14	1.88723472776e-21
3.16	1.01896666215e-21
3.18	5.47939281696e-22
3.2	2.93456411828e-22
3.22	1.56528625979e-22
3.24	8.31540179296e-23
3.26	4.39959083946e-23
3.28	2.31836178078e-23
3.3	1.21671896693e-23
3.32	6.35974605322e-24
3.34	3.31077731404e-24
3.36	1.71656848958e-24
3.38	8.8640773314e-25
3.4	4.55876739151e-25
3.42	2.33508710278e-25
3.44	1.19124405722e-25
3.46	6.0525818383e-26
3.48	3.0628314852e-26
3.5	1.54364805242e-26
3.52	7.74847918867e-27
3.54	3.87371696618e-27
3.56	1.92878033096e-27
3.58	9.56492020313e-28
3.6	4.72415199457e-28
3.62	2.32386303017e-28
3.64	1.13852236971e-28
3.66	5.55542392958e-29
3.68	2.69983768424e-29
3.7	1.3067819619e-29
3.72	6.29961262466e-30
3.74	3.02461431931e-30
3.76	1.44634471912e-30
3.78	6.88841777165e-31
3.8	3.26748194802e-31
3.82	1.54366538943e-31
3.84	7.26339367741e-32
3.86	3.40386744715e-32
3.88	1.58873888265e-32
3.9	7.38549190287e-33
3.92	3.41942852305e-33
3.94	1.57679421688e-33
3.96	7.2417590717e-34
3.98	3.31253800027e-34
4.0	1.50912629175e-34
#normalisation = 0.0145367095616
#sigma**2 n(k)k**2 = 0.00528049202695
#kurtosis n(k)k**2 = 106.134059506
#skewness n(k)k**2 = 9.90562806166
