# mass number (A) = 27
# number of protons (Z) = 13
#relative orbital quantum number l = 0
# k (1/fm)	cm two_body (fm^3)
0.0	0.636032818684
0.02	0.635811548819
0.04	0.635150404466
0.06	0.634057302274
0.08	0.632545175551
0.1	0.630631591125
0.12	0.628338229734
0.14	0.625690245943
0.16	0.622715527241
0.18	0.619443874792
0.2	0.615906130503
0.22	0.612133276313
0.24	0.608155532082
0.26	0.604001478061
0.28	0.599697226754
0.3	0.595265667109
0.32	0.590725801436
0.34	0.58609219248
0.36	0.581374534649
0.38	0.576577359738
0.4	0.571699883711
0.42	0.566735997262
0.44	0.561674399156
0.46	0.556498867807
0.48	0.551188663228
0.5	0.545719048549
0.52	0.540061917662
0.54	0.534186513349
0.56	0.5280602185
0.58	0.521649401611
0.6	0.514920296907
0.62	0.507839898911
0.64	0.500376851232
0.66	0.492502309715
0.68	0.484190760843
0.7	0.475420777435
0.72	0.466175695153
0.74	0.456444195206
0.76	0.446220780753
0.78	0.435506136891
0.8	0.42430736678
0.82	0.412638099217
0.84	0.400518465875
0.86	0.387974949372
0.88	0.375040106277
0.9	0.361752171942
0.92	0.348154556729
0.94	0.334295245601
0.96	0.320226115121
0.98	0.30600218364
1.0	0.291680811741
1.02	0.277320870838
1.04	0.2629818982
1.06	0.248723256531
1.08	0.234603315612
1.1	0.220678672495
1.12	0.207003425222
1.14	0.193628513257
1.16	0.180601135687
1.18	0.167964255936
1.2	0.155756199269
1.22	0.144010346835
1.24	0.132754927537
1.26	0.122012906585
1.28	0.111801967392
1.3	0.10213458147
1.32	0.0930181592354
1.34	0.0844552732346
1.36	0.0764439442122
1.38	0.068977979674
1.4	0.0620473542023
1.42	0.0556386206773
1.44	0.0497353417656
1.46	0.0443185315056
1.48	0.0393670975169
1.5	0.0348582752409
1.52	0.0307680466442
1.54	0.0270715369317
1.56	0.0237433839881
1.58	0.0207580764479
1.6	0.0180902574548
1.62	0.0157149922687
1.64	0.0136079989062
1.66	0.0117458419154
1.68	0.0101060901897
1.7	0.00866744040701
1.72	0.00740980822828
1.74	0.00631438981456
1.76	0.00536369652257
1.78	0.00454156582677
1.8	0.00383315160039
1.82	0.00322489688175
1.84	0.0027044921695
1.86	0.00226082214391
1.88	0.00188390351611
1.9	0.00156481647544
1.92	0.00129563194954
1.94	0.00106933662349
1.96	0.00087975739222
1.98	0.000721486653573
2.0	0.000589809593633
2.02	0.000480634376336
2.04	0.000390425930253
2.06	0.000316143828381
2.08	0.00025518458375
2.1	0.000205328534525
2.12	0.000164691366851
2.14	0.000131680220795
2.16	0.000104954242757
2.18	8.3389384882e-05
2.2	6.60472061622e-05
2.22	5.21473988669e-05
2.24	4.10437456149e-05
2.26	3.22032045654e-05
2.28	2.51878209871e-05
2.3	1.96391709822e-05
2.32	1.5265055799e-05
2.34	1.1828181517e-05
2.36	9.13657771971e-06
2.38	7.03552903624e-06
2.4	5.40081431067e-06
2.42	4.13306896031e-06
2.44	3.15310630507e-06
2.46	2.3980529034e-06
2.48	1.81817095224e-06
2.5	1.37425742998e-06
2.52	1.03552479483e-06
2.54	7.77881669598e-07
2.56	5.825440719e-07
2.58	4.34918445363e-07
2.6	3.23707097917e-07
2.62	2.40194758751e-07
2.64	1.77681937356e-07
2.66	1.31036720138e-07
2.68	9.63416859091e-08
2.7	7.06168704085e-08
2.72	5.16032645778e-08
2.74	3.75942866821e-08
2.76	2.73051107615e-08
2.78	1.97717406527e-08
2.8	1.42733583418e-08
2.82	1.02728075608e-08
2.84	7.37115016727e-09
2.86	5.27309841186e-09
2.88	3.76081854635e-09
2.9	2.67415223784e-09
2.92	1.89573865007e-09
2.94	1.33986400363e-09
2.96	9.44135239455e-10
2.98	6.63285080596e-10
3.0	4.64579526997e-10
3.02	3.24425508701e-10
3.04	2.2587401137e-10
3.06	1.56788830134e-10
3.08	1.08508256554e-10
3.1	7.48704553126e-11
3.12	5.15061849736e-11
3.14	3.53273202754e-11
3.16	2.41582560828e-11
3.18	1.64711981914e-11
3.2	1.11967162826e-11
3.22	7.58862600503e-12
3.24	5.12794944193e-12
3.26	3.4548844609e-12
3.28	2.32077809398e-12
3.3	1.55433659658e-12
3.32	1.03793212982e-12
3.34	6.91044975462e-13
3.36	4.5873109423e-13
3.38	3.03616642261e-13
3.4	2.00359299227e-13
3.42	1.31829003038e-13
3.44	8.64830400357e-14
3.46	5.65679466144e-14
3.48	3.68918409448e-14
3.5	2.3988971812e-14
3.52	1.5553039302e-14
3.54	1.00540758476e-14
3.56	6.48027161929e-15
3.58	4.16456195681e-15
3.6	2.66852576659e-15
3.62	1.7049054827e-15
3.64	1.08606774435e-15
3.66	6.89830007231e-16
3.68	4.36874456679e-16
3.7	2.75868087578e-16
3.72	1.736910102e-16
3.74	1.09039813181e-16
3.76	6.82535967601e-17
3.78	4.25990061499e-17
3.8	2.65098736607e-17
3.82	1.64494314222e-17
3.84	1.01772380343e-17
3.86	6.27835022677e-18
3.88	3.86187717164e-18
3.9	2.3685874602e-18
3.92	1.44850225094e-18
3.94	8.83259715653e-19
3.96	5.37029179578e-19
3.98	3.25572908229e-19
4.0	1.96806864847e-19
#normalisation = 0.254412318287
#sigma**2 n(k)k**2 = 0.197942050552
#kurtosis n(k)k**2 = 1.1278946359
#skewness n(k)k**2 = 1.58735369038
