# mass number (A) = 56
# number of protons (Z) = 26
#relative orbital quantum number l = 4
# k (1/fm)	cm two_body (fm^3)
0.0	0.469247677077
0.02	0.468827890881
0.04	0.467570649038
0.06	0.465482276297
0.08	0.462573229839
0.1	0.458857976374
0.12	0.454354826254
0.14	0.449085730364
0.16	0.443076046596
0.18	0.436354283395
0.2	0.428951828135
0.22	0.420902667874
0.24	0.412243109525
0.26	0.40301150552
0.28	0.393247989828
0.3	0.382994227807
0.32	0.372293181804
0.34	0.361188892893
0.36	0.349726277714
0.38	0.337950938066
0.4	0.325908979924
0.42	0.313646837843
0.44	0.301211100337
0.46	0.288648331881
0.48	0.276004887505
0.5	0.263326716693
0.52	0.250659154235
0.54	0.238046696897
0.56	0.225532766057
0.58	0.213159457858
0.6	0.200967283728
0.62	0.18899490536
0.64	0.177278869279
0.66	0.165853346892
0.68	0.154749886483
0.7	0.143997183739
0.72	0.133620877353
0.74	0.123643375759
0.76	0.114083720403
0.78	0.104957489943
0.8	0.0962767487007
0.82	0.0880500413345
0.84	0.0802824344176
0.86	0.0729756042032
0.88	0.0661279685666
0.9	0.059734859898
0.92	0.0537887346627
0.94	0.0482794144676
0.96	0.0431943528057
0.98	0.038518921212
1.0	0.0342367083463
1.02	0.0303298255245
1.04	0.0267792124339
1.06	0.0235649371554
1.08	0.0206664851647
1.1	0.0180630326482
1.12	0.0157337002203
1.14	0.0136577839354
1.16	0.0118149613044
1.18	0.0101854708427
1.2	0.0087502644423
1.22	0.00749113257757
1.24	0.00639080298592
1.26	0.00543301401146
1.28	0.00460256424655
1.3	0.00388534045541
1.32	0.0032683260139
1.34	0.00273959225626
1.36	0.00228827519019
1.38	0.00190454003591
1.4	0.00157953597393
1.42	0.00130534336111
1.44	0.00107491550816
1.46	0.000882016914981
1.48	0.000721159643421
1.5	0.000587539281157
1.52	0.000476971722709
1.54	0.000385831771816
1.56	0.000310994359176
1.58	0.000249778974988
1.6	0.000199897740096
1.62	0.000159407384458
1.64	0.000126665268075
1.66	0.000100289467331
1.68	7.91228581148e-05
1.7	6.22010548988e-05
1.72	4.87240103495e-05
1.74	3.80310412377e-05
1.76	2.95790212381e-05
1.78	2.29234676603e-05
1.8	1.77022451698e-05
1.82	1.36216132548e-05
1.84	1.04443538221e-05
1.86	7.97972929986e-06
1.88	6.07503864911e-06
1.9	4.60855756965e-06
1.92	3.48366899738e-06
1.94	2.62400995809e-06
1.96	1.96948037897e-06
1.98	1.47297812506e-06
2.0	1.09774201469e-06
2.02	8.15200678362e-07
2.04	6.03239752231e-07
2.06	4.44813005609e-07
2.08	3.268346114e-07
2.1	2.39299941026e-07
2.12	1.74591090205e-07
2.14	1.26930926931e-07
2.16	9.19559155374e-08
2.18	6.63834316166e-08
2.2	4.77538608782e-08
2.22	3.42315846656e-08
2.24	2.44521020524e-08
2.26	1.74051204014e-08
2.28	1.23455503069e-08
2.3	8.72604430285e-09
2.32	6.1460891719e-09
2.34	4.31375746472e-09
2.36	3.0170947471e-09
2.38	2.10280722547e-09
2.4	1.4604550078e-09
2.42	1.01077857896e-09
2.44	6.97114171589e-10
2.46	4.79107236052e-10
2.48	3.28128066473e-10
2.5	2.23942615256e-10
2.52	1.52304840909e-10
2.54	1.03222680885e-10
2.56	6.97143027843e-11
2.58	4.69196563339e-11
2.6	3.14684086309e-11
2.62	2.1032098146e-11
2.64	1.40080958669e-11
2.66	9.29747705814e-12
2.68	6.14952312403e-12
2.7	4.05330118422e-12
2.72	2.66236880523e-12
2.74	1.74269041241e-12
2.76	1.1367519964e-12
2.78	7.38933626889e-13
2.8	4.78674300357e-13
2.82	3.09008561759e-13
2.84	1.98791298866e-13
2.86	1.2744459292e-13
2.88	8.14222989236e-14
2.9	5.18398717607e-14
2.92	3.28915083254e-14
2.94	2.07971424035e-14
2.96	1.31046138867e-14
2.98	8.22898282465e-15
3.0	5.14955985915e-15
3.02	3.21141736765e-15
3.04	1.99584462053e-15
3.06	1.23612013237e-15
3.08	7.62955556137e-16
3.1	4.69291872845e-16
3.12	2.87668742859e-16
3.14	1.75731159715e-16
3.16	1.06982300531e-16
3.18	6.49056854488e-17
3.2	3.92429623988e-17
3.22	2.36455619957e-17
3.24	1.41986442981e-17
3.26	8.49677392973e-18
3.28	5.06724318365e-18
3.3	3.01162212327e-18
3.32	1.7837779818e-18
3.34	1.05291482601e-18
3.36	6.19381645897e-19
3.38	3.63108646812e-19
3.4	2.12142914801e-19
3.42	1.23519254003e-19
3.44	7.16729823249e-20
3.46	4.14468445669e-20
3.48	2.38859839632e-20
3.5	1.37186364831e-20
3.52	7.85227285723e-21
3.54	4.47916341044e-21
3.56	2.54633760327e-21
3.58	1.44262372018e-21
3.6	8.14532865963e-22
3.62	4.58335038682e-22
3.64	2.57025875906e-22
3.66	1.43644966063e-22
3.68	8.00062981839e-23
3.7	4.44097743146e-23
3.72	2.45671058294e-23
3.74	1.35441226962e-23
3.76	7.44165651472e-24
3.78	4.07484056167e-24
3.8	2.22369016756e-24
3.82	1.20937497259e-24
3.84	6.55497605738e-25
3.86	3.54082983075e-25
3.88	1.90617684729e-25
3.9	1.02269441836e-25
3.92	5.46831480693e-26
3.94	2.91397902555e-26
3.96	1.54755104165e-26
3.98	8.19086076337e-27
4.0	4.32056412182e-27
#normalisation = 0.0507551110181
#sigma**2 n(k)k**2 = 0.025717122948
#kurtosis n(k)k**2 = 26.3482946556
#skewness n(k)k**2 = 5.05240175037
