# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1811 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.8547 MeV fm^2
# n = 0 
# l = 4 
# two_j = 7 
# two_t = -1 
# Energy = -18.1973 MeV
# r          u            Phi          u/r          
0.1          9.8192e-09   1.9119e-09   9.8192e-08   
0.10238      1.10446e-08  2.10039e-09  1.07879e-07  
0.10476      1.23893e-08  2.30249e-09  1.18264e-07  
0.10714      1.38619e-08  2.51882e-09  1.29381e-07  
0.10952      1.54712e-08  2.75006e-09  1.41264e-07  
0.1119       1.72266e-08  2.99686e-09  1.53946e-07  
0.11428      1.91377e-08  3.25991e-09  1.67463e-07  
0.11666      2.12147e-08  3.53989e-09  1.8185e-07   
0.11904      2.34682e-08  3.83753e-09  1.97145e-07  
0.12142      2.59091e-08  4.15355e-09  2.13384e-07  
0.1238       2.85491e-08  4.48868e-09  2.30606e-07  
0.12618      3.13998e-08  4.84368e-09  2.4885e-07   
0.12856      3.44738e-08  5.21933e-09  2.68154e-07  
0.13094      3.77839e-08  5.61639e-09  2.88559e-07  
0.13332      4.13434e-08  6.03568e-09  3.10107e-07  
0.1357       4.51662e-08  6.478e-09    3.32839e-07  
0.13808      4.92665e-08  6.94418e-09  3.56797e-07  
0.14046      5.36593e-08  7.43506e-09  3.82026e-07  
0.14284      5.83598e-08  7.9515e-09   4.08568e-07  
0.14522      6.3384e-08   8.49435e-09  4.36469e-07  
0.1476       6.87483e-08  9.06452e-09  4.65774e-07  
0.14998      7.44696e-08  9.6629e-09   4.9653e-07   
0.15236      8.05655e-08  1.02904e-08  5.28784e-07  
0.15474      8.7054e-08   1.09479e-08  5.62582e-07  
0.15712      9.39537e-08  1.16365e-08  5.97974e-07  
0.1595       1.01284e-07  1.23569e-08  6.3501e-07   
0.16188      1.09065e-07  1.31103e-08  6.73738e-07  
0.16426      1.17316e-07  1.38976e-08  7.1421e-07   
0.16664      1.26059e-07  1.47198e-08  7.56476e-07  
0.16902      1.35316e-07  1.55779e-08  8.0059e-07   
0.1714       1.45108e-07  1.64729e-08  8.46605e-07  
0.17378      1.55459e-07  1.74059e-08  8.94573e-07  
0.17616      1.66392e-07  1.83779e-08  9.44549e-07  
0.17854      1.77931e-07  1.93901e-08  9.96588e-07  
0.18092      1.90101e-07  2.04434e-08  1.05075e-06  
0.1833       2.02928e-07  2.1539e-08   1.10708e-06  
0.18568      2.16438e-07  2.2678e-08   1.16565e-06  
0.18806      2.30657e-07  2.38615e-08  1.22651e-06  
0.19044      2.45614e-07  2.50907e-08  1.28972e-06  
0.19282      2.61336e-07  2.63667e-08  1.35533e-06  
0.1952       2.77852e-07  2.76907e-08  1.42342e-06  
0.19758      2.95193e-07  2.90638e-08  1.49404e-06  
0.19996      3.13388e-07  3.04873e-08  1.56725e-06  
0.20234      3.32469e-07  3.19624e-08  1.64312e-06  
0.20472      3.52467e-07  3.34903e-08  1.7217e-06   
0.2071       3.73416e-07  3.50722e-08  1.80307e-06  
0.20948      3.95348e-07  3.67094e-08  1.88728e-06  
0.21186      4.18298e-07  3.84032e-08  1.97441e-06  
0.21424      4.42301e-07  4.01548e-08  2.06451e-06  
0.21662      4.67393e-07  4.19655e-08  2.15766e-06  
0.219        4.93609e-07  4.38367e-08  2.25392e-06  
0.22138      5.20988e-07  4.57696e-08  2.35337e-06  
0.22376      5.49567e-07  4.77656e-08  2.45606e-06  
0.22614      5.79386e-07  4.98261e-08  2.56207e-06  
0.22852      6.10485e-07  5.19523e-08  2.67147e-06  
0.2309       6.42903e-07  5.41458e-08  2.78433e-06  
0.23328      6.76683e-07  5.64079e-08  2.90073e-06  
0.23566      7.11866e-07  5.87399e-08  3.02073e-06  
0.23804      7.48497e-07  6.11433e-08  3.14442e-06  
0.24042      7.86618e-07  6.36196e-08  3.27185e-06  
0.2428       8.26276e-07  6.61701e-08  3.40311e-06  
0.24518      8.67515e-07  6.87964e-08  3.53828e-06  
0.24756      9.10383e-07  7.14999e-08  3.67742e-06  
0.24994      9.54928e-07  7.42821e-08  3.82063e-06  
0.25232      1.0012e-06   7.71445e-08  3.96796e-06  
0.2547       1.04924e-06  8.00886e-08  4.11951e-06  
0.25708      1.09911e-06  8.3116e-08   4.27535e-06  
0.25946      1.15085e-06  8.62281e-08  4.43557e-06  
0.26184      1.20452e-06  8.94266e-08  4.60023e-06  
0.26422      1.26018e-06  9.2713e-08   4.76943e-06  
0.2666       1.31787e-06  9.60889e-08  4.94324e-06  
0.26898      1.37765e-06  9.95559e-08  5.12176e-06  
0.27136      1.43958e-06  1.03116e-07  5.30505e-06  
0.27374      1.50371e-06  1.0677e-07   5.49321e-06  
0.27612      1.5701e-06   1.1052e-07   5.68631e-06  
0.2785       1.63882e-06  1.14367e-07  5.88446e-06  
0.28088      1.70992e-06  1.18314e-07  6.08772e-06  
0.28326      1.78346e-06  1.22362e-07  6.29619e-06  
0.28564      1.85951e-06  1.26512e-07  6.50996e-06  
0.28802      1.93812e-06  1.30767e-07  6.72912e-06  
0.2904       2.01937e-06  1.35128e-07  6.95375e-06  
0.29278      2.10331e-06  1.39596e-07  7.18394e-06  
0.29516      2.19002e-06  1.44174e-07  7.41978e-06  
0.29754      2.27956e-06  1.48864e-07  7.66137e-06  
0.29992      2.37201e-06  1.53666e-07  7.90879e-06  
0.3023       2.46742e-06  1.58583e-07  8.16215e-06  
0.30468      2.56587e-06  1.63617e-07  8.42153e-06  
0.30706      2.66744e-06  1.68769e-07  8.68702e-06  
0.30944      2.77219e-06  1.74042e-07  8.95872e-06  
0.31182      2.8802e-06   1.79437e-07  9.23673e-06  
0.3142       2.99154e-06  1.84955e-07  9.52114e-06  
0.31658      3.1063e-06   1.906e-07    9.81205e-06  
