# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5746 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.9312 MeV fm^2
# n = 0 
# l = 6 
# two_j = 13 
# two_t = 1 
# Energy = -20.8295 MeV
# r          u            Phi          u/r          
0.1          3.39595e-12  5.5232e-13   3.39595e-11  
0.10238      4.00374e-12  6.35997e-13  3.91066e-11  
0.10476      4.70244e-12  7.29985e-13  4.48877e-11  
0.10714      5.50311e-12  8.35273e-13  5.13637e-11  
0.10952      6.41787e-12  9.52922e-13  5.86e-11     
0.1119       7.45996e-12  1.08407e-12  6.66663e-11  
0.11428      8.64381e-12  1.22992e-12  7.56371e-11  
0.11666      9.98514e-12  1.39177e-12  8.55918e-11  
0.11904      1.1501e-11   1.57098e-12  9.66149e-11  
0.12142      1.321e-11    1.76903e-12  1.08796e-10  
0.1238       1.51322e-11  1.98745e-12  1.22231e-10  
0.12618      1.72892e-11  2.2279e-12   1.3702e-10   
0.12856      1.97046e-11  2.4921e-12   1.53271e-10  
0.13094      2.24035e-11  2.78191e-12  1.71097e-10  
0.13332      2.54132e-11  3.09926e-12  1.90618e-10  
0.1357       2.8763e-11   3.44622e-12  2.11961e-10  
0.13808      3.24843e-11  3.82496e-12  2.35257e-10  
0.14046      3.66108e-11  4.23774e-12  2.60649e-10  
0.14284      4.11786e-11  4.68699e-12  2.88285e-10  
0.14522      4.62263e-11  5.17523e-12  3.18319e-10  
0.1476       5.17953e-11  5.70513e-12  3.50916e-10  
0.14998      5.79295e-11  6.27947e-12  3.86248e-10  
0.15236      6.46761e-11  6.90118e-12  4.24495e-10  
0.15474      7.20851e-11  7.57335e-12  4.65847e-10  
0.15712      8.02099e-11  8.29918e-12  5.10501e-10  
0.1595       8.91071e-11  9.08207e-12  5.58665e-10  
0.16188      9.88369e-11  9.92552e-12  6.10557e-10  
0.16426      1.09463e-10  1.08332e-11  6.66403e-10  
0.16664      1.21054e-10  1.18091e-11  7.26441e-10  
0.16902      1.33681e-10  1.2857e-11   7.90919e-10  
0.1714       1.4742e-10   1.39813e-11  8.60095e-10  
0.17378      1.62352e-10  1.51864e-11  9.34239e-10  
0.17616      1.78562e-10  1.64767e-11  1.01363e-09  
0.17854      1.96138e-10  1.78571e-11  1.09857e-09  
0.18092      2.15178e-10  1.93325e-11  1.18935e-09  
0.1833       2.35779e-10  2.0908e-11   1.2863e-09   
0.18568      2.58048e-10  2.25891e-11  1.38974e-09  
0.18806      2.82095e-10  2.43812e-11  1.50003e-09  
0.19044      3.08037e-10  2.62902e-11  1.6175e-09   
0.19282      3.35997e-10  2.83222e-11  1.74254e-09  
0.1952       3.66105e-10  3.04832e-11  1.87554e-09  
0.19758      3.98494e-10  3.27799e-11  2.01688e-09  
0.19996      4.33309e-10  3.52189e-11  2.16698e-09  
0.20234      4.70698e-10  3.78072e-11  2.32627e-09  
0.20472      5.10818e-10  4.0552e-11   2.4952e-09   
0.2071       5.53832e-10  4.34607e-11  2.67423e-09  
0.20948      5.99914e-10  4.65412e-11  2.86382e-09  
0.21186      6.49242e-10  4.98013e-11  3.06449e-09  
0.21424      7.02005e-10  5.32495e-11  3.27672e-09  
0.21662      7.58401e-10  5.68942e-11  3.50107e-09  
0.219        8.18634e-10  6.07443e-11  3.73806e-09  
0.22138      8.8292e-10   6.48089e-11  3.98826e-09  
0.22376      9.51484e-10  6.90975e-11  4.25225e-09  
0.22614      1.02456e-09  7.36198e-11  4.53064e-09  
0.22852      1.10239e-09  7.8386e-11   4.82405e-09  
0.2309       1.18523e-09  8.34063e-11  5.13311e-09  
0.23328      1.27336e-09  8.86915e-11  5.45849e-09  
0.23566      1.36703e-09  9.42526e-11  5.80086e-09  
0.23804      1.46655e-09  1.00101e-10  6.16093e-09  
0.24042      1.57221e-09  1.06249e-10  6.53943e-09  
0.2428       1.68432e-09  1.12707e-10  6.93709e-09  
