# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1811 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.8547 MeV fm^2
# n = 1 
# l = 1 
# two_j = 3 
# two_t = -1 
# Energy = -24.1163 MeV
# r          u            Phi          u/r          
0.1          0.00160265   2.52606e-05  0.0160265    
0.10238      0.00167984   2.58587e-05  0.0164079    
0.10476      0.00175883   2.64566e-05  0.0167892    
0.10714      0.00183964   2.70544e-05  0.0171704    
0.10952      0.00192224   2.7652e-05   0.0175515    
0.1119       0.00200665   2.82495e-05  0.0179325    
0.11428      0.00209287   2.88467e-05  0.0183135    
0.11666      0.00218088   2.94438e-05  0.0186944    
0.11904      0.0022707    3.00407e-05  0.0190751    
0.12142      0.00236233   3.06374e-05  0.0194558    
0.1238       0.00245575   3.12339e-05  0.0198364    
0.12618      0.00255098   3.18302e-05  0.020217     
0.12856      0.002648     3.24263e-05  0.0205974    
0.13094      0.00274683   3.30222e-05  0.0209778    
0.13332      0.00284746   3.36179e-05  0.0213581    
0.1357       0.00294988   3.42133e-05  0.0217382    
0.13808      0.0030541    3.48086e-05  0.0221184    
0.14046      0.00316012   3.54036e-05  0.0224984    
0.14284      0.00326794   3.59983e-05  0.0228783    
0.14522      0.00337755   3.65928e-05  0.0232581    
0.1476       0.00348895   3.71871e-05  0.0236379    
0.14998      0.00360216   3.77811e-05  0.0240176    
0.15236      0.00371715   3.83749e-05  0.0243971    
0.15474      0.00383394   3.89684e-05  0.0247766    
0.15712      0.00395252   3.95616e-05  0.025156     
0.1595       0.00407289   4.01546e-05  0.0255353    
0.16188      0.00419505   4.07473e-05  0.0259145    
0.16426      0.004319     4.13397e-05  0.0262937    
0.16664      0.00444474   4.19319e-05  0.0266727    
0.16902      0.00457226   4.25237e-05  0.0270516    
0.1714       0.00470158   4.31153e-05  0.0274304    
0.17378      0.00483267   4.37066e-05  0.0278092    
0.17616      0.00496556   4.42976e-05  0.0281878    
0.17854      0.00510023   4.48882e-05  0.0285663    
0.18092      0.00523668   4.54786e-05  0.0289447    
0.1833       0.00537492   4.60687e-05  0.0293231    
0.18568      0.00551493   4.66584e-05  0.0297013    
0.18806      0.00565673   4.72479e-05  0.0300794    
0.19044      0.00580031   4.7837e-05   0.0304574    
0.19282      0.00594566   4.84257e-05  0.0308353    
0.1952       0.00609279   4.90142e-05  0.0312131    
0.19758      0.0062417    4.96023e-05  0.0315908    
0.19996      0.00639239   5.01901e-05  0.0319683    
0.20234      0.00654485   5.07775e-05  0.0323458    
0.20472      0.00669908   5.13646e-05  0.0327231    
0.2071       0.00685508   5.19513e-05  0.0331004    
0.20948      0.00701286   5.25377e-05  0.0334775    
0.21186      0.00717241   5.31237e-05  0.0338545    
0.21424      0.00733372   5.37094e-05  0.0342314    
0.21662      0.00749681   5.42946e-05  0.0346081    
0.219        0.00766166   5.48795e-05  0.0349847    
0.22138      0.00782828   5.54641e-05  0.0353613    
0.22376      0.00799666   5.60482e-05  0.0357377    
0.22614      0.0081668    5.6632e-05   0.0361139    
0.22852      0.00833871   5.72154e-05  0.0364901    
0.2309       0.00851238   5.77984e-05  0.0368661    
0.23328      0.00868781   5.83809e-05  0.037242     
0.23566      0.008865     5.89631e-05  0.0376177    
0.23804      0.00904394   5.95449e-05  0.0379934    
0.24042      0.00922464   6.01263e-05  0.0383689    
0.2428       0.0094071    6.07073e-05  0.0387442    
0.24518      0.00959131   6.12878e-05  0.0391195    
0.24756      0.00977727   6.18679e-05  0.0394946    
0.24994      0.00996499   6.24476e-05  0.0398695    
0.25232      0.0101545    6.30269e-05  0.0402443    
0.2547       0.0103457    6.36057e-05  0.040619     
0.25708      0.0105386    6.41841e-05  0.0409936    
0.25946      0.0107333    6.47621e-05  0.041368     
0.26184      0.0109298    6.53396e-05  0.0417422    
0.26422      0.011128     6.59166e-05  0.0421163    
0.2666       0.0113279    6.64932e-05  0.0424903    
0.26898      0.0115296    6.70694e-05  0.0428641    
0.27136      0.011733     6.76451e-05  0.0432378    
0.27374      0.0119382    6.82203e-05  0.0436113    
0.27612      0.0121451    6.87951e-05  0.0439847    
0.2785       0.0123537    6.93693e-05  0.0443579    
0.28088      0.012564     6.99431e-05  0.044731     
