# Mass = 0.0442061 Mev*(hbarc)^2/2 
# R = 2.885 fm 
# a = 0.662 fm 
# V0 = 60.374 MeV 
# RSO = 2.651 fm 
# aSO = 0.662 fm 
# VSO = 32.876 MeV fm^2
# l = 1 
# two_j = 3 
# two_t = -1 
# Energy = -18.8776 MeV
# r 	 V_eff [2m/hbar/hbar]
0.1 	4459.73
0.10238 	4251.93
0.10476 	4058.13
0.10714 	3877.11
0.10952 	3707.76
0.1119 	3549.1
0.11428 	3400.26
0.11666 	3260.43
0.11904 	3128.91
0.12142 	3005.04
0.1238 	2888.26
0.12618 	2778.02
0.12856 	2673.84
0.13094 	2575.3
0.13332 	2481.99
0.1357 	2393.55
0.13808 	2309.64
0.14046 	2229.96
0.14284 	2154.23
0.14522 	2082.2
0.1476 	2013.62
0.14998 	1948.28
0.15236 	1885.98
0.15474 	1826.54
0.15712 	1769.77
0.1595 	1715.53
0.16188 	1663.67
0.16426 	1614.04
0.16664 	1566.52
0.16902 	1521
0.1714 	1477.37
0.17378 	1435.51
0.17616 	1395.34
0.17854 	1356.76
0.18092 	1319.7
0.1833 	1284.07
0.18568 	1249.81
0.18806 	1216.84
0.19044 	1185.09
0.19282 	1154.52
0.1952 	1125.06
0.19758 	1096.65
0.19996 	1069.26
0.20234 	1042.82
0.20472 	1017.3
0.2071 	992.662
0.20948 	968.856
0.21186 	945.847
0.21424 	923.602
0.21662 	902.086
0.219 	881.268
0.22138 	861.118
0.22376 	841.608
0.22614 	822.711
0.22852 	804.401
0.2309 	786.656
0.23328 	769.45
0.23566 	752.764
0.23804 	736.576
0.24042 	720.867
0.2428 	705.618
0.24518 	690.81
0.24756 	676.428
0.24994 	662.456
0.25232 	648.877
0.2547 	635.677
0.25708 	622.842
0.25946 	610.359
0.26184 	598.215
0.26422 	586.398
0.2666 	574.896
0.26898 	563.699
0.27136 	552.795
0.27374 	542.174
0.27612 	531.827
0.2785 	521.744
0.28088 	511.917
0.28326 	502.337
0.28564 	492.995
0.28802 	483.884
0.2904 	474.996
0.29278 	466.325
0.29516 	457.862
0.29754 	449.602
0.29992 	441.538
0.3023 	433.664
0.30468 	425.974
0.30706 	418.462
0.30944 	411.123
0.31182 	403.951
0.3142 	396.942
0.31658 	390.091
0.31896 	383.393
0.32134 	376.843
0.32372 	370.437
0.3261 	364.171
0.32848 	358.041
0.33086 	352.042
0.33324 	346.172
0.33562 	340.427
0.338 	334.803
0.34038 	329.296
0.34276 	323.904
0.34514 	318.623
0.34752 	313.45
0.3499 	308.383
0.35228 	303.418
0.35466 	298.553
0.35704 	293.785
0.35942 	289.112
0.3618 	284.53
0.36418 	280.039
0.36656 	275.634
0.36894 	271.315
0.37132 	267.079
0.3737 	262.923
0.37608 	258.846
0.37846 	254.846
0.38084 	250.921
0.38322 	247.069
0.3856 	243.288
0.38798 	239.577
0.39036 	235.933
0.39274 	232.356
0.39512 	228.843
0.3975 	225.393
0.39988 	222.004
0.40226 	218.676
0.40464 	215.406
0.40702 	212.194
0.4094 	209.038
0.41178 	205.936
0.41416 	202.888
0.41654 	199.892
0.41892 	196.947
0.4213 	194.052
0.42368 	191.205
0.42606 	188.407
0.42844 	185.655
0.43082 	182.948
0.4332 	180.286
0.43558 	177.668
0.43796 	175.092
0.44034 	172.558
0.44272 	170.065
0.4451 	167.612
0.44748 	165.199
0.44986 	162.823
0.45224 	160.485
0.45462 	158.184
0.457 	155.918
0.45938 	153.688
0.46176 	151.492
0.46414 	149.331
0.46652 	147.202
0.4689 	145.105
0.47128 	143.041
0.47366 	141.007
0.47604 	139.004
0.47842 	137.031
0.4808 	135.088
0.48318 	133.173
0.48556 	131.286
0.48794 	129.427
0.49032 	127.595
0.4927 	125.79
0.49508 	124.01
0.49746 	122.256
0.49984 	120.528
0.50222 	118.824
0.5046 	117.144
0.50698 	115.487
0.50936 	113.854
0.51174 	112.244
0.51412 	110.656
0.5165 	109.091
0.51888 	107.546
0.52126 	106.023
0.52364 	104.521
0.52602 	103.039
0.5284 	101.578
0.53078 	100.136
0.53316 	98.7131
0.53554 	97.3095
0.53792 	95.9246
0.5403 	94.558
0.54268 	93.2094
0.54506 	91.8786
0.54744 	90.5651
0.54982 	89.2688
0.5522 	87.9893
0.55458 	86.7263
0.55696 	85.4796
0.55934 	84.2488
0.56172 	83.0337
0.5641 	81.8341
0.56648 	80.6496
0.56886 	79.4801
0.57124 	78.3252
0.57362 	77.1848
0.576 	76.0586
0.57838 	74.9463
0.58076 	73.8478
0.58314 	72.7627
0.58552 	71.691
0.5879 	70.6323
0.59028 	69.5865
0.59266 	68.5534
0.59504 	67.5327
0.59742 	66.5243
0.5998 	65.5279
0.60218 	64.5435
0.60456 	63.5707
0.60694 	62.6094
0.60932 	61.6594
0.6117 	60.7206
0.61408 	59.7928
0.61646 	58.8758
0.61884 	57.9695
0.62122 	57.0736
0.6236 	56.188
0.62598 	55.3127
0.62836 	54.4473
0.63074 	53.5918
0.63312 	52.746
0.6355 	51.9098
0.63788 	51.083
0.64026 	50.2655
0.64264 	49.4571
0.64502 	48.6578
0.6474 	47.8673
0.64978 	47.0856
0.65216 	46.3125
0.65454 	45.548
0.65692 	44.7918
0.6593 	44.0439
0.66168 	43.3041
0.66406 	42.5723
0.66644 	41.8485
0.66882 	41.1324
0.6712 	40.4241
0.67358 	39.7233
0.67596 	39.03
0.67834 	38.344
0.68072 	37.6654
0.6831 	36.9939
0.68548 	36.3294
0.68786 	35.672
0.69024 	35.0214
0.69262 	34.3776
0.695 	33.7405
0.69738 	33.11
0.69976 	32.4859
0.70214 	31.8684
0.70452 	31.2571
0.7069 	30.6521
0.70928 	30.0532
0.71166 	29.4605
0.71404 	28.8737
0.71642 	28.2929
0.7188 	27.7179
0.72118 	27.1487
0.72356 	26.5852
0.72594 	26.0273
0.72832 	25.4749
0.7307 	24.928
0.73308 	24.3866
0.73546 	23.8504
0.73784 	23.3195
0.74022 	22.7939
0.7426 	22.2733
0.74498 	21.7578
0.74736 	21.2474
0.74974 	20.7418
0.75212 	20.2412
0.7545 	19.7453
0.75688 	19.2543
0.75926 	18.7679
0.76164 	18.2861
0.76402 	17.809
0.7664 	17.3363
0.76878 	16.8682
0.77116 	16.4044
0.77354 	15.945
0.77592 	15.49
0.7783 	15.0391
0.78068 	14.5925
0.78306 	14.15
0.78544 	13.7117
0.78782 	13.2774
0.7902 	12.8471
0.79258 	12.4207
0.79496 	11.9983
0.79734 	11.5797
0.79972 	11.165
0.8021 	10.754
0.80448 	10.3468
0.80686 	9.94323
0.80924 	9.54332
0.81162 	9.14702
0.814 	8.75427
0.81638 	8.36504
0.81876 	7.97929
0.82114 	7.59698
0.82352 	7.21807
0.8259 	6.84252
0.82828 	6.47029
0.83066 	6.10135
0.83304 	5.73565
0.83542 	5.37317
0.8378 	5.01385
0.84018 	4.65768
0.84256 	4.30462
0.84494 	3.95462
0.84732 	3.60766
0.8497 	3.2637
0.85208 	2.92271
0.85446 	2.58465
0.85684 	2.2495
0.85922 	1.91722
0.8616 	1.58779
0.86398 	1.26116
0.86636 	0.937312
0.86874 	0.616214
0.87112 	0.297836
0.8735 	-0.0178512
0.87588 	-0.330877
0.87826 	-0.641269
0.88064 	-0.949055
0.88302 	-1.25426
0.8854 	-1.55692
0.88778 	-1.85706
0.89016 	-2.1547
0.89254 	-2.44986
0.89492 	-2.74258
0.8973 	-3.03289
0.89968 	-3.3208
0.90206 	-3.60634
0.90444 	-3.88953
0.90682 	-4.17041
0.9092 	-4.44898
0.91158 	-4.72529
0.91396 	-4.99934
0.91634 	-5.27117
0.91872 	-5.54079
0.9211 	-5.80823
0.92348 	-6.07352
0.92586 	-6.33666
0.92824 	-6.59769
0.93062 	-6.85662
0.933 	-7.11348
0.93538 	-7.36828
0.93776 	-7.62105
0.94014 	-7.87181
0.94252 	-8.12057
0.9449 	-8.36736
0.94728 	-8.6122
0.94966 	-8.8551
0.95204 	-9.09609
0.95442 	-9.33518
0.9568 	-9.57239
0.95918 	-9.80774
0.96156 	-10.0412
0.96394 	-10.2729
0.96632 	-10.5028
0.9687 	-10.7309
0.97108 	-10.9572
0.97346 	-11.1818
0.97584 	-11.4046
0.97822 	-11.6257
0.9806 	-11.845
0.98298 	-12.0627
0.98536 	-12.2788
0.98774 	-12.4931
0.99012 	-12.7059
0.9925 	-12.9169
0.99488 	-13.1264
0.99726 	-13.3343
0.99964 	-13.5406
1.00202 	-13.7453
1.0044 	-13.9485
1.00678 	-14.1502
1.00916 	-14.3503
1.01154 	-14.5489
1.01392 	-14.746
1.0163 	-14.9416
1.01868 	-15.1357
1.02106 	-15.3284
1.02344 	-15.5197
1.02582 	-15.7095
1.0282 	-15.8979
1.03058 	-16.0849
