# Mass = 0.0473265 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 56.2161 MeV 
# RSO = 4.43035 fm 
# aSO = 0.662 fm 
# VSO = 28.6838 MeV fm^2
# n = 0 
# l = 4 
# two_j = 9 
# two_t = 1 
# Energy = -7.00341 MeV
# r          u            Phi          u/r          
0.1          4.73469e-08  6.5455e-07   4.73469e-07  
0.10238      5.32555e-08  7.19044e-07  5.20175e-07  
0.10476      5.97391e-08  7.88191e-07  5.70248e-07  
0.10714      6.68388e-08  8.6221e-07   6.23845e-07  
0.10952      7.45974e-08  9.41322e-07  6.8113e-07   
0.1119       8.30596e-08  1.02575e-06  7.42267e-07  
0.11428      9.22724e-08  1.11574e-06  8.07424e-07  
0.11666      1.02285e-07  1.21152e-06  8.76775e-07  
0.11904      1.13147e-07  1.31333e-06  9.50495e-07  
0.12142      1.24913e-07  1.42142e-06  1.02876e-06  
0.1238       1.37637e-07  1.53604e-06  1.11177e-06  
0.12618      1.51376e-07  1.65746e-06  1.19968e-06  
0.12856      1.66191e-07  1.78592e-06  1.29271e-06  
0.13094      1.82143e-07  1.9217e-06   1.39104e-06  
0.13332      1.99296e-07  2.06507e-06  1.49487e-06  
0.1357       2.17717e-07  2.21631e-06  1.6044e-06   
0.13808      2.37475e-07  2.3757e-06   1.71984e-06  
0.14046      2.58641e-07  2.54352e-06  1.84139e-06  
0.14284      2.81289e-07  2.72006e-06  1.96926e-06  
0.14522      3.05495e-07  2.90562e-06  2.10367e-06  
0.1476       3.31338e-07  3.10051e-06  2.24484e-06  
0.14998      3.589e-07    3.30502e-06  2.39299e-06  
0.15236      3.88265e-07  3.51947e-06  2.54834e-06  
0.15474      4.1952e-07   3.74417e-06  2.71113e-06  
0.15712      4.52754e-07  3.97944e-06  2.88158e-06  
0.1595       4.8806e-07   4.22561e-06  3.05994e-06  
0.16188      5.25533e-07  4.48301e-06  3.24644e-06  
0.16426      5.65272e-07  4.75197e-06  3.44132e-06  
0.16664      6.07376e-07  5.03282e-06  3.64484e-06  
0.16902      6.51951e-07  5.32592e-06  3.85724e-06  
0.1714       6.99102e-07  5.63161e-06  4.07877e-06  
0.17378      7.4894e-07   5.95024e-06  4.3097e-06   
0.17616      8.01578e-07  6.28217e-06  4.55028e-06  
0.17854      8.57132e-07  6.62777e-06  4.80078e-06  
0.18092      9.1572e-07   6.9874e-06   5.06147e-06  
0.1833       9.77466e-07  7.36144e-06  5.3326e-06   
0.18568      1.0425e-06   7.75025e-06  5.61447e-06  
0.18806      1.11094e-06  8.15423e-06  5.90735e-06  
0.19044      1.18292e-06  8.57375e-06  6.21152e-06  
0.19282      1.25859e-06  9.00922e-06  6.52726e-06  
0.1952       1.33807e-06  9.46101e-06  6.85486e-06  
0.19758      1.42151e-06  9.92954e-06  7.19462e-06  
0.19996      1.50906e-06  1.04152e-05  7.54682e-06  
0.20234      1.60087e-06  1.09184e-05  7.91177e-06  
0.20472      1.69708e-06  1.14396e-05  8.28978e-06  
0.2071       1.79786e-06  1.19792e-05  8.68113e-06  
0.20948      1.90337e-06  1.25375e-05  9.08615e-06  
0.21186      2.01376e-06  1.31151e-05  9.50515e-06  
0.21424      2.12921e-06  1.37123e-05  9.93843e-06  
0.21662      2.24989e-06  1.43297e-05  1.03863e-05  
0.219        2.37596e-06  1.49676e-05  1.08492e-05  
0.22138      2.50762e-06  1.56264e-05  1.13272e-05  
0.22376      2.64505e-06  1.63067e-05  1.18209e-05  
0.22614      2.78842e-06  1.70089e-05  1.23305e-05  
0.22852      2.93793e-06  1.77335e-05  1.28563e-05  
0.2309       3.09378e-06  1.84808e-05  1.33988e-05  
0.23328      3.25616e-06  1.92514e-05  1.39582e-05  
0.23566      3.42528e-06  2.00458e-05  1.45348e-05  
0.23804      3.60133e-06  2.08644e-05  1.51291e-05  
0.24042      3.78454e-06  2.17078e-05  1.57414e-05  
0.2428       3.97512e-06  2.25763e-05  1.6372e-05   
0.24518      4.17329e-06  2.34705e-05  1.70213e-05  
0.24756      4.37926e-06  2.43909e-05  1.76897e-05  
0.24994      4.59327e-06  2.53379e-05  1.83775e-05  
0.25232      4.81555e-06  2.63122e-05  1.90851e-05  
0.2547       5.04633e-06  2.73141e-05  1.98129e-05  
0.25708      5.28586e-06  2.83443e-05  2.05612e-05  
0.25946      5.53438e-06  2.94031e-05  2.13304e-05  
0.26184      5.79214e-06  3.04912e-05  2.21209e-05  
0.26422      6.0594e-06   3.16091e-05  2.29332e-05  
0.2666       6.33641e-06  3.27573e-05  2.37675e-05  
0.26898      6.62343e-06  3.39362e-05  2.46242e-05  
0.27136      6.92073e-06  3.51466e-05  2.55039e-05  
0.27374      7.22859e-06  3.63889e-05  2.64068e-05  
0.27612      7.54729e-06  3.76636e-05  2.73334e-05  
0.2785       7.8771e-06   3.89713e-05  2.8284e-05   
0.28088      8.2183e-06   4.03126e-05  2.92591e-05  
0.28326      8.57121e-06  4.1688e-05   3.02591e-05  
0.28564      8.93609e-06  4.3098e-05   3.12845e-05  
0.28802      9.31327e-06  4.45434e-05  3.23355e-05  
0.2904       9.70304e-06  4.60245e-05  3.34127e-05  
0.29278      1.01057e-05  4.7542e-05   3.45164e-05  
0.29516      1.05216e-05  4.90965e-05  3.56472e-05  
0.29754      1.09511e-05  5.06886e-05  3.68054e-05  
0.29992      1.13944e-05  5.23188e-05  3.79914e-05  
0.3023       1.18519e-05  5.39878e-05  3.92057e-05  
0.30468      1.23239e-05  5.56961e-05  4.04488e-05  
0.30706      1.28108e-05  5.74443e-05  4.1721e-05   
0.30944      1.3313e-05   5.9233e-05   4.30228e-05  
0.31182      1.38307e-05  6.10629e-05  4.43548e-05  
0.3142       1.43644e-05  6.29346e-05  4.57172e-05  
0.31658      1.49143e-05  6.48486e-05  4.71107e-05  
0.31896      1.54809e-05  6.68056e-05  4.85355e-05  
0.32134      1.60645e-05  6.88062e-05  4.99923e-05  
0.32372      1.66656e-05  7.08511e-05  5.14814e-05  
0.3261       1.72844e-05  7.29409e-05  5.30034e-05  
0.32848      1.79214e-05  7.50761e-05  5.45587e-05  
0.33086      1.8577e-05   7.72576e-05  5.61477e-05  
0.33324      1.92516e-05  7.94858e-05  5.7771e-05   
0.33562      1.99456e-05  8.17614e-05  5.94291e-05  
0.338        2.06593e-05  8.40852e-05  6.11223e-05  
0.34038      2.13933e-05  8.64576e-05  6.28513e-05  
0.34276      2.21479e-05  8.88795e-05  6.46164e-05  
0.34514      2.29236e-05  9.13515e-05  6.64182e-05  
0.34752      2.37207e-05  9.38742e-05  6.82572e-05  
0.3499       2.45398e-05  9.64483e-05  7.01339e-05  
0.35228      2.53813e-05  9.90745e-05  7.20487e-05  
0.35466      2.62456e-05  0.000101753  7.40023e-05  
0.35704      2.71332e-05  0.000104486  7.5995e-05   
0.35942      2.80446e-05  0.000107272  7.80274e-05  
0.3618       2.89802e-05  0.000110114  8.01e-05     
0.36418      2.99404e-05  0.00011301   8.22133e-05  
0.36656      3.09259e-05  0.000115963  8.43679e-05  
0.36894      3.1937e-05   0.000118973  8.65642e-05  
0.37132      3.29743e-05  0.000122041  8.88028e-05  
0.3737       3.40382e-05  0.000125166  9.10843e-05  
0.37608      3.51293e-05  0.000128351  9.3409e-05   
0.37846      3.6248e-05   0.000131596  9.57777e-05  
0.38084      3.7395e-05   0.000134901  9.81908e-05  
0.38322      3.85706e-05  0.000138267  0.000100649  
0.3856       3.97755e-05  0.000141695  0.000103152  
0.38798      4.10102e-05  0.000145186  0.000105702  
0.39036      4.22752e-05  0.00014874   0.000108298  
0.39274      4.3571e-05   0.000152358  0.000110941  
0.39512      4.48983e-05  0.000156041  0.000113632  
0.3975       4.62576e-05  0.000159789  0.000116371  
0.39988      4.76494e-05  0.000163604  0.000119159  
0.40226      4.90743e-05  0.000167486  0.000121997  
0.40464      5.0533e-05   0.000171435  0.000124884  
0.40702      5.20259e-05  0.000175453  0.000127822  
0.4094       5.35537e-05  0.000179541  0.00013081   
0.41178      5.5117e-05   0.000183698  0.000133851  
0.41416      5.67164e-05  0.000187927  0.000136943  
0.41654      5.83526e-05  0.000192227  0.000140089  
0.41892      6.0026e-05   0.000196599  0.000143287  
0.4213       6.17374e-05  0.000201045  0.00014654   
0.42368      6.34873e-05  0.000205564  0.000149847  
0.42606      6.52765e-05  0.000210158  0.00015321   
0.42844      6.71056e-05  0.000214828  0.000156628  
0.43082      6.89752e-05  0.000219574  0.000160102  
0.4332       7.08859e-05  0.000224397  0.000163633  
0.43558      7.28385e-05  0.000229298  0.000167222  
0.43796      7.48337e-05  0.000234277  0.000170869  
0.44034      7.6872e-05   0.000239336  0.000174574  
0.44272      7.89543e-05  0.000244475  0.000178339  
0.4451       8.10811e-05  0.000249696  0.000182164  
0.44748      8.32532e-05  0.000254998  0.000186049  
0.44986      8.54713e-05  0.000260382  0.000189995  
0.45224      8.77361e-05  0.000265851  0.000194003  
0.45462      9.00484e-05  0.000271403  0.000198074  
0.457        9.24088e-05  0.000277041  0.000202207  
0.45938      9.48181e-05  0.000282765  0.000206404  
0.46176      9.7277e-05   0.000288575  0.000210666  
0.46414      9.97864e-05  0.000294473  0.000214992  
0.46652      0.000102347  0.00030046   0.000219384  
0.4689       0.000104959  0.000306535  0.000223841  
0.47128      0.000107624  0.000312701  0.000228366  
0.47366      0.000110343  0.000318958  0.000232958  
0.47604      0.000113116  0.000325306  0.000237618  
0.47842      0.000115944  0.000331747  0.000242347  
0.4808       0.000118827  0.000338282  0.000247145  
0.48318      0.000121768  0.000344911  0.000252013  
0.48556      0.000124765  0.000351635  0.000256952  
0.48794      0.000127822  0.000358455  0.000261962  
0.49032      0.000130937  0.000365372  0.000267044  
0.4927       0.000134112  0.000372387  0.000272198  
0.49508      0.000137348  0.0003795    0.000277426  
0.49746      0.000140646  0.000386713  0.000282728  
0.49984      0.000144006  0.000394026  0.000288104  
0.50222      0.000147429  0.00040144   0.000293555  
0.5046       0.000150917  0.000408956  0.000299083  
0.50698      0.00015447   0.000416575  0.000304687  
0.50936      0.000158089  0.000424298  0.000310368  
0.51174      0.000161775  0.000432126  0.000316128  
0.51412      0.000165529  0.00044006   0.000321965  
0.5165       0.000169351  0.000448099  0.000327883  
0.51888      0.000173244  0.000456246  0.00033388   
0.52126      0.000177206  0.000464502  0.000339958  
0.52364      0.000181241  0.000472866  0.000346117  
0.52602      0.000185347  0.000481341  0.000352358  
0.5284       0.000189528  0.000489926  0.000358682  
0.53078      0.000193782  0.000498623  0.000365089  
0.53316      0.000198112  0.000507433  0.000371581  
0.53554      0.000202518  0.000516357  0.000378157  
0.53792      0.000207002  0.000525395  0.000384819  
0.5403       0.000211564  0.000534548  0.000391567  
0.54268      0.000216205  0.000543818  0.000398402  
0.54506      0.000220926  0.000553205  0.000405325  
0.54744      0.000225729  0.00056271   0.000412336  
0.54982      0.000230614  0.000572334  0.000419436  
0.5522       0.000235583  0.000582078  0.000426625  
0.55458      0.000240635  0.000591943  0.000433906  
0.55696      0.000245774  0.00060193   0.000441277  
0.55934      0.000250998  0.000612039  0.00044874   
0.56172      0.000256311  0.000622272  0.000456296  
0.5641       0.000261712  0.00063263   0.000463945  
0.56648      0.000267202  0.000643113  0.000471689  
0.56886      0.000272784  0.000653723  0.000479527  
0.57124      0.000278457  0.00066446   0.000487461  
0.57362      0.000284223  0.000675325  0.00049549   
0.576        0.000290084  0.000686319  0.000503617  
0.57838      0.000296039  0.000697444  0.000511842  
0.58076      0.000302091  0.0007087    0.000520165  
0.58314      0.00030824   0.000720087  0.000528587  
0.58552      0.000314488  0.000731608  0.000537109  
0.5879       0.000320836  0.000743263  0.000545732  
0.59028      0.000327284  0.000755052  0.000554456  
0.59266      0.000333835  0.000766977  0.000563283  
0.59504      0.000340489  0.000779039  0.000572212  
0.59742      0.000347247  0.000791238  0.000581245  
0.5998       0.000354111  0.000803577  0.000590382  
0.60218      0.000361082  0.000816054  0.000599624  
0.60456      0.00036816   0.000828673  0.000608973  
0.60694      0.000375348  0.000841432  0.000618427  
0.60932      0.000382647  0.000854334  0.00062799   
0.6117       0.000390057  0.00086738   0.00063766   
0.61408      0.00039758   0.00088057   0.00064744   
0.61646      0.000405217  0.000893905  0.000657329  
0.61884      0.000412969  0.000907386  0.000667328  
0.62122      0.000420839  0.000921015  0.000677439  
0.6236       0.000428826  0.000934792  0.000687662  
0.62598      0.000436932  0.000948718  0.000697997  
0.62836      0.000445159  0.000962794  0.000708446  
0.63074      0.000453508  0.000977021  0.000719009  
0.63312      0.00046198   0.0009914    0.000729687  
0.6355       0.000470576  0.00100593   0.000740481  
0.63788      0.000479298  0.00102062   0.000751392  
0.64026      0.000488147  0.00103546   0.00076242   
0.64264      0.000497125  0.00105046   0.000773566  
0.64502      0.000506232  0.00106561   0.000784831  
0.6474       0.00051547   0.00108092   0.000796216  
0.64978      0.000524841  0.00109639   0.000807722  
0.65216      0.000534346  0.00111202   0.000819348  
0.65454      0.000543986  0.00112781   0.000831097  
0.65692      0.000553763  0.00114377   0.000842968  
0.6593       0.000563677  0.00115988   0.000854963  
0.66168      0.000573731  0.00117616   0.000867083  
0.66406      0.000583926  0.0011926    0.000879328  
0.66644      0.000594263  0.00120921   0.000891698  
0.66882      0.000604744  0.00122599   0.000904196  
0.6712       0.00061537   0.00124293   0.000916821  
0.67358      0.000626143  0.00126004   0.000929574  
0.67596      0.000637063  0.00127733   0.000942457  
0.67834      0.000648133  0.00129478   0.00095547   
0.68072      0.000659354  0.0013124    0.000968613  
0.6831       0.000670728  0.0013302    0.000981888  
0.68548      0.000682255  0.00134817   0.000995296  
0.68786      0.000693938  0.00136631   0.00100884   
0.69024      0.000705778  0.00138463   0.00102251   
0.69262      0.000717776  0.00140313   0.00103632   
0.695        0.000729934  0.0014218    0.00105027   
0.69738      0.000742254  0.00144065   0.00106435   
0.69976      0.000754737  0.00145968   0.00107857   
0.70214      0.000767384  0.00147889   0.00109292   
0.70452      0.000780197  0.00149829   0.00110742   
0.7069       0.000793179  0.00151786   0.00112205   
0.70928      0.000806329  0.00153762   0.00113683   
0.71166      0.00081965   0.00155756   0.00115174   
0.71404      0.000833144  0.00157769   0.0011668    
0.71642      0.000846812  0.001598     0.00118201   
0.7188       0.000860656  0.00161851   0.00119735   
0.72118      0.000874676  0.0016392    0.00121284   
0.72356      0.000888876  0.00166007   0.00122848   
0.72594      0.000903256  0.00168114   0.00124426   
0.72832      0.000917819  0.0017024    0.00126019   
0.7307       0.000932565  0.00172386   0.00127626   
0.73308      0.000947497  0.0017455    0.00129249   
0.73546      0.000962616  0.00176734   0.00130886   
0.73784      0.000977924  0.00178938   0.00132539   
0.74022      0.000993422  0.00181161   0.00134206   
0.7426       0.00100911   0.00183403   0.00135889   
0.74498      0.001025     0.00185666   0.00137587   
0.74736      0.00104108   0.00187948   0.00139301   
0.74974      0.00105735   0.00190251   0.00141029   
0.75212      0.00107383   0.00192574   0.00142774   
0.7545       0.00109051   0.00194916   0.00144534   
0.75688      0.00110739   0.00197279   0.00146309   
0.75926      0.00112447   0.00199663   0.00148101   
0.76164      0.00114176   0.00202067   0.00149908   
0.76402      0.00115926   0.00204491   0.00151732   
0.7664       0.00117697   0.00206937   0.00153571   
0.76878      0.00119489   0.00209403   0.00155426   
0.77116      0.00121302   0.0021189    0.00157298   
0.77354      0.00123136   0.00214398   0.00159186   
0.77592      0.00124993   0.00216926   0.0016109    
0.7783       0.00126871   0.00219477   0.0016301    
0.78068      0.00128771   0.00222048   0.00164948   
0.78306      0.00130694   0.00224641   0.00166901   
0.78544      0.00132639   0.00227255   0.00168872   
0.78782      0.00134606   0.00229891   0.00170859   
0.7902       0.00136597   0.00232549   0.00172863   
0.79258      0.0013861    0.00235228   0.00174884   
0.79496      0.00140646   0.00237929   0.00176922   
0.79734      0.00142706   0.00240652   0.00178978   
0.79972      0.00144789   0.00243397   0.0018105    
0.8021       0.00146896   0.00246164   0.0018314    
0.80448      0.00149027   0.00248954   0.00185247   
0.80686      0.00151182   0.00251766   0.00187371   
0.80924      0.00153362   0.002546     0.00189513   
0.81162      0.00155566   0.00257457   0.00191673   
0.814        0.00157794   0.00260336   0.0019385    
0.81638      0.00160048   0.00263239   0.00196045   
0.81876      0.00162326   0.00266164   0.00198258   
0.82114      0.0016463    0.00269112   0.00200489   
0.82352      0.00166959   0.00272083   0.00202738   
0.8259       0.00169314   0.00275077   0.00205005   
0.82828      0.00171695   0.00278094   0.00207291   
0.83066      0.00174102   0.00281135   0.00209594   
0.83304      0.00176535   0.00284199   0.00211916   
0.83542      0.00178994   0.00287286   0.00214257   
0.8378       0.00181481   0.00290397   0.00216616   
0.84018      0.00183994   0.00293532   0.00218993   
0.84256      0.00186534   0.0029669    0.0022139    
0.84494      0.00189102   0.00299873   0.00223805   
0.84732      0.00191697   0.00303079   0.00226239   
0.8497       0.00194319   0.0030631    0.00228692   
0.85208      0.0019697    0.00309564   0.00231164   
0.85446      0.00199649   0.00312843   0.00233655   
0.85684      0.00202356   0.00316146   0.00236165   
0.85922      0.00205092   0.00319474   0.00238695   
0.8616       0.00207856   0.00322826   0.00241244   
0.86398      0.00210649   0.00326203   0.00243813   
0.86636      0.00213472   0.00329604   0.00246401   
0.86874      0.00216324   0.0033303    0.00249009   
0.87112      0.00219205   0.00336482   0.00251636   
0.8735       0.00222117   0.00339958   0.00254284   
0.87588      0.00225058   0.00343459   0.00256951   
0.87826      0.0022803    0.00346985   0.00259638   
0.88064      0.00231032   0.00350537   0.00262345   
0.88302      0.00234065   0.00354114   0.00265073   
0.8854       0.00237128   0.00357717   0.0026782    
0.88778      0.00240223   0.00361345   0.00270588   
0.89016      0.00243349   0.00364998   0.00273377   
0.89254      0.00246507   0.00368678   0.00276186   
0.89492      0.00249696   0.00372383   0.00279015   
0.8973       0.00252918   0.00376114   0.00281865   
0.89968      0.00256171   0.00379871   0.00284736   
0.90206      0.00259458   0.00383655   0.00287628   
0.90444      0.00262776   0.00387464   0.0029054    
0.90682      0.00266128   0.003913     0.00293474   
0.9092       0.00269513   0.00395162   0.00296429   
0.91158      0.00272931   0.0039905    0.00299405   
