# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.276 MeV 
# RSO = 4.43035 fm 
# aSO = 0.662 fm 
# VSO = 28.6062 MeV fm^2
# n = 0 
# l = 2 
# two_j = 5 
# two_t = -1 
# Energy = -23.1084 MeV
# r          u            Phi          u/r          
0.1          5.61893e-05  2.48323e-05  0.000561893  
0.10238      6.02972e-05  2.60257e-05  0.000588955  
0.10476      6.46002e-05  2.7247e-05   0.000616649  
0.10714      6.91028e-05  2.84963e-05  0.000644976  
0.10952      7.38094e-05  2.97734e-05  0.000673936  
0.1119       7.87247e-05  3.10784e-05  0.000703527  
0.11428      8.3853e-05   3.24113e-05  0.00073375   
0.11666      8.91989e-05  3.3772e-05   0.000764606  
0.11904      9.47669e-05  3.51606e-05  0.000796093  
0.12142      0.000100562  3.6577e-05   0.000828212  
0.1238       0.000106587  3.80212e-05  0.000860963  
0.12618      0.000112848  3.94931e-05  0.000894345  
0.12856      0.00011935   4.09928e-05  0.000928358  
0.13094      0.000126096  4.25203e-05  0.000963003  
0.13332      0.00013309   4.40755e-05  0.000998278  
0.1357       0.000140339  4.56584e-05  0.00103418   
0.13808      0.000147845  4.7269e-05   0.00107072   
0.14046      0.000155614  4.89073e-05  0.00110789   
0.14284      0.00016365   5.05733e-05  0.00114568   
0.14522      0.000171957  5.22669e-05  0.00118411   
0.1476       0.00018054   5.39881e-05  0.00122317   
0.14998      0.000189403  5.57369e-05  0.00126285   
0.15236      0.000198551  5.75133e-05  0.00130317   
0.15474      0.000207988  5.93173e-05  0.00134411   
0.15712      0.000217719  6.11488e-05  0.00138569   
0.1595       0.000227748  6.30078e-05  0.00142789   
0.16188      0.00023808   6.48944e-05  0.00147072   
0.16426      0.000248718  6.68084e-05  0.00151417   
0.16664      0.000259668  6.875e-05    0.00155826   
0.16902      0.000270934  7.07189e-05  0.00160297   
0.1714       0.00028252   7.27153e-05  0.00164831   
0.17378      0.000294431  7.47391e-05  0.00169428   
0.17616      0.000306672  7.67903e-05  0.00174087   
0.17854      0.000319245  7.88688e-05  0.00178809   
0.18092      0.000332157  8.09747e-05  0.00183593   
0.1833       0.000345411  8.31079e-05  0.00188441   
0.18568      0.000359013  8.52684e-05  0.0019335    
0.18806      0.000372965  8.74561e-05  0.00198322   
0.19044      0.000387273  8.96711e-05  0.00203357   
0.19282      0.000401941  9.19134e-05  0.00208454   
0.1952       0.000416973  9.41828e-05  0.00213613   
0.19758      0.000432375  9.64794e-05  0.00218835   
0.19996      0.000448149  9.88032e-05  0.0022412    
0.20234      0.000464302  0.000101154  0.00229466   
0.20472      0.000480836  0.000103532  0.00234875   
0.2071       0.000497756  0.000105937  0.00240346   
0.20948      0.000515068  0.000108369  0.00245879   
0.21186      0.000532774  0.000110828  0.00251475   
0.21424      0.00055088   0.000113315  0.00257132   
0.21662      0.00056939   0.000115828  0.00262852   
0.219        0.000588308  0.000118368  0.00268634   
0.22138      0.000607638  0.000120935  0.00274478   
0.22376      0.000627386  0.000123529  0.00280383   
0.22614      0.000647555  0.00012615   0.00286351   
0.22852      0.000668149  0.000128797  0.00292381   
0.2309       0.000689173  0.000131472  0.00298473   
0.23328      0.000710632  0.000134173  0.00304626   
0.23566      0.000732529  0.000136901  0.00310841   
