# Mass = 0.0473265 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 56.2161 MeV 
# RSO = 4.43035 fm 
# aSO = 0.662 fm 
# VSO = 28.6838 MeV fm^2
# n = 0 
# l = 3 
# two_j = 7 
# two_t = 1 
# Energy = -17.7192 MeV
# r          u            Phi          u/r          
0.1          1.78418e-06  2.18274e-06  1.78418e-05  
0.10238      1.96019e-06  2.34207e-06  1.91462e-05  
0.10476      2.14889e-06  2.50897e-06  2.05125e-05  
0.10714      2.35087e-06  2.68361e-06  2.19421e-05  
0.10952      2.56675e-06  2.86617e-06  2.34364e-05  
0.1119       2.79716e-06  3.05681e-06  2.49969e-05  
0.11428      3.04271e-06  3.25572e-06  2.66251e-05  
0.11666      3.30408e-06  3.46306e-06  2.83223e-05  
0.11904      3.58191e-06  3.67901e-06  3.009e-05    
0.12142      3.87688e-06  3.90374e-06  3.19295e-05  
0.1238       4.1897e-06   4.13742e-06  3.38425e-05  
0.12618      4.52105e-06  4.38023e-06  3.58301e-05  
0.12856      4.87165e-06  4.63233e-06  3.7894e-05   
0.13094      5.24224e-06  4.89391e-06  4.00355e-05  
0.13332      5.63356e-06  5.16512e-06  4.22559e-05  
0.1357       6.04637e-06  5.44615e-06  4.45569e-05  
0.13808      6.48143e-06  5.73717e-06  4.69397e-05  
0.14046      6.93953e-06  6.03834e-06  4.94057e-05  
0.14284      7.42147e-06  6.34984e-06  5.19565e-05  
0.14522      7.92806e-06  6.67185e-06  5.45934e-05  
0.1476       8.46012e-06  7.00452e-06  5.73179e-05  
0.14998      9.01848e-06  7.34803e-06  6.01312e-05  
0.15236      9.60401e-06  7.70256e-06  6.3035e-05   
0.15474      1.02176e-05  8.06827e-06  6.60305e-05  
0.15712      1.086e-05    8.44534e-06  6.91192e-05  
0.1595       1.15322e-05  8.83393e-06  7.23024e-05  
0.16188      1.22352e-05  9.23421e-06  7.55817e-05  
0.16426      1.29697e-05  9.64636e-06  7.89584e-05  
0.16664      1.37368e-05  1.00705e-05  8.24339e-05  
0.16902      1.45373e-05  1.05069e-05  8.60096e-05  
0.1714       1.53723e-05  1.09557e-05  8.96869e-05  
0.17378      1.62427e-05  1.1417e-05   9.34673e-05  
0.17616      1.71495e-05  1.1891e-05   9.73521e-05  
0.17854      1.80937e-05  1.23779e-05  0.000101343  
0.18092      1.90763e-05  1.28778e-05  0.000105441  
0.1833       2.00983e-05  1.33909e-05  0.000109647  
0.18568      2.11607e-05  1.39175e-05  0.000113963  
0.18806      2.22647e-05  1.44575e-05  0.000118391  
0.19044      2.34112e-05  1.50113e-05  0.000122932  
0.19282      2.46013e-05  1.5579e-05   0.000127587  
0.1952       2.58362e-05  1.61607e-05  0.000132357  
0.19758      2.71169e-05  1.67567e-05  0.000137245  
0.19996      2.84445e-05  1.7367e-05   0.000142251  
0.20234      2.98201e-05  1.79919e-05  0.000147376  
0.20472      3.1245e-05   1.86315e-05  0.000152623  
0.2071       3.27202e-05  1.9286e-05   0.000157992  
0.20948      3.4247e-05   1.99555e-05  0.000163486  
