# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 2
# k (1/fm)	total two_body (fm^3)
0.0	0.887032685133
0.02	0.886496460983
0.04	0.884891100354
0.06	0.882226470344
0.08	0.87851878999
0.1	0.873790297126
0.12	0.868068794013
0.14	0.861387083535
0.16	0.853782310775
0.18	0.845295227546
0.2	0.835969399864
0.22	0.825850380249
0.24	0.814984868211
0.26	0.803419883015
0.28	0.791201972966
0.3	0.778376484758
0.32	0.764986914991
0.34	0.75107436373
0.36	0.736677106918
0.38	0.721830300756
0.4	0.706565826814
0.42	0.690912281817
0.44	0.674895110951
0.46	0.658536878333
0.48	0.641857663151
0.5	0.624875565215
0.52	0.607607299422
0.54	0.590068855072
0.56	0.572276193411
0.58	0.554245955113
0.6	0.53599614899
0.62	0.517546793812
0.64	0.49892048696
0.66	0.480142876418
0.68	0.461243016395
0.7	0.442253591399
0.72	0.423210998656
0.74	0.404155284215
0.76	0.385129933616
0.78	0.366181523409
0.8	0.34735924484
0.82	0.328714315564
0.84	0.310299298947
0.86	0.292167353463
0.88	0.27437143662
0.9	0.2569634888
0.92	0.23999362236
0.94	0.223509340368
0.96	0.207554807476
0.98	0.192170192876
1.0	0.177391102102
1.02	0.163248110813
1.04	0.149766409838
1.06	0.136965566775
1.08	0.124859405539
1.1	0.113456001561
1.12	0.102757786971
1.14	0.092761757193
1.16	0.0834597679651
1.18	0.0748389099619
1.2	0.0668819469173
1.22	0.0595678024667
1.24	0.0528720807741
1.26	0.0467676063599
1.28	0.0412249693311
1.3	0.0362130633601
1.32	0.0316996051867
1.34	0.0276516260441
1.36	0.0240359271573
1.38	0.0208194932552
1.4	0.017969859806
1.42	0.0154554313765
1.44	0.0132457500733
1.46	0.0113117144213
1.48	0.00962575023911
1.5	0.00816193606917
1.52	0.00689608651245
1.54	0.00580579739782
1.56	0.00487045710499
1.58	0.0040712285661
1.6	0.00339100651951
1.62	0.00281435450026
1.64	0.00232742585131
1.66	0.0019178727506
1.68	0.00157474689633
1.7	0.00128839509706
1.72	0.00105035259487
1.74	0.000853236525383
1.76	0.000690641502538
1.78	0.000557038919675
1.8	0.000447681190534
1.82	0.000358511820388
1.84	0.000286081902168
1.86	0.000227473377055
1.88	0.000180229183524
1.9	0.000142290241953
1.92	0.00011193908131
1.94	8.77498069135e-05
1.96	6.85440303733e-05
1.98	5.3352330662e-05
2.0	4.13807850111e-05
2.02	3.19820961892e-05
2.04	2.46308451822e-05
2.06	1.89024120789e-05
2.08	1.4455130194e-05
2.1	1.10152666007e-05
2.12	8.36445415605e-06
2.14	6.32923401479e-06
2.16	4.77240211298e-06
2.18	3.58588705681e-06
2.2	2.68491943966e-06
2.22	2.00328325119e-06
2.24	1.48946834886e-06
2.26	1.10356872043e-06
2.28	8.14794393313e-07
2.3	5.99485362475e-07
2.32	4.39533909725e-07
2.34	3.21137322331e-07
2.36	2.33816472436e-07
2.38	1.69647192805e-07
2.4	1.2266108958e-07
2.42	8.83805767184e-08
2.44	6.34596996295e-08
2.46	4.54079238783e-08
2.48	3.23786700046e-08
2.5	2.30081316676e-08
2.52	1.62929581426e-08
2.54	1.14978332997e-08
2.56	8.08594492369e-09
2.58	5.66689896644e-09
2.6	3.95786779162e-09
2.62	2.75473234516e-09
2.64	1.91073748444e-09
2.66	1.32077029722e-09
2.68	9.09828151786e-10
2.7	6.24594843593e-10
2.72	4.27312397003e-10
2.74	2.91341115807e-10
2.76	1.97955857227e-10
2.78	1.34043671156e-10
2.8	9.04558643546e-11
2.82	6.08332001975e-11
2.84	4.0771733132e-11
2.86	2.7232862649e-11
2.88	1.81277565241e-11
2.9	1.20257585492e-11
2.92	7.95059370309e-12
