# mass number (A) = 16
# number of protons (Z) = 8
#relative orbital quantum number l = 1
# k (1/fm)	total two_body (fm^3)
4.3	1.17949948904e-22
4.32	7.11788615565e-23
4.34	4.28500354153e-23
4.36	2.57334695224e-23
4.38	1.541674384e-23
4.4	9.21370414347e-24
4.42	5.49317331986e-24
4.44	3.26708107148e-24
4.46	1.93840368438e-24
4.48	1.14729838268e-24
4.5	6.77417650304e-25
4.52	3.99010879711e-25
4.54	2.34455917841e-25
4.56	1.37431415726e-25
4.58	8.03635896564e-26
4.6	4.68793137102e-26
4.62	2.72804730537e-26
4.64	1.5836944849e-26
4.66	9.17148981188e-27
4.68	5.29855524505e-27
4.7	3.05368516051e-27
4.72	1.75565985895e-27
4.74	1.00694545236e-27
4.76	5.76130766436e-28
4.78	3.28840925145e-28
4.8	1.87240777636e-28
4.82	1.06356711865e-28
4.84	6.02669714962e-29
4.86	3.40677884116e-29
4.88	1.92113873217e-29
4.9	1.0807464884e-29
4.92	6.06511947874e-30
4.94	3.39551312213e-30
4.96	1.89636570355e-30
4.98	1.05654864799e-30
5.0	5.87229319727e-31
