# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 3
# k (1/fm)	total two_body (fm^3)
0.0	1.10846894988
0.02	1.10769451862
0.04	1.10537361677
0.06	1.1015134089
0.08	1.09612579899
0.1	1.08922737651
0.12	1.08083934375
0.14	1.07098742711
0.16	1.05970177536
0.18	1.04701684823
0.2	1.03297129851
0.22	1.01760785076
0.24	1.00097317909
0.26	0.983117785804
0.28	0.964095881852
0.3	0.94396526898
0.32	0.922787222308
0.34	0.900626371055
0.36	0.877550574035
0.38	0.853630785577
0.4	0.828940906863
0.42	0.803557617088
0.44	0.77756017873
0.46	0.751030211251
0.48	0.724051428077
0.5	0.696709332445
0.52	0.669090868856
0.54	0.641284028248
0.56	0.613377406665
0.58	0.585459718955
0.6	0.557619270969
0.62	0.52994339561
0.64	0.502517859905
0.66	0.475426251955
0.68	0.448749358038
0.7	0.422564541263
0.72	0.396945133926
0.74	0.371959856087
0.76	0.347672272806
0.78	0.324140301988
0.8	0.301415783851
0.82	0.279544121775
0.84	0.258564002618
0.86	0.238507202718
0.88	0.21939848369
0.9	0.201255579907
0.92	0.184089277301
0.94	0.167903580919
0.96	0.152695966552
0.98	0.138457709888
1.0	0.125174284949
1.02	0.11282582225
1.04	0.101387616064
1.06	0.0908306694956
1.08	0.081122265759
1.1	0.0722265540346
1.12	0.0641051386356
1.14	0.0567176608284
1.16	0.0500223635266
1.18	0.0439766301501
1.2	0.0385374901765
1.22	0.0336620852362
1.24	0.0293080909921
1.26	0.0254340914305
1.28	0.0219999035378
1.3	0.0189668516119
1.32	0.0162979916212
1.34	0.0139582870555
1.36	0.0119147386005
1.38	0.0101364706894
1.4	0.00859477855221
1.42	0.00726313978582
1.44	0.00611719472109
1.46	0.00513469997745
1.48	0.00429545958174
1.5	0.00358123790967
1.52	0.00297565849788
1.54	0.00246409249482
1.56	0.00203354018517
1.58	0.0016725086543
1.6	0.00137088827145
1.62	0.00111983027659
1.64	0.000911627369264
1.66	0.000739598827226
1.68	0.000597981335882
1.7	0.000481826393207
1.72	0.000386904871275
1.74	0.000309619067915
1.76	0.000246922370321
1.78	0.000196246476189
1.8	0.000155435975491
1.82	0.000122689984825
1.84	9.65104436349e-05
1.86	7.5656624118e-05
1.88	5.91053709977e-05
1.9	4.60165701817e-05
1.92	3.57033433452e-05
1.94	2.76064756433e-05
1.96	2.12726032639e-05
1.98	1.63357138884e-05
2.0	1.25015441801e-05
2.02	9.53449230996e-06
2.04	7.24669875281e-06
2.06	5.48898390536e-06
2.08	4.14336554854e-06
2.1	3.11691208147e-06
2.12	2.33671829775e-06
2.14	1.74581893016e-06
2.16	1.29988108252e-06
2.18	9.6453993636e-07
2.2	7.13262798392e-07
2.22	5.25644741834e-07
2.24	3.86054937553e-07
2.26	2.82566449801e-07
2.28	2.06113981669e-07
2.3	1.4983400108e-07
2.32	1.08550060953e-07
2.34	7.83731413265e-08
2.36	5.63926693471e-08
2.38	4.04386829534e-08
2.4	2.88995479919e-08
2.42	2.05828518159e-08
2.44	1.4609698484e-08
2.46	1.03347251484e-08
2.48	7.2858353089e-09
2.5	5.1189782275e-09
2.52	3.58435901786e-09
2.54	2.50129427951e-09
2.56	1.73957806048e-09
2.58	1.2057289227e-09
2.6	8.32880782703e-10
2.62	5.73382178865e-10
2.64	3.93400135998e-10
2.66	2.69001415718e-10
2.68	1.83318015722e-10
2.7	1.24505067267e-10
2.72	8.42754300746e-11
2.74	5.68522646316e-11
2.76	3.82232991192e-11
2.78	2.56119675148e-11
2.8	1.71038094511e-11
2.82	1.13835743341e-11
2.84	7.55094123201e-12
2.86	4.9918430909e-12
2.88	3.28896232454e-12
2.9	2.15971154049e-12
2.92	1.41342318779e-12
2.94	9.21911043572e-13
2.96	5.99303606127e-13
2.98	3.88281369165e-13
3.0	2.50719848347e-13
3.02	1.6135190321e-13
3.04	1.03491190839e-13
3.06	6.6157226513e-14
3.08	4.21498955502e-14
3.1	2.67646586606e-14
3.12	1.69384470242e-14
3.14	1.06839739785e-14
3.16	6.7164544352e-15
3.18	4.20819646807e-15
3.2	2.62785430708e-15
3.22	1.63552261094e-15
3.24	1.01452431618e-15
3.26	6.27219638447e-16
3.28	3.86481533663e-16
3.3	2.37350630116e-16
3.32	1.45279786616e-16
3.34	8.86285770895e-17
3.36	5.38885812595e-17
3.38	3.26568819879e-17
3.4	1.97246032296e-17
3.42	1.18740266605e-17
3.44	7.12433831703e-18
3.46	4.26038063653e-18
3.48	2.53927768785e-18
3.5	1.50844850003e-18
3.52	8.93120048273e-19
3.54	5.27046346004e-19
3.56	3.09990186182e-19
3.58	1.81722121962e-19
3.6	1.06176623663e-19
3.62	6.18317893863e-20
3.64	3.58886433174e-20
3.66	2.0761805298e-20
3.68	1.19711687316e-20
3.7	6.87973752327e-21
3.72	3.94068366389e-21
3.74	2.24975988004e-21
3.76	1.28016559023e-21
3.78	7.26042446235e-22
3.8	4.10415959498e-22
3.82	2.31234866343e-22
3.84	1.29852323218e-22
3.86	7.2679834183e-23
3.88	4.05458488714e-23
3.9	2.25448626979e-23
3.92	1.24944739957e-23
3.94	6.90173052028e-24
3.96	3.79986444876e-24
3.98	2.08520491284e-24
4.0	1.14051326708e-24
4.02	6.2176080987e-25
4.04	3.37845530407e-25
4.06	1.82972265592e-25
4.08	9.8769994259e-26
4.1	5.31419984324e-26
4.12	2.84986467543e-26
4.14	1.52329670798e-26
4.16	8.11557098933e-27
4.18	4.3095147278e-27
4.2	2.28093422984e-27
4.22	1.20329649473e-27
4.24	6.32715424788e-28
4.26	3.31604531325e-28
4.28	1.73224426752e-28
4.3	9.01934138235e-29
4.32	4.68077649506e-29
4.34	2.42124499582e-29
4.36	1.24835378839e-29
4.38	6.41527245368e-30
4.4	3.28602873432e-30
4.42	1.67767096783e-30
4.44	8.53732373698e-31
4.46	4.33028603516e-31
4.48	2.18923121703e-31
4.5	1.10318216219e-31
4.52	5.54094340222e-32
4.54	2.77396777756e-32
4.56	1.38420575805e-32
4.58	6.88464824817e-33
4.6	3.41306882523e-33
4.62	1.68651744629e-33
4.64	8.30652633299e-34
4.66	4.07784938085e-34
4.68	1.99538337246e-34
4.7	9.73207069787e-35
4.72	4.73116615668e-35
4.74	2.29253240538e-35
4.76	1.10725435785e-35
4.78	5.33045446417e-36
4.8	2.55779827924e-36
4.82	1.22335878207e-36
4.84	5.83212979171e-37
4.86	2.77131939348e-37
4.88	1.31259976804e-37
4.9	6.19676008453e-38
4.92	2.91597590028e-38
4.94	1.36769839464e-38
4.96	6.39416986825e-39
4.98	2.97965300939e-39
5.0	1.38399705485e-39
