# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 1
# k (1/fm)	total two_body (fm^3)
0.0	1.40745570483
0.02	1.4071193678
0.04	1.40610594193
0.06	1.4044023581
0.08	1.40198741168
0.1	1.39883260487
0.12	1.39490327937
0.14	1.39015999558
0.16	1.38456010441
0.18	1.37805945081
0.2	1.37061414307
0.22	1.36218231975
0.24	1.35272584683
0.26	1.34221188084
0.28	1.33061424006
0.3	1.31791453404
0.32	1.30410301256
0.34	1.28917910699
0.36	1.27315165068
0.38	1.25603877838
0.4	1.23786751868
0.42	1.21867310626
0.44	1.19849805234
0.46	1.17739102166
0.48	1.15540557147
0.5	1.1325988131
0.52	1.10903005818
0.54	1.08475951107
0.56	1.05984706451
0.58	1.03435124934
0.6	1.00832838008
0.62	0.981831927327
0.64	0.954912136093
0.66	0.927615896323
0.68	0.899986859197
0.7	0.872065780732
0.72	0.843891063259
0.74	0.815499456207
0.76	0.78692687059
0.78	0.758209257001
0.8	0.729383494945
0.82	0.700488241948
0.84	0.671564694057
0.86	0.642657214729
0.88	0.613813796445
0.9	0.585086328205
0.92	0.556530651869
0.94	0.528206400584
0.96	0.500176622768
0.98	0.472507204842
1.0	0.445266114567
1.02	0.418522494242
1.04	0.392345638727
1.06	0.366803897179
1.08	0.341963539416
1.1	0.31788762798
1.12	0.29463493533
1.14	0.272258942421
1.16	0.250806950368
1.18	0.230319331324
1.2	0.210828938421
1.22	0.1923606879
1.24	0.174931319853
1.26	0.158549337417
1.28	0.143215118262
1.3	0.128921186842
1.32	0.11565263139
1.34	0.103387646159
1.36	0.0920981768609
1.38	0.0817506458131
1.4	0.0723067328077
1.42	0.0637241880982
1.44	0.055957655103
1.46	0.0489594822611
1.48	0.0426805058211
1.5	0.0370707880568
1.52	0.0320802983232
1.54	0.0276595273646
1.56	0.0237600282434
1.58	0.0203348800621
1.6	0.0173390732251
1.62	0.0147298172681
1.64	0.0124667742206
1.66	0.0105122220572
1.68	0.00883115400652
1.7	0.00739132035937
1.72	0.0061632199506
1.74	0.00512004872925
1.76	0.00423761280945
1.78	0.00349421315579
1.8	0.00287050864378
1.82	0.00234936369207
1.84	0.00191568602848
1.86	0.00155625946348
1.88	0.00125957583487
1.9	0.0010156695831
1.92	0.000815957740309
1.94	0.000653087484289
1.96	0.000520792833708
1.98	0.000413761550112
2.0	0.000327512870101
2.02	0.000258286317671
2.04	0.000202941540382
2.06	0.000158868869793
2.08	0.000123910121066
2.1	9.62890126353e-05
2.12	7.45504975826e-05
2.14	5.75082469934e-05
2.16	4.41995055416e-05
2.18	3.38465444676e-05
2.2	2.5823961361e-05
2.22	1.96311145942e-05
2.24	1.48690285086e-05
2.26	1.12211598013e-05
2.28	8.4374729702e-06
2.3	6.32133071167e-06
2.32	4.71876197629e-06
2.34	3.50972460014e-06
2.36	2.60103009579e-06
2.38	1.92064471471e-06
2.4	1.41312297033e-06
2.42	1.03596735233e-06
2.44	7.56741050969e-07
2.46	5.50789351156e-07
2.48	3.99450238217e-07
2.5	2.88656019545e-07
2.52	2.07845773936e-07
2.54	1.49123562279e-07
2.56	1.06609930527e-07
2.58	7.59446495508e-08
2.6	5.39071820353e-08
2.62	3.81283296228e-08
2.64	2.6872148426e-08
2.66	1.88717511211e-08
2.68	1.32062323481e-08
2.7	9.20882655232e-09
2.72	6.39867368256e-09
2.74	4.43034562751e-09
2.76	3.05667227128e-09
2.78	2.10148065872e-09
2.8	1.43968930274e-09
2.82	9.82834989342e-10
2.84	6.68593981958e-10
2.86	4.53227123866e-10
2.88	3.06155758397e-10
2.9	2.06083678516e-10
2.92	1.38235913345e-10
2.94	9.24008097638e-11
2.96	6.15474028378e-11
2.98	4.08530223662e-11
3.0	2.70221924996e-11
3.02	1.78114925579e-11
3.04	1.1699431864e-11
3.06	7.65799947209e-12
3.08	4.99520536403e-12
3.1	3.24698406826e-12
3.12	2.1032799573e-12
3.14	1.35770503755e-12
3.16	8.73386518864e-13
3.18	5.5988846419e-13
3.2	3.57677640128e-13
3.22	2.27708131796e-13
3.24	1.44465115776e-13
3.26	9.13369173025e-14
3.28	5.75479440997e-14
3.3	3.61338767249e-14
3.32	2.26100618248e-14
3.34	1.40991371748e-14
3.36	8.76169338969e-15
3.38	5.42612027294e-15
3.4	3.34886573641e-15
3.42	2.05974806614e-15
3.44	1.26252386901e-15
3.46	7.71214670263e-16
3.48	4.69485527837e-16
3.5	2.8482717177e-16
3.52	1.7220824147e-16
3.54	1.0376258085e-16
3.56	6.23078717972e-17
3.58	3.72873377534e-17
3.6	2.22380712654e-17
3.62	1.32175543225e-17
3.64	7.8293243823e-18
3.66	4.62186872884e-18
3.68	2.71914264023e-18
3.7	1.59429379365e-18
3.72	9.31595983263e-19
3.74	5.42513613261e-19
3.76	3.14860614093e-19
3.78	1.82117455332e-19
3.8	1.04981121608e-19
3.82	6.03112173961e-20
3.84	3.45313115938e-20
3.86	1.97041170247e-20
3.88	1.12054842025e-20
3.9	6.35089356477e-21
3.92	3.58732232469e-21
3.94	2.01947330841e-21
3.96	1.13302311175e-21
3.98	6.33538669234e-22
4.0	3.53054669162e-22
4.02	1.96085743158e-22
4.04	1.08539058915e-22
4.06	5.98773810827e-23
4.08	3.29213005197e-23
4.1	1.80397008429e-23
4.12	9.85191266591e-24
4.14	5.36230303666e-24
4.16	2.90885737199e-24
4.18	1.57265863167e-24
4.2	8.47399376678e-25
4.22	4.55076208656e-25
4.24	2.43569609819e-25
4.26	1.29928882947e-25
4.28	6.90768608797e-26
4.3	3.66019655936e-26
4.32	1.93295518337e-26
4.34	1.01738504621e-26
4.36	5.3369818338e-27
4.38	2.79031685259e-27
4.4	1.45398306901e-27
4.42	7.55116232708e-28
4.44	3.90856632898e-28
4.46	2.01637347701e-28
4.48	1.03675193826e-28
4.5	5.31287624277e-29
4.52	2.71353904348e-29
4.54	1.38132077193e-29
4.56	7.00818662788e-30
4.58	3.54380626549e-30
4.6	1.78602702104e-30
4.62	8.97140280212e-31
4.64	4.49145959011e-31
4.66	2.24114508368e-31
4.68	1.11457244692e-31
4.7	5.52462752982e-32
4.72	2.72932078531e-32
4.74	1.34388945006e-32
4.76	6.59523671191e-33
4.78	3.22593494156e-33
4.8	1.57267753648e-33
4.82	7.64157899791e-34
4.84	3.70072107339e-34
4.86	1.78628147476e-34
4.88	8.593581462e-35
4.9	4.12059307051e-35
4.92	1.96927760207e-35
4.94	9.38029058341e-36
4.96	4.45336435772e-36
4.98	2.10728461162e-36
5.0	9.93851808062e-37
