# mass number (A) = 40
# number of protons (Z) = 20
#relative orbital quantum number l = 2
# k (1/fm)	total two_body (fm^3)
4.26	3.17772110558e-27
4.28	1.70119579328e-27
4.3	9.07919821788e-28
4.32	4.83054017679e-28
4.34	2.56211857806e-28
4.36	1.35474762209e-28
4.38	7.1412383513e-29
4.4	3.75270935473e-29
4.42	1.96595198836e-29
4.44	1.02673357513e-29
4.46	5.34564111207e-30
4.48	2.77459312092e-30
4.5	1.43567644724e-30
4.52	7.4057986007e-31
4.54	3.8084262848e-31
4.56	1.95244058045e-31
4.58	9.97858565011e-32
4.6	5.08416127517e-32
4.62	2.58243311779e-32
4.64	1.3076711685e-32
4.66	6.60127734526e-33
4.68	3.32213774588e-33
4.7	1.66673967618e-33
4.72	8.33640197221e-34
4.74	4.15671748212e-34
4.76	2.06625350092e-34
4.78	1.02394864492e-34
4.8	5.05864810105e-35
4.82	2.49145313446e-35
4.84	1.22330054894e-35
4.86	5.98792080053e-36
4.88	2.92200922939e-36
4.9	1.42151028385e-36
4.92	6.89416288824e-37
4.94	3.33331540021e-37
4.96	1.60670013942e-37
4.98	7.72070618098e-38
5.0	3.69864973522e-38
