# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 5
# k (1/fm)	total two_body (fm^3)
4.66	1.78057433317e-37
4.68	8.56875552426e-38
4.7	4.11043937169e-38
4.72	1.96549375997e-38
4.74	9.36845760248e-39
4.76	4.45120505169e-39
4.78	2.10814394135e-39
4.8	9.95259079406e-40
4.82	4.68365974839e-40
4.84	2.19709027518e-40
4.86	1.02736298269e-40
4.88	4.7886538437e-41
4.9	2.2249310978e-41
4.92	1.03046524704e-41
4.94	4.75733642841e-42
4.96	2.18931464321e-42
4.98	1.00430672254e-42
5.0	4.59238719407e-43
