505
        1100   4.960784e-01
        1880   1.232517e-01
        2660   5.750546e-02
        3440   3.857584e-02
        4220   3.636965e-02
        5000   6.299408e-02
       10980   5.616658e-17
       10990   5.229125e-01
       11000   1.301300e-16
       11760   -2.818857e-18
       11770   2.282177e-01
       11780   1.366242e-17
       12540   1.622227e-17
       12550   1.408590e-01
       12560   -1.460930e-18
       13320   0.000000e+00
       13330   1.178511e-01
       13340   1.347013e-17
       14100   5.059804e-17
       14110   1.543033e-01
       14120   1.198138e-17
       20860   7.704169e-03
       20870   1.315459e-17
       20880   4.409586e-01
       20890   -1.473761e-16
       20900   -3.697550e-01
       21640   1.226021e-02
       21650   2.031584e-17
       21660   2.762585e-01
       21670   -2.397352e-17
       21680   -1.048588e-01
       22420   2.608203e-02
       22430   -3.777510e-17
       22440   2.153652e-01
       22450   -6.315246e-18
       22460   -5.948217e-02
       23200   1.626500e-01
       23210   -0.000000e+00
       23220   2.289239e-01
       23230   2.660795e-17
       23240   -5.541365e-02
       24020   -1.122953e-01
       30740   4.010706e-17
       30750   2.203691e-02
       30760   -3.920405e-18
       30770   3.396831e-01
       30780   2.902531e-17
       30790   -3.952847e-01
       30800   1.530047e-16
       31520   -3.410057e-17
       31530   4.695301e-02
       31540   3.364151e-17
       31550   2.756327e-01
       31560   -8.908353e-18
       31570   -2.021519e-01
       31580   -3.572828e-17
       32300   5.314460e-17
       32310   1.690309e-01
       32320   7.827845e-18
       32330   2.533723e-01
       32340   -2.514848e-18
       32350   -1.614131e-01
       32360   -3.360528e-18
       33120   -1.236065e-17
       33130   -2.382143e-01
       33140   -2.722737e-17
       40620   5.861500e-03
       40630   2.704791e-16
       40640   4.540298e-02
       40650   2.625313e-16
       40660   2.329439e-01
       40670   -5.841957e-17
       40680   -3.822354e-01
       40690   -2.973721e-16
       40700   3.423266e-01
       41400   1.010153e-01
       41410   8.198694e-17
       41420   1.355588e-01
       41430   -1.264799e-18
       41440   2.091302e-01
       41450   1.509562e-17
       41460   -2.900110e-01
       41470   -2.410634e-17
       41480   1.161650e-01
       42220   -3.929516e-02
       42230   5.691194e-17
       42240   -3.244691e-01
       42250   6.448300e-18
       42260   8.961579e-02
       43040   1.743550e-01
       50500   -8.016854e-17
       50510   4.761905e-02
       50520   -4.007642e-17
       50530   7.407407e-02
       50540   9.353375e-17
       50550   1.137566e-01
       50560   -2.271580e-16
       50570   -3.333333e-01
       50580   -2.318140e-16
       50590   3.750000e-01
       50600   -4.578925e-17
       51320   5.297071e-17
       51330   -5.643050e-02
       51340   -1.467618e-17
       51350   -3.312693e-01
       51360   -3.720917e-18
       51370   2.429563e-01
       51380   4.209708e-17
       52140   3.829085e-17
       52150   3.324819e-01
       52160   -3.448361e-18
       61240   1.794710e-02
       61250   2.973934e-17
       61260   4.044010e-01
       61270   -3.509365e-17
       61280   -1.534976e-01
       62060   -2.371011e-01
       71160   5.197716e-18
       71170   -4.208127e-01
       71180   1.300934e-18
       81080   3.101765e-01
      101660   -1.935922e-01
      102440   -1.494036e-01
      103220   -1.514189e-01
      104000   -2.697245e-01
      111540   -3.973629e-17
      111550   -3.450328e-01
      111560   3.578533e-18
      112320   -0.000000e+00
      112330   -3.291403e-01
      112340   -3.762001e-17
      113100   -1.500981e-16
      113110   -4.577377e-01
      113120   -3.554250e-17
      121420   -5.026654e-02
      121430   7.280200e-17
      121440   -4.150623e-01
      121450   1.217105e-17
      121460   1.146369e-01
      122200   -3.531523e-01
      122210   0.000000e+00
      122220   -4.970488e-01
      122230   -5.777226e-17
      122240   1.203164e-01
      123020   2.546618e-01
      131300   -8.309009e-17
      131310   -2.642750e-01
      131320   -1.223862e-17
      131330   -3.961405e-01
      131340   3.931894e-18
      131350   2.523649e-01
      131360   5.254091e-18
      132120   2.140927e-17
      132130   4.125992e-01
      132140   4.715918e-17
      142040   -2.409060e-01
      202220   2.750661e-01
      203000   5.117663e-01
      212100   2.084457e-16
      212110   6.356742e-01
      212120   4.935894e-17
