1320
        3330   2.363459e-01
       12430   -1.458758e-01
       13230   2.145646e-01
       21530   -1.537666e-01
       22330   -2.074425e-01
       23130   -5.786376e-03
       30630   2.781743e-01
       31430   -6.681531e-02
       32230   -2.018515e-01
       33030   -1.446594e-01
       40530   2.701096e-01
       41330   4.432026e-02
       42130   -9.691237e-02
       51230   1.773104e-01
      102330   -2.185018e-02
      111430   -1.279416e-01
      112230   9.688220e-02
      121330   -5.914962e-02
      122130   1.401587e-01
      132030   3.830162e-02
