520
        2550   1.593444e-01
       11650   -2.353672e-01
       12450   1.941680e-01
       20750   1.727123e-01
       21550   -2.646189e-01
       22350   6.890574e-02
       30650   2.075744e-01
       31450   -2.273863e-01
       32250   -9.547033e-02
       40550   2.409060e-01
       41350   -1.077365e-01
       42150   -1.250744e-01
       51250   3.278316e-02
       52050   -1.473139e-02
       61150   1.358893e-01
      101550   -1.679637e-01
      111450   -4.865618e-03
      121350   1.993085e-01
