406
        1100   4.528555e-01
        1880   1.130668e-01
        2660   5.330018e-02
        3440   3.678062e-02
        4220   4.029115e-02
       10980   2.585438e-02
       10990   4.677072e-01
       11000   -2.864110e-01
       11760   2.234951e-02
       11770   2.027109e-01
       11780   -8.452249e-02
       12540   2.686077e-02
       12550   1.230915e-01
       12560   -4.976635e-02
       13320   5.884899e-02
       13330   9.731237e-02
       13340   -4.748357e-02
       14120   -9.187795e-02
       20860   1.122122e-02
       20870   4.934638e-02
       20880   3.708099e-01
       20890   -3.307189e-01
       20900   -2.025231e-01
       21640   2.104137e-02
       21650   5.611031e-02
       21660   2.194767e-01
       21670   -1.762018e-01
       21680   -4.809690e-02
       22420   6.741999e-02
       22430   8.058230e-02
       22440   1.437399e-01
       22450   -1.437399e-01
       22460   -1.837744e-02
       23220   -3.048151e-17
       23230   -1.875451e-01
       23240   -3.416442e-17
       24020   1.244033e-01
       30740   8.404548e-03
       30750   3.026138e-02
       30760   5.959181e-02
       30770   2.458446e-01
       30780   -3.398301e-01
       30790   -1.767767e-01
       30800   3.307189e-01
       31520   4.973647e-02
       31530   6.978632e-02
       31540   7.180222e-02
       31550   1.548419e-01
       31560   -2.660124e-01
       31570   -5.985278e-02
       31580   1.095967e-01
       32320   -3.354909e-02
       32330   3.209186e-17
       32340   -2.770225e-01
       32350   -1.099255e-17
       32360   7.651140e-02
       33120   -1.189523e-01
       33130   1.966989e-01
       33140   9.597926e-02
       40620   2.380952e-02
       40630   3.030303e-02
       40640   4.761905e-02
       40650   3.679654e-02
       40660   1.130952e-01
       40670   -3.149351e-01
       40680   -1.071429e-01
       40690   3.750000e-01
       40700   6.250000e-02
       41420   6.328365e-17
       41430   -5.235232e-02
       41440   -3.823214e-17
       41450   -3.073288e-01
       41460   -7.679842e-19
       41470   2.253981e-01
       41480   5.448066e-17
       42220   1.015749e-01
       42230   -1.214052e-01
       42240   2.165584e-01
       42250   2.165584e-01
       42260   -2.768744e-02
       43040   -1.662410e-01
       50520   -5.861500e-03
       50530   -2.792181e-16
       50540   -4.540298e-02
       50550   -2.920102e-16
       50560   -2.329439e-01
       50570   1.788606e-17
       50580   3.822354e-01
       50590   3.453788e-16
       50600   -3.423266e-01
       51320   -5.977580e-02
       51330   8.387271e-02
       51340   -8.629553e-02
       51350   1.860968e-01
       51360   3.197071e-01
       51370   -7.193409e-02
       51380   -1.317188e-01
       52140   6.340181e-02
       52150   -2.905436e-01
       52160   -1.174679e-01
       61240   -3.080141e-02
       61250   8.213708e-02
       61260   -3.212810e-01
       61270   -2.579330e-01
       61280   7.040665e-02
       62060   2.197623e-01
       71160   -4.121046e-02
       71170   3.737805e-01
       71180   1.558518e-01
       81080   -2.845451e-01
      101660   -1.794351e-01
      102440   -1.424507e-01
      103220   -1.677454e-01
      111540   -6.579517e-02
      111550   -3.015113e-01
      111560   1.219022e-01
      112320   -1.643563e-01
      112330   -2.717787e-01
      112340   1.326144e-01
      113120   2.725541e-01
      121420   -1.299350e-01
      121430   -1.553021e-01
      121440   -2.770225e-01
      121450   2.770225e-01
      121460   3.541790e-02
      122220   6.618268e-17
      122230   4.072055e-01
      122240   7.417917e-17
      123020   -2.821203e-01
      131320   5.245305e-02
      131330   -5.017472e-17
      131340   4.331168e-01
      131350   1.718655e-17
      131360   -1.196234e-01
      132120   2.060315e-01
      132130   -3.406926e-01
      132140   -1.662410e-01
      142040   2.296949e-01
      202220   3.047247e-01
      212120   -3.785040e-01
