311
        1440   3.708099e-01
        2220   2.598076e-01
       10540   -3.908680e-01
       11320   -3.354102e-01
       11330   3.354102e-01
       11340   1.863390e-01
       12120   2.738613e-01
       20420   2.028370e-01
       20430   -4.008919e-01
       20440   -2.558832e-01
       21220   -2.405351e-01
       21230   2.988072e-01
       21240   -2.070197e-01
       22020   5.916080e-02
       30320   0.000000e+00
       30330   -5.196152e-01
       30340   0.000000e+00
       31120   -2.500000e-01
       31130   5.000000e-02
       31140   -2.500000e-01
       41040   6.454972e-02
      101220   -2.828427e-01
      111120   3.007173e-17
