# Mass = 0.0473265 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 56.2183 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.772 MeV fm^2
# Rc = 4.82059 fm
# Zc = 25
# n = 1 
# l = 0 
# two_j = 1 
# two_t = 1 
# Energy = -14.6966 MeV
# r          u            Phi          u/r          
0.01         0.00642277   0.0346945    0.642277     
0.012398     0.00796292   0.0346932    0.642275     
0.014796     0.00950301   0.0346915    0.642269     
0.017194     0.011043     0.0346896    0.64226      
0.019592     0.0125829    0.0346874    0.642249     
0.02199      0.0141227    0.034685     0.642235     
0.024388     0.0156624    0.0346822    0.642219     
0.026786     0.017202     0.0346791    0.642202     
0.029184     0.0187414    0.0346758    0.642182     
0.031582     0.0202807    0.0346722    0.64216      
0.03398      0.0218198    0.0346683    0.642137     
0.036378     0.0233587    0.0346641    0.642112     
0.038776     0.0248975    0.0346596    0.642084     
0.041174     0.026436     0.0346548    0.642055     
0.043572     0.0279743    0.0346498    0.642025     
0.04597      0.0295124    0.0346444    0.641992     
0.048368     0.0310502    0.0346388    0.641958     
0.050766     0.0325878    0.0346329    0.641922     
0.053164     0.0341251    0.0346267    0.641884     
0.055562     0.0356621    0.0346202    0.641844     
0.05796      0.0371989    0.0346135    0.641802     
0.060358     0.0387353    0.0346064    0.641759     
0.062756     0.0402714    0.0345991    0.641714     
0.065154     0.0418072    0.0345914    0.641667     
0.067552     0.0433426    0.0345835    0.641618     
0.06995      0.0448777    0.0345753    0.641568     
0.072348     0.0464124    0.0345669    0.641516     
0.074746     0.0479467    0.0345581    0.641462     
0.077144     0.0494806    0.0345491    0.641406     
0.079542     0.0510141    0.0345397    0.641349     
0.08194      0.0525472    0.0345301    0.641289     
0.084338     0.0540799    0.0345202    0.641228     
0.086736     0.0556121    0.03451      0.641165     
0.089134     0.0571439    0.0344996    0.641101     
0.091532     0.0586752    0.0344888    0.641035     
0.09393      0.060206     0.0344778    0.640967     
0.096328     0.0617363    0.0344664    0.640897     
0.098726     0.0632661    0.0344548    0.640825     
0.101124     0.0647954    0.0344429    0.640752     
0.103522     0.0663241    0.0344308    0.640677     
0.10592      0.0678523    0.0344183    0.6406       
0.108318     0.06938      0.0344056    0.640521     
0.110716     0.070907     0.0343925    0.640441     
0.113114     0.0724335    0.0343792    0.640358     
0.115512     0.0739594    0.0343656    0.640274     
0.11791      0.0754847    0.0343518    0.640189     
0.120308     0.0770093    0.0343376    0.640101     
0.122706     0.0785333    0.0343232    0.640012     
0.125104     0.0800567    0.0343084    0.639921     
0.127502     0.0815794    0.0342934    0.639828     
0.1299       0.0831014    0.0342781    0.639734     
0.132298     0.0846228    0.0342626    0.639638     
0.134696     0.0861435    0.0342467    0.63954      
0.137094     0.0876634    0.0342306    0.63944      
