# Mass = 0.0473265 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 56.2183 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.772 MeV fm^2
# l = 3 
# two_j = 7 
# two_t = 1 
# Energy = -9.16405 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	2.53553e+06
0.012398 	1.64953e+06
0.014796 	1.15816e+06
0.017194 	857627
0.019592 	660522
0.02199 	524308
0.024388 	426261
0.026786 	353348
0.029184 	297658
0.031582 	254166
0.03398 	219552
0.036378 	191555
0.038776 	168589
0.041174 	149518
0.043572 	133509
0.04597 	119939
0.048368 	108336
0.050766 	98338.9
0.053164 	89663.6
0.055562 	82087.2
0.05796 	75431.5
0.060358 	69553.3
0.062756 	64336
0.065154 	59684
0.067552 	55518.6
0.06995 	51774.3
0.072348 	48396
0.074746 	45337.7
0.077144 	42560.1
0.079542 	40029.9
0.08194 	37718.6
0.084338 	35601.6
0.086736 	33657.7
0.089134 	31868.7
0.091532 	30218.4
0.09393 	28692.8
0.096328 	27279.8
0.098726 	25968.5
0.101124 	24749.4
0.103522 	23614
0.10592 	22554.8
0.108318 	21565.2
0.110716 	20639.2
0.113114 	19771.5
0.115512 	18957.2
0.11791 	18192.2
0.120308 	17472.4
0.122706 	16794.4
0.125104 	16155
0.127502 	15551.3
0.1299 	14980.8
0.132298 	14441
0.134696 	13929.8
0.137094 	13445.2
0.139492 	12985.3
0.14189 	12548.6
0.144288 	12133.5
0.146686 	11738.5
0.149084 	11362.5
0.151482 	11004.2
0.15388 	10662.5
0.156278 	10336.4
0.158676 	10025
0.161074 	9727.35
0.163472 	9442.74
0.16587 	9170.38
0.168268 	8909.58
0.170666 	8659.7
0.173064 	8420.13
0.175462 	8190.32
0.17786 	7969.74
0.180258 	7757.91
0.182656 	7554.37
0.185054 	7358.68
0.187452 	7170.46
0.18985 	6989.32
0.192248 	6814.93
0.194646 	6646.93
0.197044 	6485.04
0.199442 	6328.94
0.20184 	6178.38
0.204238 	6033.09
0.206636 	5892.83
0.209034 	5757.37
0.211432 	5626.49
0.21383 	5499.99
0.216228 	5377.68
0.218626 	5259.36
0.221024 	5144.88
0.223422 	5034.07
0.22582 	4926.76
0.228218 	4822.82
0.230616 	4722.11
0.233014 	4624.49
0.235412 	4529.84
0.23781 	4438.03
0.240208 	4348.97
0.242606 	4262.53
0.245004 	4178.61
0.247402 	4097.13
0.2498 	4017.98
0.252198 	3941.07
