# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.2779 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.6942 MeV fm^2
# Rc = 4.82059 fm
# Zc = 0
# n = 0 
# l = 3 
# two_j = 7 
# two_t = -1 
# Energy = -13.4566 MeV
# r          u            Phi          u/r          
0.01         1.61885e-10  3.62956e-09  1.61885e-08  
0.012398     3.82483e-10  6.91678e-09  3.08504e-08  
0.014796     7.75854e-10  1.17565e-08  5.24367e-08  
0.017194     1.41484e-09  1.84489e-08  8.22867e-08  
0.019592     2.38512e-09  2.72941e-08  1.21739e-07  
0.02199      3.78522e-09  3.85923e-08  1.72134e-07  
0.024388     5.7265e-09   5.26437e-08  2.34808e-07  
0.026786     8.33318e-09  6.97482e-08  3.11102e-07  
0.029184     1.17423e-08  9.02059e-08  4.02353e-07  
0.031582     1.61037e-08  1.14317e-07  5.099e-07    
0.03398      2.15801e-08  1.4238e-07   6.35081e-07  
0.036378     2.8347e-08   1.74697e-07  7.79234e-07  
0.038776     3.65928e-08  2.11566e-07  9.43697e-07  
0.041174     4.65187e-08  2.53287e-07  1.12981e-06  
0.043572     5.83386e-08  3.0016e-07   1.3389e-06   
0.04597      7.22794e-08  3.52484e-07  1.57232e-06  
0.048368     8.85806e-08  4.10559e-07  1.83139e-06  
0.050766     1.07495e-07  4.74684e-07  2.11746e-06  
0.053164     1.29287e-07  5.45158e-07  2.43186e-06  
0.055562     1.54236e-07  6.2228e-07   2.77592e-06  
0.05796      1.82631e-07  7.06349e-07  3.15099e-06  
0.060358     2.14777e-07  7.97664e-07  3.55839e-06  
0.062756     2.5099e-07   8.96524e-07  3.99946e-06  
0.065154     2.916e-07    1.00323e-06  4.47554e-06  
0.067552     3.36947e-07  1.11807e-06  4.98796e-06  
0.06995      3.87387e-07  1.24136e-06  5.53806e-06  
0.072348     4.43287e-07  1.37338e-06  6.12715e-06  
0.074746     5.05028e-07  1.51444e-06  6.75659e-06  
0.077144     5.73003e-07  1.66484e-06  7.4277e-06   
0.079542     6.47616e-07  1.82486e-06  8.14181e-06  
0.08194      7.29287e-07  1.99482e-06  8.90026e-06  
0.084338     8.18447e-07  2.175e-06    9.70437e-06  
0.086736     9.1554e-07   2.36571e-06  1.05555e-05  
0.089134     1.02102e-06  2.56724e-06  1.14549e-05  
0.091532     1.13536e-06  2.77988e-06  1.2404e-05   
0.09393      1.25904e-06  3.00395e-06  1.34041e-05  
0.096328     1.39256e-06  3.23972e-06  1.44564e-05  
0.098726     1.53642e-06  3.4875e-06   1.55625e-05  
0.101124     1.69114e-06  3.74758e-06  1.67234e-05  
0.103522     1.85726e-06  4.02026e-06  1.79407e-05  
0.10592      2.03532e-06  4.30584e-06  1.92156e-05  
0.108318     2.22587e-06  4.60461e-06  2.05494e-05  
0.110716     2.4295e-06   4.91687e-06  2.19435e-05  
0.113114     2.64678e-06  5.2429e-06   2.33992e-05  
0.115512     2.8783e-06   5.58301e-06  2.49178e-05  
0.11791      3.12469e-06  5.93749e-06  2.65006e-05  
0.120308     3.38655e-06  6.30664e-06  2.8149e-05   
0.122706     3.66452e-06  6.69074e-06  2.98643e-05  
0.125104     3.95926e-06  7.0901e-06   3.16477e-05  
0.127502     4.2714e-06   7.505e-06    3.35007e-05  
0.1299       4.60164e-06  7.93574e-06  3.54245e-05  
0.132298     4.95065e-06  8.38261e-06  3.74204e-05  
0.134696     5.31913e-06  8.84591e-06  3.94899e-05  
0.137094     5.70778e-06  9.32592e-06  4.16341e-05  
0.139492     6.11734e-06  9.82294e-06  4.38544e-05  
