# Mass = 0.0473265 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 56.2183 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.772 MeV fm^2
# Rc = 4.82059 fm
# Zc = 25
# n = 0 
# l = 2 
# two_j = 5 
# two_t = 1 
# Energy = -18.8507 MeV
# r          u            Phi          u/r          
0.01         5.52321e-08  7.76821e-07  5.52321e-06  
0.012398     1.05256e-07  1.19404e-06  8.48972e-06  
0.014796     1.78904e-07  1.70059e-06  1.20914e-05  
0.017194     2.80747e-07  2.29646e-06  1.63282e-05  
0.019592     4.15353e-07  2.98165e-06  2.12001e-05  
0.02199      5.87289e-07  3.75615e-06  2.67071e-05  
0.024388     8.01125e-07  4.61995e-06  3.28491e-05  
0.026786     1.06143e-06  5.57304e-06  3.96262e-05  
0.029184     1.37276e-06  6.61541e-06  4.70382e-05  
0.031582     1.7397e-06   7.74705e-06  5.50851e-05  
0.03398      2.1668e-06   8.96795e-06  6.37669e-05  
0.036378     2.65863e-06  1.02781e-05  7.30834e-05  
0.038776     3.21976e-06  1.16775e-05  8.30348e-05  
0.041174     3.85474e-06  1.31661e-05  9.36208e-05  
0.043572     4.56815e-06  1.47439e-05  0.000104841  
0.04597      5.36454e-06  1.64108e-05  0.000116697  
0.048368     6.24848e-06  1.8167e-05   0.000129186  
0.050766     7.22453e-06  2.00123e-05  0.00014231   
0.053164     8.29724e-06  2.19467e-05  0.000156069  
0.055562     9.47117e-06  2.39703e-05  0.000170461  
0.05796      1.07509e-05  2.60829e-05  0.000185488  
0.060358     1.21409e-05  2.82846e-05  0.000201149  
0.062756     1.36459e-05  3.05753e-05  0.000217443  
0.065154     1.52703e-05  3.29551e-05  0.000234372  
0.067552     1.70187e-05  3.54239e-05  0.000251934  
0.06995      1.88956e-05  3.79816e-05  0.00027013   
0.072348     2.09057e-05  4.06283e-05  0.00028896   
0.074746     2.30534e-05  4.33639e-05  0.000308423  
0.077144     2.53432e-05  4.61883e-05  0.000328519  
0.079542     2.77799e-05  4.91017e-05  0.000349248  
0.08194      3.03678e-05  5.21039e-05  0.00037061   
0.084338     3.31116e-05  5.51948e-05  0.000392605  
0.086736     3.60157e-05  5.83746e-05  0.000415233  
0.089134     3.90847e-05  6.1643e-05   0.000438494  
0.091532     4.23232e-05  6.50002e-05  0.000462387  
0.09393      4.57357e-05  6.8446e-05   0.000486912  
0.096328     4.93267e-05  7.19805e-05  0.00051207   
0.098726     5.31007e-05  7.56036e-05  0.000537859  
0.101124     5.70623e-05  7.93152e-05  0.000564281  
0.103522     6.12161e-05  8.31153e-05  0.000591334  
0.10592      6.55664e-05  8.70039e-05  0.000619019  
0.108318     7.0118e-05   9.0981e-05   0.000647334  
0.110716     7.48752e-05  9.50464e-05  0.000676282  
0.113114     7.98426e-05  9.92002e-05  0.00070586   
0.115512     8.50248e-05  0.000103442  0.000736069  
0.11791      9.04262e-05  0.000107773  0.000766908  
0.120308     9.60513e-05  0.000112191  0.000798378  
0.122706     0.000101905  0.000116698  0.000830479  
0.125104     0.000107991  0.000121293  0.000863209  
0.127502     0.000114314  0.000125976  0.000896569  
0.1299       0.00012088   0.000130747  0.000930559  
0.132298     0.000127691  0.000135606  0.000965178  
0.134696     0.000134753  0.000140553  0.00100043   
0.137094     0.000142071  0.000145588  0.0010363    
0.139492     0.000149648  0.000150711  0.00107281   
0.14189      0.00015749   0.000155921  0.00110994   
0.144288     0.0001656    0.000161219  0.00114771   
0.146686     0.000173984  0.000166605  0.0011861    
0.149084     0.000182646  0.000172079  0.00122512   
0.151482     0.000191589  0.00017764   0.00126476   
0.15388      0.000200819  0.000183289  0.00130504   
0.156278     0.000210341  0.000189025  0.00134594   
0.158676     0.000220158  0.000194848  0.00138747   
0.161074     0.000230275  0.000200759  0.00142962   
0.163472     0.000240697  0.000206757  0.0014724    
0.16587      0.000251427  0.000212842  0.00151581   
0.168268     0.000262472  0.000219014  0.00155984   
0.170666     0.000273834  0.000225274  0.0016045    
0.173064     0.000285518  0.00023162   0.00164979   
0.175462     0.00029753   0.000238054  0.00169569   
0.17786      0.000309873  0.000244574  0.00174223   
0.180258     0.000322551  0.000251181  0.00178939   
0.182656     0.00033557   0.000257875  0.00183717   
0.185054     0.000348933  0.000264656  0.00188557   
0.187452     0.000362645  0.000271523  0.0019346    
0.18985      0.000376711  0.000278477  0.00198425   
0.192248     0.000391134  0.000285517  0.00203453   
0.194646     0.00040592   0.000292643  0.00208543   
0.197044     0.000421073  0.000299856  0.00213695   
0.199442     0.000436597  0.000307155  0.00218909   
0.20184      0.000452496  0.000314541  0.00224185   
0.204238     0.000468775  0.000322012  0.00229524   
0.206636     0.000485439  0.00032957   0.00234925   
0.209034     0.000502491  0.000337213  0.00240387   
0.211432     0.000519937  0.000344942  0.00245912   
0.21383      0.00053778   0.000352758  0.00251499   
0.216228     0.000556025  0.000360658  0.00257148   
0.218626     0.000574676  0.000368645  0.00262858   
0.221024     0.000593738  0.000376717  0.00268631   
0.223422     0.000613216  0.000384874  0.00274465   
0.22582      0.000633112  0.000393117  0.00280361   
0.228218     0.000653432  0.000401445  0.00286319   
0.230616     0.000674181  0.000409858  0.00292339   
0.233014     0.000695362  0.000418357  0.00298421   
0.235412     0.00071698   0.00042694   0.00304564   
0.23781      0.000739039  0.000435609  0.00310769   
0.240208     0.000761543  0.000444362  0.00317035   
0.242606     0.000784498  0.0004532    0.00323363   
0.245004     0.000807907  0.000462123  0.00329752   
0.247402     0.000831774  0.00047113   0.00336203   
0.2498       0.000856104  0.000480222  0.00342716   
0.252198     0.000880902  0.000489398  0.0034929    
0.254596     0.00090617   0.000498658  0.00355925   
0.256994     0.000931915  0.000508003  0.00362621   
0.259392     0.00095814   0.000517432  0.00369379   
0.26179      0.000984849  0.000526945  0.00376198   
0.264188     0.00101205   0.000536541  0.00383078   
0.266586     0.00103974   0.000546222  0.0039002    
0.268984     0.00106793   0.000555986  0.00397022   
0.271382     0.00109662   0.000565834  0.00404086   
0.27378      0.00112581   0.000575765  0.00411211   
0.276178     0.00115552   0.00058578   0.00418396   
0.278576     0.00118574   0.000595878  0.00425643   
0.280974     0.00121648   0.00060606   0.0043295    
0.283372     0.00124774   0.000616324  0.00440318   
0.28577      0.00127953   0.000626672  0.00447747   
0.288168     0.00131185   0.000637102  0.00455237   
0.290566     0.0013447    0.000647615  0.00462788   
0.292964     0.0013781    0.000658211  0.00470399   
0.295362     0.00141204   0.000668889  0.00478071   
0.29776      0.00144653   0.00067965   0.00485803   
0.300158     0.00148157   0.000690493  0.00493596   
0.302556     0.00151717   0.000701419  0.0050145    
0.304954     0.00155332   0.000712426  0.00509363   
0.307352     0.00159005   0.000723516  0.00517338   
0.30975      0.00162734   0.000734687  0.00525372   
0.312148     0.00166521   0.000745941  0.00533467   
0.314546     0.00170365   0.000757275  0.00541622   
0.316944     0.00174268   0.000768692  0.00549837   
0.319342     0.00178229   0.00078019   0.00558113   
0.32174      0.00182249   0.000791769  0.00566448   
0.324138     0.00186329   0.000803429  0.00574844   
0.326536     0.00190468   0.000815171  0.00583299   
0.328934     0.00194668   0.000826993  0.00591814   
0.331332     0.00198928   0.000838896  0.0060039    
0.33373      0.0020325    0.00085088   0.00609025   
0.336128     0.00207633   0.000862945  0.0061772    
0.338526     0.00212078   0.00087509   0.00626474   
0.340924     0.00216585   0.000887315  0.00635288   
0.343322     0.00221155   0.000899621  0.00644162   
0.34572      0.00225788   0.000912006  0.00653096   
0.348118     0.00230485   0.000924472  0.00662089   
0.350516     0.00235246   0.000937017  0.00671141   
0.352914     0.00240071   0.000949642  0.00680253   
0.355312     0.0024496    0.000962347  0.00689424   
0.35771      0.00249915   0.000975131  0.00698654   
0.360108     0.00254936   0.000987995  0.00707943   
0.362506     0.00260023   0.00100094   0.00717292   
0.364904     0.00265176   0.00101396   0.007267     
0.367302     0.00270396   0.00102706   0.00736167   
0.3697       0.00275683   0.00104024   0.00745693   
0.372098     0.00281037   0.0010535    0.00755277   
0.374496     0.0028646    0.00106683   0.00764921   
0.376894     0.00291951   0.00108025   0.00774623   
0.379292     0.00297511   0.00109374   0.00784384   
0.38169      0.0030314    0.00110731   0.00794204   
0.384088     0.00308839   0.00112096   0.00804083   
0.386486     0.00314607   0.00113469   0.0081402    
0.388884     0.00320446   0.00114849   0.00824015   
0.391282     0.00326356   0.00116237   0.00834069   
0.39368      0.00332337   0.00117633   0.00844182   
0.396078     0.0033839    0.00119037   0.00854352   
0.398476     0.00344515   0.00120448   0.00864581   
0.400874     0.00350712   0.00121867   0.00874869   
0.403272     0.00356982   0.00123294   0.00885214   
0.40567      0.00363325   0.00124729   0.00895617   
0.408068     0.00369742   0.00126171   0.00906079   
0.410466     0.00376232   0.0012762    0.00916598   
0.412864     0.00382797   0.00129078   0.00927175   
0.415262     0.00389437   0.00130542   0.0093781    
0.41766      0.00396152   0.00132015   0.00948503   
0.420058     0.00402942   0.00133495   0.00959253   
0.422456     0.00409808   0.00134983   0.00970061   
0.424854     0.00416751   0.00136478   0.00980927   
0.427252     0.0042377    0.00137981   0.0099185    
0.42965      0.00430866   0.00139491   0.0100283    
0.432048     0.0043804    0.00141008   0.0101387    
0.434446     0.00445291   0.00142534   0.0102496    
0.436844     0.00452621   0.00144066   0.0103612    
0.439242     0.00460029   0.00145606   0.0104733    
0.44164      0.00467516   0.00147154   0.0105859    
0.444038     0.00475083   0.00148709   0.0106992    
0.446436     0.00482729   0.00150271   0.010813     
0.448834     0.00490456   0.00151841   0.0109273    
0.451232     0.00498263   0.00153418   0.0110423    
0.45363      0.0050615    0.00155003   0.0111578    
0.456028     0.00514119   0.00156594   0.0112739    
0.458426     0.0052217    0.00158193   0.0113905    
0.460824     0.00530302   0.001598     0.0115077    
0.463222     0.00538517   0.00161414   0.0116255    
0.46562      0.00546815   0.00163035   0.0117438    
0.468018     0.00555196   0.00164663   0.0118627    
0.470416     0.0056366    0.00166298   0.0119822    
0.472814     0.00572208   0.00167941   0.0121022    
0.475212     0.0058084    0.00169591   0.0122228    
0.47761      0.00589557   0.00171248   0.0123439    
0.480008     0.00598359   0.00172912   0.0124656    
0.482406     0.00607246   0.00174584   0.0125879    
0.484804     0.00616219   0.00176262   0.0127107    
0.487202     0.00625277   0.00177948   0.012834     
0.4896       0.00634422   0.0017964    0.012958     
0.491998     0.00643654   0.0018134    0.0130825    
0.494396     0.00652974   0.00183047   0.0132075    
0.496794     0.0066238    0.00184761   0.0133331    
0.499192     0.00671874   0.00186482   0.0134592    
0.50159      0.00681457   0.0018821    0.0135859    
0.503988     0.00691128   0.00189945   0.0137132    
0.506386     0.00700888   0.00191687   0.013841     
0.508784     0.00710738   0.00193436   0.0139693    
0.511182     0.00720677   0.00195191   0.0140982    
0.51358      0.00730706   0.00196954   0.0142277    
0.515978     0.00740825   0.00198724   0.0143577    
0.518376     0.00751035   0.002005     0.0144882    
0.520774     0.00761336   0.00202284   0.0146193    
