# Mass = 0.0452189 Mev*(hbarc)^2/2 
# R = 3.175 fm 
# a = 0.662 fm 
# V0 = 58.2974 MeV 
# RSO = 2.92302 fm 
# aSO = 0.662 fm 
# VSO = 31.5165 MeV fm^2
# Rc = 3.175 fm
# Zc = 0
# n = 0 
# l = 1 
# two_j = 3 
# two_t = -1 
# Energy = -22.1159 MeV
# r          u            Phi          u/r          
0.01         3.38022e-05  0.000411959  0.00338022   
0.012398     5.19571e-05  0.00051073   0.00419077   
0.014796     7.39988e-05  0.000609493  0.00500127   
0.017194     9.99268e-05  0.000708247  0.00581172   
0.019592     0.000129741  0.000806991  0.00662213   
0.02199      0.00016344   0.000905724  0.00743249   
0.024388     0.000201025  0.00100445   0.00824279   
0.026786     0.000242495  0.00110315   0.00905303   
0.029184     0.000287848  0.00120184   0.00986321   
0.031582     0.000337085  0.00130052   0.0106733    
0.03398      0.000390205  0.00139918   0.0114834    
0.036378     0.000447206  0.00149782   0.0122933    
0.038776     0.00050809   0.00159645   0.0131032    
0.041174     0.000572854  0.00169505   0.013913     
0.043572     0.000641497  0.00179363   0.0147227    
0.04597      0.00071402   0.00189219   0.0155323    
0.048368     0.000790421  0.00199072   0.0163418    
0.050766     0.000870698  0.00208923   0.0171512    
0.053164     0.000954852  0.00218772   0.0179605    
0.055562     0.00104288   0.00228618   0.0187697    
0.05796      0.00113478   0.00238461   0.0195787    
0.060358     0.00123056   0.00248301   0.0203877    
0.062756     0.00133021   0.00258138   0.0211965    
0.065154     0.00143373   0.00267972   0.0220052    
0.067552     0.00154111   0.00277802   0.0228137    
0.06995      0.00165237   0.0028763    0.0236221    
0.072348     0.00176749   0.00297453   0.0244304    
0.074746     0.00188648   0.00307274   0.0252385    
0.077144     0.00200933   0.0031709    0.0260464    
0.079542     0.00213604   0.00326903   0.0268542    
0.08194      0.00226661   0.00336712   0.0276619    
0.084338     0.00240105   0.00346517   0.0284693    
0.086736     0.00253934   0.00356318   0.0292766    
0.089134     0.00268148   0.00366114   0.0300837    
0.091532     0.00282748   0.00375906   0.0308907    
0.09393      0.00297734   0.00385694   0.0316974    
0.096328     0.00313104   0.00395477   0.032504     
0.098726     0.0032886    0.00405256   0.0333103    
0.101124     0.00345      0.00415029   0.0341165    
0.103522     0.00361524   0.00424798   0.0349224    
0.10592      0.00378433   0.00434562   0.0357282    
0.108318     0.00395726   0.00444321   0.0365337    
0.110716     0.00413403   0.00454074   0.037339     
0.113114     0.00431464   0.00463822   0.0381441    
0.115512     0.00449908   0.00473565   0.038949     
0.11791      0.00468735   0.00483302   0.0397536    
0.120308     0.00487946   0.00493033   0.040558     
0.122706     0.00507539   0.00502759   0.0413622    
0.125104     0.00527515   0.00512479   0.0421661    
0.127502     0.00547873   0.00522193   0.0429698    
0.1299       0.00568614   0.005319     0.0437732    
0.132298     0.00589736   0.00541602   0.0445763    
0.134696     0.0061124    0.00551297   0.0453792    
0.137094     0.00633126   0.00560986   0.0461819    
0.139492     0.00655392   0.00570668   0.0469842    
0.14189      0.0067804    0.00580344   0.0477863    
0.144288     0.00701068   0.00590012   0.0485881    
0.146686     0.00724476   0.00599674   0.0493896    
0.149084     0.00748265   0.00609329   0.0501908    
0.151482     0.00772433   0.00618977   0.0509917    
0.15388      0.00796981   0.00628618   0.0517924    
0.156278     0.00821908   0.00638252   0.0525927    
0.158676     0.00847214   0.00647878   0.0533927    
0.161074     0.00872899   0.00657496   0.0541924    
0.163472     0.00898962   0.00667107   0.0549918    
0.16587      0.00925403   0.0067671    0.0557909    
0.168268     0.00952222   0.00686306   0.0565896    
0.170666     0.00979418   0.00695893   0.057388     
0.173064     0.0100699    0.00705473   0.0581861    
0.175462     0.0103494    0.00715044   0.0589838    
0.17786      0.0106327    0.00724607   0.0597812    
0.180258     0.0109197    0.00734161   0.0605783    
0.182656     0.0112105    0.00743707   0.0613749    
0.185054     0.011505     0.00753245   0.0621713    
0.187452     0.0118033    0.00762774   0.0629673    
0.18985      0.0121054    0.00772294   0.0637629    
0.192248     0.0124112    0.00781805   0.0645581    
0.194646     0.0127207    0.00791307   0.065353     
0.197044     0.013034     0.008008     0.0661475    
0.199442     0.013351     0.00810284   0.0669416    
0.20184      0.0136717    0.00819758   0.0677353    
0.204238     0.0139961    0.00829223   0.0685286    
0.206636     0.0143243    0.00838679   0.0693215    
0.209034     0.0146562    0.00848125   0.070114     
0.211432     0.0149918    0.00857561   0.0709062    
0.21383      0.0153312    0.00866987   0.0716979    
0.216228     0.0156742    0.00876403   0.0724892    
0.218626     0.0160209    0.00885809   0.0732801    
0.221024     0.0163714    0.00895205   0.0740705    
0.223422     0.0167255    0.00904591   0.0748605    
0.22582      0.0170833    0.00913966   0.0756501    
0.228218     0.0174448    0.00923331   0.0764393    
0.230616     0.01781      0.00932686   0.077228     
0.233014     0.0181789    0.00942029   0.0780163    
0.235412     0.0185514    0.00951362   0.0788041    
0.23781      0.0189276    0.00960684   0.0795915    
0.240208     0.0193075    0.00969994   0.0803784    
0.242606     0.0196911    0.00979294   0.0811648    
0.245004     0.0200783    0.00988583   0.0819508    
0.247402     0.0204691    0.0099786    0.0827363    
0.2498       0.0208636    0.0100713    0.0835214    
0.252198     0.0212618    0.0101638    0.0843059    
0.254596     0.0216636    0.0102562    0.08509      
0.256994     0.022069     0.0103485    0.0858736    
0.259392     0.022478     0.0104407    0.0866567    
0.26179      0.0228907    0.0105328    0.0874392    
0.264188     0.023307     0.0106247    0.0882213    
0.266586     0.0237269    0.0107166    0.0890029    
0.268984     0.0241505    0.0108083    0.089784     
0.271382     0.0245776    0.0108999    0.0905646    
0.27378      0.0250083    0.0109913    0.0913446    
0.276178     0.0254427    0.0110826    0.0921241    
0.278576     0.0258806    0.0111738    0.0929031    
0.280974     0.0263221    0.0112649    0.0936816    
0.283372     0.0267672    0.0113559    0.0944595    
0.28577      0.0272158    0.0114467    0.0952369    
0.288168     0.0276681    0.0115374    0.0960137    
0.290566     0.0281239    0.0116279    0.09679      
0.292964     0.0285832    0.0117184    0.0975657    
