# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5769 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 28.0171 MeV fm^2
# l = 0 
# two_j = 1 
# two_t = 1 
# Energy = -23.1661 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	-36.1736
0.012398 	-36.1736
0.014796 	-36.1736
0.017194 	-36.1736
0.019592 	-36.1736
0.02199 	-36.1736
0.024388 	-36.1736
0.026786 	-36.1737
0.029184 	-36.1737
0.031582 	-36.1737
0.03398 	-36.1737
0.036378 	-36.1737
0.038776 	-36.1738
0.041174 	-36.1738
0.043572 	-36.1738
0.04597 	-36.1738
0.048368 	-36.1739
0.050766 	-36.1739
0.053164 	-36.1739
0.055562 	-36.174
0.05796 	-36.174
0.060358 	-36.174
0.062756 	-36.1741
0.065154 	-36.1741
0.067552 	-36.1741
0.06995 	-36.1742
0.072348 	-36.1742
0.074746 	-36.1743
0.077144 	-36.1743
0.079542 	-36.1744
0.08194 	-36.1744
0.084338 	-36.1745
0.086736 	-36.1745
0.089134 	-36.1746
0.091532 	-36.1746
0.09393 	-36.1747
0.096328 	-36.1748
0.098726 	-36.1748
0.101124 	-36.1749
0.103522 	-36.175
0.10592 	-36.175
0.108318 	-36.1751
0.110716 	-36.1752
0.113114 	-36.1752
0.115512 	-36.1753
0.11791 	-36.1754
0.120308 	-36.1755
0.122706 	-36.1755
0.125104 	-36.1756
0.127502 	-36.1757
0.1299 	-36.1758
0.132298 	-36.1759
0.134696 	-36.176
0.137094 	-36.176
0.139492 	-36.1761
0.14189 	-36.1762
0.144288 	-36.1763
0.146686 	-36.1764
0.149084 	-36.1765
0.151482 	-36.1766
0.15388 	-36.1767
0.156278 	-36.1768
0.158676 	-36.1769
0.161074 	-36.177
0.163472 	-36.1771
0.16587 	-36.1772
0.168268 	-36.1773
0.170666 	-36.1774
0.173064 	-36.1776
0.175462 	-36.1777
0.17786 	-36.1778
0.180258 	-36.1779
0.182656 	-36.178
0.185054 	-36.1781
0.187452 	-36.1783
0.18985 	-36.1784
0.192248 	-36.1785
0.194646 	-36.1786
0.197044 	-36.1788
0.199442 	-36.1789
0.20184 	-36.179
0.204238 	-36.1792
0.206636 	-36.1793
0.209034 	-36.1794
0.211432 	-36.1796
0.21383 	-36.1797
0.216228 	-36.1798
0.218626 	-36.18
0.221024 	-36.1801
0.223422 	-36.1803
0.22582 	-36.1804
0.228218 	-36.1806
0.230616 	-36.1807
0.233014 	-36.1809
0.235412 	-36.181
0.23781 	-36.1812
0.240208 	-36.1813
0.242606 	-36.1815
0.245004 	-36.1816
0.247402 	-36.1818
0.2498 	-36.182
0.252198 	-36.1821
0.254596 	-36.1823
0.256994 	-36.1825
0.259392 	-36.1826
0.26179 	-36.1828
0.264188 	-36.183
0.266586 	-36.1832
0.268984 	-36.1833
0.271382 	-36.1835
0.27378 	-36.1837
0.276178 	-36.1839
0.278576 	-36.1841
0.280974 	-36.1842
0.283372 	-36.1844
0.28577 	-36.1846
0.288168 	-36.1848
0.290566 	-36.185
0.292964 	-36.1852
0.295362 	-36.1854
0.29776 	-36.1856
0.300158 	-36.1858
0.302556 	-36.186
0.304954 	-36.1862
0.307352 	-36.1864
0.30975 	-36.1866
0.312148 	-36.1868
0.314546 	-36.187
0.316944 	-36.1872
0.319342 	-36.1874
0.32174 	-36.1876
0.324138 	-36.1878
0.326536 	-36.188
0.328934 	-36.1882
0.331332 	-36.1885
0.33373 	-36.1887
0.336128 	-36.1889
0.338526 	-36.1891
0.340924 	-36.1893
0.343322 	-36.1896
0.34572 	-36.1898
0.348118 	-36.19
0.350516 	-36.1903
0.352914 	-36.1905
0.355312 	-36.1907
0.35771 	-36.191
0.360108 	-36.1912
0.362506 	-36.1914
0.364904 	-36.1917
0.367302 	-36.1919
0.3697 	-36.1922
0.372098 	-36.1924
0.374496 	-36.1926
0.376894 	-36.1929
0.379292 	-36.1931
0.38169 	-36.1934
0.384088 	-36.1936
0.386486 	-36.1939
0.388884 	-36.1942
0.391282 	-36.1944
0.39368 	-36.1947
0.396078 	-36.1949
0.398476 	-36.1952
0.400874 	-36.1955
0.403272 	-36.1957
0.40567 	-36.196
0.408068 	-36.1963
0.410466 	-36.1965
0.412864 	-36.1968
0.415262 	-36.1971
0.41766 	-36.1973
0.420058 	-36.1976
0.422456 	-36.1979
0.424854 	-36.1982
0.427252 	-36.1985
0.42965 	-36.1987
0.432048 	-36.199
0.434446 	-36.1993
0.436844 	-36.1996
0.439242 	-36.1999
0.44164 	-36.2002
0.444038 	-36.2005
0.446436 	-36.2008
0.448834 	-36.2011
0.451232 	-36.2013
0.45363 	-36.2016
0.456028 	-36.2019
0.458426 	-36.2022
0.460824 	-36.2026
0.463222 	-36.2029
0.46562 	-36.2032
0.468018 	-36.2035
0.470416 	-36.2038
0.472814 	-36.2041
0.475212 	-36.2044
0.47761 	-36.2047
0.480008 	-36.205
0.482406 	-36.2053
0.484804 	-36.2057
0.487202 	-36.206
0.4896 	-36.2063
0.491998 	-36.2066
0.494396 	-36.207
0.496794 	-36.2073
0.499192 	-36.2076
0.50159 	-36.2079
0.503988 	-36.2083
0.506386 	-36.2086
0.508784 	-36.2089
0.511182 	-36.2093
0.51358 	-36.2096
0.515978 	-36.21
0.518376 	-36.2103
0.520774 	-36.2106
0.523172 	-36.211
0.52557 	-36.2113
0.527968 	-36.2117
0.530366 	-36.212
0.532764 	-36.2124
0.535162 	-36.2127
0.53756 	-36.2131
0.539958 	-36.2134
0.542356 	-36.2138
0.544754 	-36.2142
0.547152 	-36.2145
0.54955 	-36.2149
0.551948 	-36.2152
0.554346 	-36.2156
0.556744 	-36.216
0.559142 	-36.2163
0.56154 	-36.2167
0.563938 	-36.2171
0.566336 	-36.2175
0.568734 	-36.2178
0.571132 	-36.2182
0.57353 	-36.2186
0.575928 	-36.219
0.578326 	-36.2193
0.580724 	-36.2197
0.583122 	-36.2201
0.58552 	-36.2205
0.587918 	-36.2209
0.590316 	-36.2213
0.592714 	-36.2217
0.595112 	-36.2221
0.59751 	-36.2225
0.599908 	-36.2228
0.602306 	-36.2232
0.604704 	-36.2236
0.607102 	-36.224
0.6095 	-36.2244
0.611898 	-36.2248
0.614296 	-36.2253
0.616694 	-36.2257
0.619092 	-36.2261
0.62149 	-36.2265
0.623888 	-36.2269
0.626286 	-36.2273
0.628684 	-36.2277
0.631082 	-36.2281
0.63348 	-36.2285
0.635878 	-36.229
0.638276 	-36.2294
0.640674 	-36.2298
0.643072 	-36.2302
0.64547 	-36.2307
0.647868 	-36.2311
0.650266 	-36.2315
0.652664 	-36.2319
0.655062 	-36.2324
0.65746 	-36.2328
0.659858 	-36.2332
0.662256 	-36.2337
0.664654 	-36.2341
0.667052 	-36.2346
0.66945 	-36.235
0.671848 	-36.2354
0.674246 	-36.2359
0.676644 	-36.2363
0.679042 	-36.2368
0.68144 	-36.2372
0.683838 	-36.2377
0.686236 	-36.2381
0.688634 	-36.2386
0.691032 	-36.239
0.69343 	-36.2395
0.695828 	-36.24
0.698226 	-36.2404
0.700624 	-36.2409
0.703022 	-36.2413
0.70542 	-36.2418
0.707818 	-36.2423
0.710216 	-36.2427
0.712614 	-36.2432
0.715012 	-36.2437
0.71741 	-36.2441
0.719808 	-36.2446
0.722206 	-36.2451
0.724604 	-36.2456
0.727002 	-36.2461
0.7294 	-36.2465
0.731798 	-36.247
0.734196 	-36.2475
0.736594 	-36.248
0.738992 	-36.2485
0.74139 	-36.249
0.743788 	-36.2495
0.746186 	-36.2499
0.748584 	-36.2504
0.750982 	-36.2509
0.75338 	-36.2514
0.755778 	-36.2519
0.758176 	-36.2524
0.760574 	-36.2529
0.762972 	-36.2534
0.76537 	-36.2539
